"rownum","Id","MonsterVarietiesKey","MonsterGroupNamesId"
0,"492",449,121
1,"493",450,121
2,"494",452,121
3,"758",886,146
4,"759",888,146
5,"ProxyKey1000",319,137
6,"ProxyKey1001",320,137
7,"ProxyKey1002",321,137
8,"ProxyKey1003",322,138
9,"ProxyKey1004",323,138
10,"1005",702,139
11,"1006",703,139
12,"1007",704,139
13,"1009",1044,141
14,"1010",1045,141
15,"750",197,143
16,"751",199,143
17,"752",201,143
18,"753",203,143
19,"760",1442,147
20,"761",1442,147
21,"762",1446,148
22,"763",1448,149
23,"764",1448,149
24,"765",1448,149
25,"766",1448,149
26,"767",1448,149
27,"768",1450,150
28,"769",1452,150
29,"770",1452,150
30,"771",1452,150
31,"772",1452,150
32,"773",1452,150
33,"774",1454,149
34,"775",1456,148
35,"776",1456,148
36,"777",1456,148
37,"778",1456,148
38,"779",1456,148
39,"780",1452,151
40,"781",1456,151
41,"783",266,153
42,"784",268,153
43,"785",270,153
44,"786",1462,154
45,"787",1463,154
46,"788",1464,154
47,"789",1465,154
48,"790",1447,155
49,"791",1457,155
50,"792",1457,155
51,"793",1457,155
52,"794",1457,155
53,"795",1457,155
54,"796",1449,156
55,"797",1449,156
56,"798",1449,156
57,"799",1449,156
58,"800",1449,156
59,"801",1455,156
60,"802",1451,157
61,"803",1453,157
62,"804",1453,157
63,"805",1453,157
64,"806",1453,157
65,"807",1453,157
