"rownum","Id","MonsterVarietiesKey","MonsterGroupNamesId"
0,"ProxyKey1",3785,1
1,"ProxyKey2",3786,2
2,"ProxyKey3",3787,3
3,"ProxyKey4",3788,4
4,"ProxyKey14",3789,5
5,"ProxyKey15",3578,6
6,"ProxyKey16",3579,6
7,"ProxyKey17",3580,6
8,"ProxyKey18",3581,6
9,"ProxyKey19",3582,6
10,"ProxyKey20",3583,6
11,"ProxyKey21",3584,6
12,"ProxyKey22",3585,6
13,"ProxyKey23",3586,6
14,"ProxyKey24",3587,6
15,"ProxyKey25",3588,6
16,"ProxyKey26",3589,7
17,"ProxyKey27",3590,7
18,"ProxyKey28",3591,7
19,"ProxyKey29",3592,7
20,"ProxyKey30",3595,7
21,"ProxyKey31",3596,7
22,"ProxyKey32",3134,8
23,"ProxyKey33",3135,8
24,"ProxyKey34",3136,8
25,"ProxyKey35",3137,8
26,"ProxyKey36",3138,8
27,"ProxyKey37",2808,9
28,"ProxyKey38",2814,9
29,"ProxyKey39",2847,9
30,"ProxyKey40",2849,9
31,"ProxyKey41",1844,10
32,"ProxyKey42",1846,10
33,"ProxyKey43",1847,10
34,"ProxyKey44",1759,10
35,"ProxyKey45",1760,10
36,"ProxyKey46",1761,11
37,"ProxyKey47",1845,11
38,"ProxyKey5",1008,12
39,"ProxyKey6",1009,12
40,"ProxyKey8",1011,13
41,"ProxyKey9",1012,13
42,"ProxyKey10",1013,13
43,"ProxyKey7",3139,14
44,"ProxyKey11",3140,14
45,"ProxyKey12",3141,14
46,"ProxyKey13",3142,14
47,"ProxyKey48",3143,14
48,"ProxyKey49",4564,15
49,"ProxyKey50",4565,15
50,"ProxyKey51",4566,15
51,"ProxyKey52",4562,16
52,"ProxyKey53",4563,16
53,"ProxyKey54",4564,16
54,"ProxyKey55",4565,16
55,"ProxyKey56",4566,16
56,"ProxyKey57",3791,17
57,"ProxyKey58",3800,17
58,"ProxyKey59",3801,17
59,"ProxyKey60",3804,17
60,"ProxyKey61",3805,17
61,"ProxyKey62",3809,17
62,"ProxyKey63",3790,18
63,"ProxyKey64",3792,18
64,"ProxyKey65",3793,18
65,"ProxyKey66",3795,18
66,"ProxyKey67",3796,18
67,"ProxyKey68",3797,19
68,"ProxyKey69",3798,19
69,"ProxyKey70",3806,19
70,"ProxyKey71",3808,19
71,"ProxyKey72",3810,19
72,"ProxyKey73",3794,20
73,"ProxyKey74",3799,20
74,"ProxyKey75",3803,20
75,"ProxyKey76",3807,21
76,"ProxyKey77",3811,21
77,"ProxyKey92",3791,32
78,"ProxyKey105",3800,32
79,"ProxyKey106",3801,32
80,"ProxyKey107",3804,32
81,"ProxyKey108",3805,32
82,"ProxyKey109",3809,32
83,"ProxyKey110",3790,32
84,"ProxyKey111",3792,32
85,"ProxyKey112",3793,32
86,"ProxyKey113",3795,32
87,"ProxyKey114",3796,32
88,"ProxyKey115",3797,32
89,"ProxyKey116",3798,32
90,"ProxyKey117",3806,32
91,"ProxyKey118",3808,32
92,"ProxyKey119",3810,32
93,"ProxyKey120",3794,32
94,"ProxyKey121",3799,32
95,"ProxyKey122",3803,32
96,"ProxyKey123",3807,32
97,"ProxyKey124",3811,32
98,"ProxyKey125",634,33
99,"ProxyKey126",637,33
100,"ProxyKey127",639,33
101,"ProxyKey128",758,34
102,"ProxyKey129",759,34
103,"ProxyKey130",760,34
104,"ProxyKey131",761,34
105,"ProxyKey132",762,34
106,"ProxyKey133",4711,35
107,"ProxyKey135",4713,35
108,"ProxyKey136",4714,35
109,"ProxyKey137",4715,35
110,"ProxyKey139",4717,35
111,"ProxyKey140",4718,35
112,"ProxyKey141",4719,35
113,"ProxyKey134",1047,36
114,"ProxyKey142",1048,36
115,"ProxyKey143",1049,36
116,"ProxyKey144",1050,36
117,"ProxyKey145",1063,36
118,"ProxyKey146",2587,36
119,"ProxyKey147",2588,36
120,"ProxyKey148",2589,36
121,"ProxyKey149",2590,36
122,"ProxyKey150",2591,36
123,"ProxyKey151",2592,36
124,"ProxyKey152",2593,36
125,"ProxyKey153",2594,36
126,"ProxyKey154",2595,36
127,"ProxyKey155",2596,36
128,"ProxyKey156",2597,36
129,"ProxyKey157",2598,36
130,"ProxyKey158",2599,36
131,"ProxyKey159",2600,36
132,"ProxyKey160",2601,36
133,"ProxyKey161",3652,37
134,"ProxyKey162",3653,37
135,"ProxyKey163",3654,37
136,"ProxyKey164",3655,37
137,"ProxyKey138",3098,38
138,"ProxyKey165",3099,38
139,"ProxyKey166",1065,39
140,"ProxyKey167",1066,39
