version,fixed_size,row_count,row_width,var_offset,var_size
3.11.2b,95035,1145,83,95039,8
3.12.0,104165,1255,83,104169,8
3.12.1,104580,1260,83,104584,8
3.12.2,104663,1261,83,104667,8
3.12.3,104912,1264,83,104916,8
3.12.4,105410,1270,83,105414,8
3.13.0,107153,1291,83,107157,8
3.14.0,108481,1307,83,108485,8
3.15.0,109394,1318,83,109398,8
3.16.0,109975,1325,83,109979,8
3.17.0,111220,1340,83,111224,8
3.18.0,111718,1346,83,111722,8
3.19.0,112880,1360,83,112884,8
3.20.0,114457,1379,83,114461,8
3.20.1,114540,1380,83,114544,8
3.21.0,115868,1396,83,115872,8
3.22.1.2,117113,1411,83,117117,8
3.23.0.1.3,118690,1430,83,118694,8
3.24.0.1,119852,1444,83,119856,8
3.25.0.1,121097,1459,83,121101,8
3.25.1.1,121180,1460,83,121184,8
3.26.0.1,123089,1483,83,123093,8
3.27.0.1.2,125164,1508,83,125168,8
3.28.0.1.4,126575,1525,83,126579,8
3.29.0.1,129065,1555,83,129069,8
