version,fixed_size,row_count,row_width,var_offset,var_size
3.11.2b,10549,137,77,10553,8
3.12.0,12628,164,77,12632,8
3.12.4,12859,167,77,12863,8
3.13.0,13475,175,77,13479,8
3.14.0,14118,181,78,14122,8
3.15.0,14931,189,79,14935,8
3.16.0,15563,197,79,15567,8
3.17.0,22624,202,112,22628,8
3.18.0,27608,203,136,27612,12
3.20.0,28152,207,136,28156,12
3.21.0,29104,214,136,29108,12
3.22.1.2,29240,215,136,29244,12
3.23.0.1.3,29648,218,136,29652,12
3.24.0.1,29784,219,136,29788,12
3.25.0.1,29920,220,136,29924,12
3.26.0.1,30192,222,136,30196,12
3.28.0.1.4,30736,226,136,30740,12
