"rownum","PassiveSkillsKey","StatsKey"
0,2694,10927
1,2695,11417
2,2696,11418
3,2697,11419
4,2698,11420
5,2699,11422
6,2700,11423
7,2701,11421
8,2702,11114
9,2703,11115
10,2704,11116
11,2705,11117
12,2706,11118
13,2707,11119
14,2708,11120
15,2709,11121
16,2710,11122
17,2711,11123
18,2712,11124
19,2713,11125
20,2714,11126
21,2715,11127
22,2716,11128
23,2717,11129
24,2718,11130
25,2719,11131
26,2720,11132
27,2721,11133
28,2722,11134
29,2723,11135
30,2724,11136
31,2725,11137
32,2726,11138
33,2730,11139
34,2731,11140
35,2732,11141
36,2733,11142
37,2734,11143
38,2735,11144
39,2736,11145
40,2737,11146
41,2738,11147
42,2739,11148
43,2740,11149
44,2741,11150
45,2742,11151
46,2743,11152
47,2744,11153
48,2745,11154
49,2746,11155
50,2747,11156
51,2748,11157
52,2749,11158
53,2750,11159
54,2751,11160
55,2752,11161
56,2753,11162
57,2754,11163
58,2755,11164
59,2756,11165
60,2757,11166
61,2758,11167
62,2759,11168
63,2760,11169
64,2761,11170
65,2762,11171
66,2763,11172
67,2764,11173
68,2765,11174
69,2766,11175
70,2767,11176
71,2768,11177
72,2769,11178
73,2770,11179
74,2771,11180
75,2772,11181
76,2773,11182
77,2774,11183
78,2775,11184
79,2776,11185
80,2777,11186
81,2778,11187
82,2779,11188
83,2780,11189
84,2781,11190
85,2782,11191
86,2783,11192
87,2784,11193
88,2785,11194
89,2786,11195
90,2787,11196
91,2788,11197
92,2789,11198
93,2790,11199
94,2791,11200
95,2792,11201
96,2793,11202
97,2794,11203
98,2795,11204
99,2796,11205
100,2797,11206
101,2798,11207
102,2799,11208
103,2800,11209
104,2801,11210
105,2802,11211
106,2803,11212
107,2804,11213
108,2805,11214
109,2806,11215
110,2807,11216
111,2808,11217
112,2810,11218
113,2811,11219
114,2812,11220
115,2813,11221
116,2814,11222
117,2815,11223
118,2816,11224
119,2817,11225
120,2818,11226
121,2819,11227
122,2820,11228
123,2821,11229
124,2822,11230
125,2823,11231
126,2824,11232
127,2825,11233
128,2826,11234
129,2827,11235
130,2828,11236
131,2829,11237
132,2830,11238
133,2831,11239
134,2832,11240
135,2833,11241
136,2834,11242
137,2835,11243
138,2836,11244
139,2837,11245
140,2838,11246
141,2839,11247
142,2840,11248
143,2841,11249
144,2842,11250
145,2843,11251
146,2844,11538
147,2845,11252
148,2846,11253
149,2847,11254
150,2848,11255
151,2849,11256
152,2850,11257
153,2851,11258
154,2852,11259
155,2853,11260
156,2854,11261
157,2855,11262
158,2856,11263
159,2857,13932
160,2858,13933
161,2859,11264
162,2860,11265
163,2861,11266
164,2862,11267
165,2863,11268
166,2864,11269
167,2865,11270
168,2866,11271
169,2867,11272
170,2868,11273
171,2869,11274
172,2870,11275
173,2871,11276
174,2872,11277
175,2873,11278
176,2874,11279
177,2875,11280
178,2876,11281
179,2877,11282
180,2878,11283
181,2879,11284
182,2880,11285
183,2881,11286
184,2882,11287
185,2883,11288
186,2884,11289
187,2885,11290
188,2886,11291
189,2887,11292
190,2897,11293
191,2898,11294
192,2899,11295
193,2900,11296
194,2901,11297
195,2902,11298
196,2903,11299
197,2904,11300
198,2905,11301
199,2906,11302
200,2907,11303
201,2908,11304
202,2909,11305
203,2910,11306
204,2911,11307
205,2912,11308
206,2913,11309
207,2914,11310
208,2915,11311
209,2916,11312
210,2917,11313
211,2918,11314
212,2919,11315
213,2920,11316
214,2921,11317
215,2922,11318
216,2923,11319
217,2924,11320
218,2925,11321
219,2926,11322
220,2927,11323
221,2928,11324
222,2929,11325
223,2930,11326
224,2931,11327
225,2932,11328
226,2933,11329
227,2934,11330
228,2935,11331
229,2936,11332
230,2937,11333
231,2938,11334
232,2939,11335
233,2940,11336
234,2941,11337
235,2942,11338
236,2943,11339
237,2944,11340
238,2945,11341
239,2946,11342
240,2947,11343
241,2948,11344
242,2949,11345
243,2950,11346
244,2951,11347
245,2952,11348
246,2953,11349
247,2954,11350
248,2956,11351
249,2957,11352
250,2958,11353
251,2959,11354
252,2960,11355
253,2961,11356
254,2963,11357
255,2964,11358
256,2965,11359
257,2966,11360
258,2967,11361
259,2969,11362
260,2970,11363
261,2971,11364
262,2972,11365
263,2973,11366
264,2974,11367
265,2975,11368
266,2976,11369
267,2977,11370
268,2978,11371
269,2979,11372
270,2980,11373
271,2981,11374
272,2982,11375
273,2983,11376
274,2984,11377
275,2985,11378
276,2986,11379
277,2987,11380
278,2988,11381
279,2989,11382
280,2990,11383
281,2991,11384
282,2992,11385
283,2993,11386
284,2994,11387
285,2995,11388
286,2996,11389
287,2997,11390
288,2998,11391
289,2999,11392
290,3000,11393
291,2888,12237
292,2889,12238
293,2890,12239
294,2891,12240
295,2892,12241
296,2955,12246
297,2962,12247
298,2968,12248
299,2727,12304
300,2728,12305
301,2729,12306
302,2893,12242
303,2894,12243
304,2895,12244
305,2896,12245
306,2809,15395
