0,"StartNode",0,15,100,"","Metadata/MiscellaneousObjects/Abyss/AbyssStartNode",[],""
1,"StartNode1",16,40,100,"","Metadata/MiscellaneousObjects/Abyss/AbyssStartNode",[],""
2,"StartNode2",41,72,100,"","Metadata/MiscellaneousObjects/Abyss/AbyssStartNode",[],""
3,"StartNode3",73,100,100,"","Metadata/MiscellaneousObjects/Abyss/AbyssStartNode",[],""
4,"BasicCrack",0,100,100,"","Metadata/MiscellaneousObjects/Abyss/AbyssCrackSpawners/AbyssCrackSkeletonSpawner",[],""
5,"MiniNode1a",0,15,100,"","Metadata/MiscellaneousObjects/Abyss/AbyssNodeMini",[5907],""
6,"MiniNode1b",0,15,100,"","Metadata/MiscellaneousObjects/Abyss/AbyssNodeMini",[5908],""
7,"MiniNode1c",0,15,100,"","Metadata/MiscellaneousObjects/Abyss/AbyssNodeMini",[5909],""
8,"MiniNode2a",16,40,100,"","Metadata/MiscellaneousObjects/Abyss/AbyssNodeMini",[5907],""
9,"MiniNode2b",16,40,100,"","Metadata/MiscellaneousObjects/Abyss/AbyssNodeMini",[5908],""
10,"MiniNode2c",16,40,100,"","Metadata/MiscellaneousObjects/Abyss/AbyssNodeMini",[5909],""
11,"MiniNode3a",41,72,100,"","Metadata/MiscellaneousObjects/Abyss/AbyssNodeMini",[5907],""
12,"MiniNode3b",41,72,100,"","Metadata/MiscellaneousObjects/Abyss/AbyssNodeMini",[5908],""
13,"MiniNode3c",41,72,100,"","Metadata/MiscellaneousObjects/Abyss/AbyssNodeMini",[5909],""
14,"MiniNode4a",73,100,100,"","Metadata/MiscellaneousObjects/Abyss/AbyssNodeMini",[5907],""
15,"MiniNode4b",73,100,100,"","Metadata/MiscellaneousObjects/Abyss/AbyssNodeMini",[5908],""
16,"MiniNode4c",73,100,100,"","Metadata/MiscellaneousObjects/Abyss/AbyssNodeMini",[5909],""
17,"SmallNode0a",0,5,100,"","Metadata/MiscellaneousObjects/Abyss/AbyssNodeSmall",[5904],""
18,"SmallNode0b",0,5,100,"","Metadata/MiscellaneousObjects/Abyss/AbyssNodeSmall",[5905],""
19,"SmallNode1a",6,15,100,"","Metadata/MiscellaneousObjects/Abyss/AbyssNodeSmall",[5904],""
20,"SmallNode1b",6,15,100,"","Metadata/MiscellaneousObjects/Abyss/AbyssNodeSmall",[5905],""
21,"SmallNode2a",16,25,100,"","Metadata/MiscellaneousObjects/Abyss/AbyssNodeSmall",[5904],""
22,"SmallNode2b",16,25,100,"","Metadata/MiscellaneousObjects/Abyss/AbyssNodeSmall",[5905],""
23,"SmallNode2c",16,25,100,"","Metadata/MiscellaneousObjects/Abyss/AbyssNodeSmall",[5906],""
24,"SmallNode3a",26,35,100,"","Metadata/MiscellaneousObjects/Abyss/AbyssNodeSmall",[5904],""
