0,14583,24446,1
1,14584,24447,1
2,14585,14586,""
3,14586,24448,1
4,14587,14588,""
5,14588,24449,1
6,14589,14590,""
7,14590,24450,1
8,14591,24451,1
9,14593,24452,1
10,14595,14596,""
11,14596,24453,1
12,14597,14598,""
13,14598,24454,1
14,14599,24455,1
15,14600,14601,""
16,14601,24456,1
17,14602,14603,""
18,14603,24457,1
19,14604,14605,""
20,14605,24458,1
21,14606,14607,""
22,14607,24459,1
23,14608,14609,""
24,14609,24460,1
25,14610,14611,""
26,14611,24461,1
27,14612,14613,""
28,14613,24462,1
29,14614,14615,""
30,14615,24463,1
31,14616,14617,""
32,14617,24464,1
33,14618,14619,""
34,14619,24465,1
35,20595,20596,""
36,20596,24466,1
37,20671,20672,""
38,20672,24467,1
39,20673,24468,1
40,20677,20678,""
41,20678,24471,1
42,20679,24472,1
43,20680,20681,""
44,20681,24473,1
45,20682,20683,""
46,20683,24474,1
47,20684,20685,""
48,20685,24475,1
49,20686,24476,1
50,20687,24477,1
51,20688,20689,""
52,20689,20690,""
53,20690,24478,1
54,20691,20692,""
55,20692,24479,1
56,20693,24480,1
57,20694,20695,""
58,20695,24481,1
59,20696,20697,""
60,20697,24482,1
61,20698,24483,1
62,20699,20700,""
63,20700,24484,1
64,20701,24485,1
65,20702,24486,1
66,20703,24487,1
67,20704,20705,""
68,20705,24488,1
69,20706,24489,1
70,20707,20708,""
71,20708,24490,1
72,20709,20710,""
73,20710,24491,1
74,20711,20712,""
75,20712,24492,1
76,20713,20714,""
77,20714,24493,1
78,20715,20716,""
79,20716,24494,1
80,20717,24496,1
81,20718,24497,1
82,20719,20720,""
83,20720,24498,1
84,20721,20722,""
85,20722,24499,1
86,20723,20724,""
87,20724,24500,1
88,20725,20726,""
89,20726,24501,1
90,14516,14517,""
91,14517,14518,""
92,14518,24502,1
93,14519,14520,""
94,14520,14521,""
95,14521,24503,1
96,14522,14523,""
97,14523,24504,1
98,14524,14525,""
99,14525,14526,""
100,14526,24505,1
101,14527,14528,""
102,14528,14529,""
