0,"ConvertCurrentShieldToGold","Gain Aureus coins equal to the amount of Inspiration removed","Art/2DArt/UIImages/InGame/Sanctum/DevilsDealIcons/GainAureusEqualToInspirationRemoved","Remove all Inspiration","",0,""
1,"ConvertMaxHealthToShield","All but 1 Maximum Resolve is converted to Inspiration","Art/2DArt/UIImages/InGame/Sanctum/DevilsDealIcons/ConvertMaxResolveToInspiration","Maximum Resolve is 1","",0,""
2,"Convert50%HealthToGold","Gain 50% of current Resolve as Aureus coins","Art/2DArt/UIImages/InGame/Sanctum/DevilsDealIcons/GainResolveAsAureusLoseCurrentResolve","Lose 50% of current Resolve","",0,""
3,"ExchangeResolveForInspiration","Gain 100 Inspiration","Art/2DArt/UIImages/InGame/Sanctum/DevilsDealIcons/ExchangeResolveForInspiration","Lose 200 Resolve","",0,""
4,"MerchantHeal","Gain 50 Resolve","Art/2DArt/UIImages/InGame/Sanctum/BoonCurseIcons/MerchantHealingFlask","","",0,""
5,"CurrencyBlacksmithsWhetstone4","","","",0,4,29
6,"CurrencyBlacksmithsWhetstone6","","","",0,6,29
7,"CurrencyBlacksmithsWhetstone8","","","",0,8,29
8,"CurrencyArmourersScrap4","","","",4,4,30
9,"CurrencyArmourersScrap6","","","",4,6,30
10,"CurrencyArmourersScrap8","","","",4,8,30
11,"CurrencyOrbofTransmutation3","","","",10,3,31
12,"CurrencyOrbofTransmutation4","","","",10,4,31
13,"CurrencyOrbofTransmutation6","","","",10,6,31
14,"CurrencyOrbofAugmentation3","","","",15,3,32
15,"CurrencyOrbofAugmentation4","","","",15,4,32
16,"CurrencyOrbofAugmentation6","","","",15,6,32
17,"CurrencyOrbofAlteration3","","","",11,3,0
18,"CurrencyOrbofAlteration4","","","",11,4,0
19,"CurrencyOrbofAlteration5","","","",11,5,0
20,"CurrencyOrbofAlteration6","","","",11,6,0
21,"CurrencyOrbofAlteration9","","","",11,9,0
22,"CurrencyOrbofChance3","","","",7,3,1
23,"CurrencyOrbofChance4","","","",7,4,1
24,"CurrencyOrbofChance5","","","",7,5,1
25,"CurrencyOrbofChance6","","","",7,6,1
26,"CurrencyOrbofChance9","","","",7,9,1
27,"CurrencyGlassblowersBauble3","","","",17,3,2
28,"CurrencyGlassblowersBauble4","","","",17,4,2
29,"CurrencyGlassblowersBauble5","","","",17,5,2
30,"CurrencyGlassblowersBauble6","","","",17,6,2
31,"CurrencyGlassblowersBauble9","","","",17,9,2
32,"CurrencyChromaticOrb3","","","",19,3,3
33,"CurrencyChromaticOrb4","","","",19,4,3
34,"CurrencyChromaticOrb5","","","",19,5,3
35,"CurrencyChromaticOrb6","","","",19,6,3
36,"CurrencyChromaticOrb9","","","",19,9,3
37,"CurrencyJewellersOrb3","","","",21,3,4
38,"CurrencyJewellersOrb4","","","",21,4,4
39,"CurrencyJewellersOrb5","","","",21,5,4
40,"CurrencyJewellersOrb6","","","",21,6,4
41,"CurrencyJewellersOrb9","","","",21,9,4
42,"CurrencyOrbofAlchemy1","","","",6,1,5
43,"CurrencyOrbofAlchemy2","","","",6,2,5
44,"CurrencyOrbofAlchemy3","","","",6,3,5
45,"CurrencyOrbofAlchemy4","","","",6,4,5
46,"CurrencyOrbofAlchemy6","","","",6,6,5
47,"CurrencyOrbofFusing1","","","",20,1,6
48,"CurrencyOrbofFusing2","","","",20,2,6
49,"CurrencyOrbofFusing3","","","",20,3,6
50,"CurrencyOrbofFusing4","","","",20,4,6
51,"CurrencyOrbofFusing6","","","",20,6,6
52,"CurrencyOrbofScouring1","","","",12,1,7
53,"CurrencyOrbofScouring2","","","",12,2,7
54,"CurrencyOrbofScouring3","","","",12,3,7
55,"CurrencyOrbofScouring5","","","",12,5,7
56,"CurrencyCartographersChisel2","","","",25,2,8
57,"CurrencyCartographersChisel3","","","",25,3,8
58,"CurrencyCartographersChisel5","","","",25,5,8
59,"CurrencyChaosOrb1","","","",2,1,9
60,"CurrencyChaosOrb2","","","",2,2,9
61,"CurrencyChaosOrb3","","","",2,3,9
62,"CurrencyChaosOrb5","","","",2,5,9
63,"CurrencyOrbofBinding1","","","",204,1,10
64,"CurrencyOrbofBinding2","","","",204,2,10
65,"CurrencyOrbofBinding3","","","",204,3,10
66,"CurrencyOrbofBinding5","","","",204,5,10
67,"CurrencyOrbofRegret1","","","",8,1,11
68,"CurrencyOrbofRegret2","","","",8,2,11
69,"CurrencyOrbofRegret3","","","",8,3,11
70,"CurrencyOrbofRegret5","","","",8,5,11
71,"CurrencyGemcuttersPrism1","","","",18,1,12
72,"CurrencyGemcuttersPrism2","","","",18,2,12
73,"CurrencyGemcuttersPrism4","","","",18,4,12
74,"CurrencyBlessedOrb1","","","",23,1,13
75,"CurrencyBlessedOrb2","","","",23,2,13
76,"CurrencyBlessedOrb4","","","",23,4,13
77,"CurrencyVaalOrb1","","","",33,1,14
78,"CurrencyVaalOrb2","","","",33,2,14
79,"CurrencyVaalOrb2Copy","","","",33,2,14
80,"CurrencyVaalOrb4","","","",33,4,14
81,"CurrencyOrbofHorizons1","","","",205,1,15
82,"CurrencyOrbofHorizons2","","","",205,2,15
83,"CurrencyOrbofHorizons4","","","",205,4,15
84,"CurrencyInstillingOrb1","","","",9799,1,16
85,"CurrencyInstillingOrb2","","","",9799,2,16
86,"CurrencyInstillingOrb4","","","",9799,4,16
87,"CurrencyRegalOrb1","","","",14,1,17
88,"CurrencyRegalOrb2","","","",14,2,17
89,"CurrencyRegalOrb4","","","",14,4,17
90,"CurrencyEnkindlingOrb1","","","",9798,1,18
91,"CurrencyEnkindlingOrb2","","","",9798,2,18
92,"CurrencyEnkindlingOrb4","","","",9798,4,18
93,"CurrencyOrbofUnmaking1","","","",9,1,19
94,"CurrencyOrbofUnmaking2","","","",9,2,19
95,"CurrencyOrbofUnmaking4","","","",9,4,19
96,"CurrencyAwakenedSextant3","","","",181,3,20
97,"CurrencyStackedDeck1","","","",8864,1,21
98,"CurrencyStackedDeck2","","","",8864,2,21
99,"CurrencyStackedDeck4","","","",8864,4,21
100,"ExchangeMaxResolveRandomMajorBoon","","Art/2DArt/UIImages/InGame/Sanctum/DevilsDealIcons/ExchangeMaxResolveRandomMajorBoon","","",0,""
101,"ExchangeMaxResolveRandomMinorBoon","","Art/2DArt/UIImages/InGame/Sanctum/DevilsDealIcons/ExchangeMaxResolveRandomMinorBoon","","",0,""
102,"ExchangeMaxResolveTwoRandomMinorBoons","","Art/2DArt/UIImages/InGame/Sanctum/DevilsDealIcons/ExchangeMaxResolveTwoRandomMinorBoons","","",0,""
103,"GainRandomMinorBoonGainRandomMinorAffliction","","Art/2DArt/UIImages/InGame/Sanctum/DevilsDealIcons/GainRandomMinorBoonGainRandomMinorAffliction","","",0,""
104,"GainSpecMajorBoonGainThreeRandomAfflictions","","Art/2DArt/UIImages/InGame/Sanctum/DevilsDealIcons/GainSpecMajorBoonGainThreeRandomAfflictions","","",0,""
105,"GainSpecMajorBoonLoseRandomMinorBoon","","Art/2DArt/UIImages/InGame/Sanctum/DevilsDealIcons/GainSpecMajorBoonLoseRandomMinorBoon","","",0,""
106,"GainSpecMinorBoonGainRandomMinorAffliction","","Art/2DArt/UIImages/InGame/Sanctum/DevilsDealIcons/GainSpecMinorBoonGainRandomMinorAffliction","","",0,""
107,"GainSpecMinorBoonGainSpecMinorAffliction","","Art/2DArt/UIImages/InGame/Sanctum/DevilsDealIcons/GainSpecMinorBoonGainSpecMinorAffliction","","",0,""
108,"GainThreeRandomMinorBoonsGainSpecMajorAffliction","","Art/2DArt/UIImages/InGame/Sanctum/DevilsDealIcons/GainThreeRandomMinorBoonsGainSpecMajorAffliction","","",0,""
109,"LoseRandomMinorAfflictionLoseRandomMinorBoon","","Art/2DArt/UIImages/InGame/Sanctum/DevilsDealIcons/LoseRandomMinorAfflictionLoseRandomMinorBoon","","",0,""
110,"LoseSpecMinorAfflictionGainRandomMinorAffliction","","Art/2DArt/UIImages/InGame/Sanctum/DevilsDealIcons/LoseSpecMinorAfflictionGainRandomMinorAffliction","","",0,""
111,"LoseSpecMinorAfflictionLoseSpecificMinorBoon","","Art/2DArt/UIImages/InGame/Sanctum/DevilsDealIcons/LoseSpecMinorAfflictionLoseSpecificMinorBoon","","",0,""
112,"PurchaseRelic1x2","Censer Relic","","",10313,0,""
113,"PurchaseRelic1x3","Processional Relic","","",10314,0,""
114,"PurchaseRelic1x4","Candlestick Relic","","",10315,0,""
