0,"ChaosDaemon",""
1,"LightningDaemon",""
2,"BaseRuin",1
3,"ExtraMonsters",""
4,"Arena",""
5,"BossArena",""
6,"Radius",""
7,"Boss",""
8,"BuffOrDebuff",1
9,"TEMP",""
10,"PotentialRuinMonsters",""
11,"Conquer",""
12,"FireDaemon",""
13,"ColdDaemon",""
14,"GraveyardDaemon",""
15,"RevenantDaemon",""
16,"PhysDaemon",""
17,"TotemDaemonPhys",""
18,"TotemDaemonEle",""
19,"TotemDaemon",1
20,"ProjectileAreaDebuff",1
21,"FlaskDebuff",1
22,"AreaControl",""
23,"InbuiltModifier",""
24,"BuffDebuffFamily1",""
25,"BuffDebuffFamily2",""
26,"RuinModifier",1
