0,"ProphecySignature",[],0
1,"BLAMTEasyBrutus",[],0
2,"PathOfEndurance",[],0
3,"EverythingEverywhere","[13427,13431,13435,13439,13443,13462,13466,13468,13476,13477,13478,13479,13480,13481,13482,13483,13484,13485,13486,13487]",0
4,"EverythingSomewhere","[13428,13432,13436,13440,13444,13448,13452,13455,13457]",1
5,"EverythingSomewhereSingle","[13429,13433,13437,13441,13445,13449,13453,13456,13458,13459,13461,13463,13464,13465,13467,13474,13472,13470]",3
6,"EverythingSomewhereSingleTencent","[13429,13437,13441,13445,13453,13459,13461,13463,13464,13465,13467,13472,13470]",3
7,"PerandusSingleTencent",[13449],0
8,"EverythingSomewhereSingleNoDelirium","[13429,13433,13437,13441,13445,13449,13453,13456,13458,13459,13461,13463,13464,13465]",3
9,"DeliriumSingleTencent",[13467],0
10,"10",[],0
