0,"Interrogate",0,""
1,"Release",4,""
2,"Execute",1,""
3,"PromoteNPC",3,""
4,"SwapNPCJob",3,""
5,"SwapLeader",2,""
6,"RemoveNPCFromOrg",2,""
7,"NPCBefriendsAnother",3,""
8,"GainIntelligenceLarge",3,""
9,"GainIntelligence",3,""
10,"NPCLeavesOrg",3,""
11,"StealRanks",2,""
12,"StealIntelligence",2,""
13,"RemoveAllFromPrison",3,""
14,"DestroyAllItemsInDivision",3,""
15,"RemoveAllRivalries",3,""
16,"DestroyAllItemsOfRivalDivision",2,""
17,"DownrankRivalsUprankMyDivision",2,""
18,"GainItemAnyUnique",3,4401
19,"GainItemCurrency",3,4402
20,"GainItemVeiledItem",3,4403
21,"GainItemMap",3,4404
22,"GainItemScarab",3,4405
