0,"ProxyKey1",[0],[45],9743,2,39,1
1,"ProxyKey2",[0],[45],9742,40,100,1
2,"ProxyKey3",[0],[45],9744,40,100,1
3,"ProxyKey4","[158,0]","[0,94]",9745,2,100,1
4,"ProxyKey5","[162,0]","[0,0]",9746,40,100,1
5,"ProxyKey6","[152,0]","[0,45]",9747,56,100,1
6,"ProxyKey7","[57,0]","[45,0]",9748,68,100,1
7,"ProxyKey8","[57,0]","[1,0]",9749,68,100,1
8,"ProxyKey9",[0],[94],9751,2,39,1
9,"ProxyKey10",[0],[94],9750,40,100,1
10,"ProxyKey11","[158,0]","[0,94]",9753,2,39,1
11,"ProxyKey12","[158,0]","[0,94]",9752,40,100,1
12,"ProxyKey13",[0],[94],9755,2,39,1
13,"ProxyKey14",[0],[94],9754,40,100,1
14,"ProxyKey15",[0],[94],9757,2,39,1
15,"ProxyKey16",[0],[94],9756,40,100,1
16,"ProxyKey17",[0],[45],9758,2,100,1
17,"ProxyKey18",[0],[94],9760,2,39,1
18,"ProxyKey19",[0],[94],9759,40,100,1
19,"ProxyKey20",[0],[94],9761,40,100,1
20,"ProxyKey21",[0],[45],9762,56,100,1
21,"ProxyKey22",[0],[94],9763,40,100,1
22,"ProxyKey23","[57,0]","[9,0]",9764,68,100,1
23,"ProxyKey24",[0],[94],9765,40,100,1
24,"ProxyKey25",[0],[45],9766,56,100,1
25,"ProxyKey26",[0],[45],9767,40,100,1
26,"ProxyKey27",[0],[45],9768,40,100,1
27,"ProxyKey28",[0],[9],9770,23,39,1
28,"ProxyKey29",[0],[9],9769,40,100,1
29,"ProxyKey30","[61,0]","[9,0]",9771,40,100,1
30,"ProxyKey31",[0],[45],9772,40,100,1
31,"ProxyKey32",[0],[45],9773,40,100,1
32,"ProxyKey33",[0],[94],9774,2,100,1
33,"ProxyKey34",[0],[94],9775,40,100,1
34,"ProxyKey35",[0],[94],9776,2,100,1
35,"ProxyKey36",[0],[94],9777,40,100,1
36,"ProxyKey37",[0],[94],9778,2,100,1
37,"ProxyKey38",[0],[94],9779,40,100,1
38,"ProxyKey39",[0],[0],9780,2,100,1
39,"ProxyKey40",[0],[0],9781,40,100,1
40,"ProxyKey41",[0],[94],9782,2,100,1
41,"ProxyKey42",[0],[94],9783,40,100,1
42,"ProxyKey43",[0],[94],9784,40,100,1
43,"ProxyKey44","[57,0]","[4,0]",9785,68,100,1
44,"ProxyKey45",[0],[45],9786,2,100,1
45,"ProxyKey46",[0],[9],9788,2,39,1
46,"ProxyKey47",[0],[9],9787,40,100,1
47,"ProxyKey48",[0],[94],9789,2,100,1
48,"ProxyKey49",[0],[45],9790,2,100,1
49,"ProxyKey50",[0],[94],9791,2,100,1
50,"ProxyKey51",[0],[94],9792,2,100,1
51,"ProxyKey52",[0],[45],9793,2,100,1
52,"ProxyKey53",[0],[5000],9114,40,100,""
53,"ProxyKey54","[164,0]","[0,2500]",9796,40,100,""
54,"ProxyKey55",[0],[5000],9797,40,100,""
55,"ProxyKey56",[0],[5000],9798,40,100,""
56,"ProxyKey57",[0],[5000],9799,40,100,""
57,"ProxyKey58",[0],[5000],9800,40,100,""
58,"ProxyKey59",[0],[2500],9805,56,100,""
59,"ProxyKey60",[0],[500],9806,56,100,""
60,"ProxyKey61","[57,0]","[500,0]",9807,68,100,""
61,"ProxyKey62","[164,57,0]","[0,250,0]",9808,68,100,""
62,"ProxyKey63","[164,57,0]","[0,250,0]",9809,68,100,""
63,"ProxyKey64",[0],[2500],9810,40,100,""
64,"ProxyKey65",[0],[5000],9811,40,100,""
65,"ProxyKey66",[0],[5000],9812,40,100,""
66,"ProxyKey67",[0],[5000],9813,40,100,""
67,"ProxyKey68",[0],[2500],9814,56,100,""
68,"ProxyKey69","[164,57,0]","[0,500,0]",9815,40,100,""
69,"ProxyKey70","[164,57,0]","[0,500,0]",9816,68,100,""
70,"ProxyKey71","[164,57,0]","[0,500,0]",9817,68,100,""
71,"ProxyKey72","[57,0]","[3,0]",9818,68,100,""
72,"ProxyKey73","[57,0]","[5000,0]",9801,68,100,""
73,"ProxyKey74","[57,0]","[5000,0]",9802,68,100,""
74,"ProxyKey75","[57,0]","[5000,0]",9803,68,100,""
75,"ProxyKey76","[57,0]","[5000,0]",9804,68,100,""
76,"ProxyKey77","[164,57,0]","[0,250,0]",9819,68,100,""
