0,"Fire",""
1,"Ice",""
2,"CausticCloud",""
3,"Tar",""
4,"Smoke",""
5,"Desecration",""
6,"Consecration",1239
7,"Lightning",""
8,"Maelstorm",""
9,"Haste",""
10,"Sandstorm",""
11,"Blizzard",""
12,"Spores",""
13,"DevouringDarkness",""
14,"Quicksand",""
15,"Blood",""
16,"TemporalAnomaly",1391
17,"OrionMeteor",227
18,"CrownOfThorns",""
19,"VaalCloud",""
20,"Profane",""
21,"ChaosOfferingOfJudgement",514
22,"FireOfferingOfJudgement",514
23,"DespairBearGeyser",""
24,"Fungal",1383
25,"BestiarySpiderWeb",""
26,"VaalColdSnap",""
27,"Oil",163
28,"Scorch",""
29,"GravityWell",""
30,"LightningVortex",227
31,"Brittle",""
32,"Sapping",""
33,"Sludge",""
34,"Sanctum",""
