0,"MicrotransactionFireandIceHelmet",1210,"[1200,1205]","Art/Videos/MysteryBox_Combine.bk2",""
1,"MicrotransactionFireandIceBoots",1211,"[1201,1206]","Art/Videos/MysteryBox_Combine.bk2",""
2,"MicrotransactionFireandIceGloves",1212,"[1202,1207]","Art/Videos/MysteryBox_Combine.bk2",""
3,"MicrotransactionFireandIceBodyArmour",1213,"[1203,1208]","Art/Videos/MysteryBox_Combine.bk2",""
4,"MicrotransactionFireandIceCloak",1214,"[1204,1209]","Art/Videos/MysteryBox_Combine.bk2",""
5,"MicrotransactionFireandIceWings",1103,"[1104,1105]","Art/Videos/MysteryBox_Combine.bk2",""
6,"MicrotransactionFireandIcePortalEffect",1199,"[1197,1198]","Art/Videos/MysteryBox_Combine.bk2",""
7,"MicrotransactionFireandIceShield",1219,"[1217,1218]","Art/Videos/MysteryBox_Combine.bk2",""
8,"MicrotransactionFireandIceHorns",1223,"[1221,1222]","Art/Videos/MysteryBox_Combine.bk2",""
9,"MicrotransactionSinandInnocenceHelmet",1586,"[1556,1571]","Art/Videos/MysteryBox_Combine_InnocenceSin.bk2",""
10,"MicrotransactionSinandInnocenceBoots",1587,"[1557,1572]","Art/Videos/MysteryBox_Combine_InnocenceSin.bk2",""
11,"MicrotransactionSinandInnocenceGloves",1588,"[1558,1573]","Art/Videos/MysteryBox_Combine_InnocenceSin.bk2",""
12,"MicrotransactionSinandInnocenceBodyArmour",1589,"[1559,1574]","Art/Videos/MysteryBox_Combine_InnocenceSin.bk2",""
13,"MicrotransactionSinandInnocenceCloak",1585,"[1555,1570]","Art/Videos/MysteryBox_Combine_InnocenceSin.bk2",""
14,"MicrotransactionSinandInnocenceWings",1584,"[1554,1569]","Art/Videos/MysteryBox_Combine_InnocenceSin.bk2",""
15,"MicrotransactionSinandInnocencePortalEffect",1592,"[1568,1583]","Art/Videos/MysteryBox_Combine_InnocenceSin.bk2",""
16,"MicrotransactionSinandInnocenceHelmetAttachment",1590,"[1560,1575]","Art/Videos/MysteryBox_Combine_InnocenceSin.bk2",""
17,"MicrotransactionSinandInnocenceFootprintsEffect",1591,"[1565,1580]","Art/Videos/MysteryBox_Combine_InnocenceSin.bk2",""
18,"MicrotransactionSinandInnocenceShortsword",1593,"[1563,1578]","Art/Videos/MysteryBox_Combine_InnocenceSin.bk2",""
19,"MicrotransactionSinandInnocenceLongsword",1594,"[1564,1579]","Art/Videos/MysteryBox_Combine_InnocenceSin.bk2",""
20,"MicrotransactionSinandInnocenceShield",2037,"[2035,2036]","Art/Videos/MysteryBox_Combine_InnocenceSin.bk2",""
21,"SinandInnocenceWeapon",4452,"[4450,4451]","Art/Videos/MysteryBox_Combine_InnocenceSin.bk2",""
22,"MicrotransactionApocalypseHelmet",1711,"[1681,1696]","Art/Videos/MysteryBox_Combine_Apocalypse.bk2",""
23,"MicrotransactionApocalypseBoots",1712,"[1682,1697]","Art/Videos/MysteryBox_Combine_Apocalypse.bk2",""
24,"MicrotransactionApocalypseGloves",1713,"[1683,1698]","Art/Videos/MysteryBox_Combine_Apocalypse.bk2",""
25,"MicrotransactionApocalypseBodyArmour",1714,"[1684,1699]","Art/Videos/MysteryBox_Combine_Apocalypse.bk2",""
26,"MicrotransactionApocalypseCloak",1715,"[1685,1700]","Art/Videos/MysteryBox_Combine_Apocalypse.bk2",""
27,"MicrotransactionApocalypseWings",1716,"[1686,1701]","Art/Videos/MysteryBox_Combine_Apocalypse.bk2",""
28,"MicrotransactionApocalypsePortalEffect",1717,"[1690,1705]","Art/Videos/MysteryBox_Combine_Apocalypse.bk2",""
29,"MicrotransactionApocalypseHelmetAttachment",1718,"[1691,1706]","Art/Videos/MysteryBox_Combine_Apocalypse.bk2",""
30,"MicrotransactionApocalypseFootprintsEffect",1719,"[1692,1707]","Art/Videos/MysteryBox_Combine_Apocalypse.bk2",""
31,"MicrotransactionOriathHelmet",1769,"[1761,1765]","Art/Videos/MysteryBox_Combine_Oriathan.bk2",""
32,"MicrotransactionOriathBoots",1770,"[1762,1766]","Art/Videos/MysteryBox_Combine_Oriathan.bk2",""
33,"MicrotransactionOriathGloves",1771,"[1763,1767]","Art/Videos/MysteryBox_Combine_Oriathan.bk2",""
34,"MicrotransactionOriathBodyArmour",1772,"[1764,1768]","Art/Videos/MysteryBox_Combine_Oriathan.bk2",""
35,"MicrotransactionOriathWings",1775,"[1773,1774]","Art/Videos/MysteryBox_Combine_Oriathan.bk2",""
36,"MicrotransactionOriathCloak",1778,"[1776,1777]","Art/Videos/MysteryBox_Combine_Oriathan.bk2",""
37,"MicrotransactionOriathPortalEffect",1783,"[1781,1782]","Art/Videos/MysteryBox_Combine_Oriathan.bk2",""
38,"MicrotransactionOriathWeapon",1790,"[1788,1789]","Art/Videos/MysteryBox_Combine_Oriathan.bk2",""
39,"OriathPet",4469,"[4467,4468]","Art/Videos/MysteryBox_Combine_Oriathan.bk2",""
40,"MicrotransactionOriathHelmetAttachment",1795,"[1793,1794]","Art/Videos/MysteryBox_Combine_Oriathan.bk2",""
41,"MicrotransactionOriathFootprintsEffect",1798,"[1796,1797]","Art/Videos/MysteryBox_Combine_Oriathan.bk2",""
42,"MicrotransactionOriathShield",2008,"[1826,1883]","Art/Videos/MysteryBox_Combine_Oriathan.bk2",""
43,"MicrotransactionStalkerWingsUpgrade2",1836,"[1835,326]","Art/Videos/MysteryBox_Combine.bk2",""
44,"MicrotransactionStalkerWingsUpgrade3",1837,"[1836,326]","Art/Videos/MysteryBox_Combine.bk2",""
45,"MicrotransactionSpectreHelmet",1923,"[1912,1897]","Art/Videos/MysteryBox_Combine_Corsair .bk2",""
46,"MicrotransactionSpectreBoots",1924,"[1915,1900]","Art/Videos/MysteryBox_Combine_Corsair .bk2",""
47,"MicrotransactionSpectreGloves",1925,"[1914,1899]","Art/Videos/MysteryBox_Combine_Corsair .bk2",""
48,"MicrotransactionSpectreBodyArmour",1926,"[1913,1898]","Art/Videos/MysteryBox_Combine_Corsair .bk2",""
49,"MicrotransactionSpectreWings",1927,"[1908,1894]","Art/Videos/MysteryBox_Combine_Corsair .bk2",""
50,"MicrotransactionSpectreCloak",1928,"[1909,1895]","Art/Videos/MysteryBox_Combine_Corsair .bk2",""
51,"MicrotransactionSpectrePortalEffect",1929,"[1917,1902]","Art/Videos/MysteryBox_Combine_Corsair .bk2",""
52,"MicrotransactionSpectreHood",1930,"[1910,1896]","Art/Videos/MysteryBox_Combine_Corsair .bk2",""
53,"MicrotransactionSpectreStaff",1931,"[1921,1906]","Art/Videos/MysteryBox_Combine_Corsair .bk2",""
54,"MicrotransactionSpectreFootprintsEffect",1932,"[1920,1905]","Art/Videos/MysteryBox_Combine_Corsair .bk2",""
55,"MicrotransactionSpectreCharacterEffect",1933,"[1916,1901]","Art/Videos/MysteryBox_Combine_Corsair .bk2",""
56,"MicrotransactionMarakethCharacterEffectUpgrade4",2021,"[2019,327]","Art/Videos/MysteryBox_Combine.bk2",""
57,"MicrotransactionMarakethCharacterEffectUpgrade6",2023,"[2021,327]","Art/Videos/MysteryBox_Combine.bk2",""
58,"MicrotransactionTranscendenceWings",2103,"[2075,2089]","Art/Videos/MysteryBox_Combine_Darkwood.bk2",""
59,"MicrotransactionTranscendenceBackAttachment",2104,"[2076,2090]","Art/Videos/MysteryBox_Combine_Darkwood.bk2",""
60,"MicrotransactionTranscendenceHood",2105,"[2077,2091]","Art/Videos/MysteryBox_Combine_Darkwood.bk2",""
61,"MicrotransactionTranscendenceHelmet",2106,"[2078,2092]","Art/Videos/MysteryBox_Combine_Darkwood.bk2",""
62,"MicrotransactionTranscendenceBoots",2107,"[2080,2093]","Art/Videos/MysteryBox_Combine_Darkwood.bk2",""
63,"MicrotransactionTranscendenceGloves",2108,"[2079,2094]","Art/Videos/MysteryBox_Combine_Darkwood.bk2",""
64,"MicrotransactionTranscendenceBodyArmour",2109,"[2081,2095]","Art/Videos/MysteryBox_Combine_Darkwood.bk2",""
65,"MicrotransactionTranscendenceDagger",2110,"[2082,2096]","Art/Videos/MysteryBox_Combine_Darkwood.bk2",""
66,"MicrotransactionTranscendencePortalEffect",2111,"[2083,2097]","Art/Videos/MysteryBox_Combine_Darkwood.bk2",""
67,"MicrotransactionTranscendenceFootprintsEffect",2112,"[2088,2102]","Art/Videos/MysteryBox_Combine_Darkwood.bk2",""
68,"MicrotransactionCelestialAuraEffect2",2064,"[2063,328]","Art/Videos/MysteryBox_Combine.bk2",""
69,"MicrotransactionCelestialAuraEffect3",2065,"[2064,328]","Art/Videos/MysteryBox_Combine.bk2",""
70,"MicrotransactionWildGoldPortalEffect",2207,[2195],"Art/Videos/MysteryBox_Combine_Frontier.bk2",""
71,"MicrotransactionWildGoldWings",2205,[2190],"Art/Videos/MysteryBox_Combine_Frontier.bk2",""
