0,4,40,2,"add_armour_quality","Right click this item then left click an armour to apply it. Has greater effect on lower-rarity armours. The maximum quality is 20%.","","Improves the quality of an armour",[],[],"",1140,5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on an armour to apply it. Has greater effect on lower rarity armours. The maximum quality is 20%.",[],[],[],"","","",""
1,5,10,2,"duplicate","Right click this item then left click an equipable non-unique item to apply it. Mirrored copies cannot be modified.","","Creates a mirrored copy of an item",[],[],"",1141,5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on an equipable non-unique item to apply it. Mirrored copies cannot be modified.",[],[],[],"","","",""
2,1,40,2,"identify","Right click this item then left click an unidentified item to apply it.","","Identifies an item",[],[],"",1142,5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on an unidentified item to apply it.",[],[],[],"","","",""
3,8,40,1,"skill_point_respec","Right click on this item to use it.","","Grants a passive skill refund point",[],[],"",1143,5000,"<<xbox_button_a>> to use.",[],[],[],"","","",""
4,9,40,1,"atlas_skill_point_respec","Right click on this item to use it.","","Grants an atlas passive skill refund point",[],[],"","",5000,"<<xbox_button_a>> to use.",[],[],[],"","","",""
5,2,20,2,"reroll","Right click this item then left click a rare item to apply it.","","Reforges a rare item with new random modifiers",[9619],[],"",1144,5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a rare item to apply it.",[],[7257],[],"","","",""
6,3,20,2,"reroll_rare_veiled","Right click this item then left click a rare item to apply it.","","Reforges a rare item with new random modifiers, including a Veiled modifier\r\nCan only be used on items that can have a Veiled modifier",[7779],[],"","",5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a rare item to apply it.",[],[],[],"","","",""
7,7,20,2,"transmute_to_random","Right click this item then left click a normal item to apply it.","","Upgrades a normal item to a random rarity",[9611],[],"",1145,5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a normal item to apply it.",[],[7255],[],"","","",""
8,10,40,2,"transmute_to_magic","Right click this item then left click a normal item to apply it.","","Upgrades a normal item to a magic item",[9608],[],"",1146,5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a normal item to apply it.",[],[7253],[],"","","",""
9,6,20,2,"transmute_to_rare","Right click this item then left click a normal item to apply it.","","Upgrades a normal item to a rare item",[9612],[],"",1147,5000,"<<xbox_button_a>> to select, then <<xbox_button_a>> on a normal item to apply it.",[7003],[7256],[],"","","",""
