0,"StraightEnd",1,1,360
1,"StraightEnd2",1,1,360
2,"StraightEnd3",3,1,360
3,"StraightEnd4",4,1,360
4,"StraightEnd5",5,1,360
5,"StraightEnd6",6,1,360
6,"StraightEnd7",7,1,360
7,"StraightEnd8",8,1,360
8,"StraightEndSplit",1,1,180
9,"StraightEndSplit2",3,3,190
10,"StraightEndSplit3",4,4,200
11,"StraightEndSplit4",5,5,210
12,"StraightEndSplit5",6,6,220
13,"StraightEndSplit6",7,7,230
14,"StraightEndSplit7",8,8,240
15,"DaisyChain2",2,1,360
16,"DaisyChain2_Split1",2,2,90
17,"DaisyChain3",4,1,360
18,"DaisyChain3_Split1",4,2,90
19,"DaisyChain3_Split2",2,2,90
20,"DaisyChain4",8,1,360
21,"DaisyChain4_Split1",8,2,90
22,"DaisyChain4_Split2",4,2,90
23,"DaisyChain4_Split3",2,2,90
24,"DaisyChain5",16,1,360
25,"DaisyChain5_Split1",16,2,90
26,"DaisyChain5_Split2",8,2,90
27,"DaisyChain5_Split3",4,2,90
28,"DaisyChain5_Split4",2,2,90
29,"DaisyChain6",24,1,360
30,"DaisyChain6_Split1",24,2,90
31,"DaisyChain6_Split2",12,2,90
32,"DaisyChain6_Split3",6,2,90
33,"DaisyChain6_Split4",3,3,90
34,"DaisyChain7",32,1,360
35,"DaisyChain7_Split1",32,2,90
36,"DaisyChain7_Split2",16,2,90
37,"DaisyChain7_Split3",8,2,90
38,"DaisyChain7_Split4",4,4,90
39,"DaisyChain8",80,2,360
40,"DaisyChain8_Split1",40,2,90
41,"DaisyChain8_Split2",20,2,90
42,"DaisyChain8_Split3",10,2,90
43,"DaisyChain8_Split4",5,5,90
44,"Bilinear1",2,2,360
45,"Bilinear1_2",2,2,360
46,"Bilinear1_3",2,2,360
47,"Bilinear1_4",2,2,360
48,"BilinearAsymmetric2_1",4,2,360
49,"BilinearAsymmetric2_1Split",2,2,120
50,"BilinearSymmetric2_2",8,2,360
51,"BilinearSymmetric2_2Split",2,2,120
52,"BilinearAsymmetric3_1",6,2,360
53,"BilinearAsymmetric3_1Split",3,3,120
54,"BilinearAsymmetric3_2",10,2,360
55,"BilinearAsymmetric3_2Split",3,3,120
56,"BilinearAsymmetric3_2Split2",2,2,120
57,"BilinearSymmetric3_3",12,2,360
58,"BilinearSymmetric3_3Split",3,3,120
59,"Trilinear1_2",3,3,360
60,"Trilinear1_2_DelayWaves",3,3,360
