0,"MonsterDamageReductionImprovement",670,100
1,"MonsterAccuracyBase",13,1
2,"MonsterAccuracyIncremental",38,1
3,"MonsterAccuracyImprovement",300,100
4,"MonsterEvasionBase",50,1
5,"MonsterEvasionIncremental",16,1
6,"MonsterEvasionIncrementalDexterity",16,1
7,"MonsterEvasionImprovement",212,100
8,"EnergyShieldRatioOfLife",40,1
9,"OldLeechModsEffectiveness",20,1
10,"AscendancyRespecCost",5,1
11,"SkillDamageBaseEffectiveness",3885209,1000000
12,"SkillDamageIncrementalEffectiveness",360246,1000000
13,"MaxHideoutDoodads",750,1
14,"PassiveTreeJewelDistanceMultiplier",120,100
15,"PartyQuantityBonusPerAdditionalPlayer",50,100
16,"PartyQuantityBonusPerAdditionalPlayerHardMode",30,100
17,"PartyRarityBonusPerAdditionalPlayer",50,100
18,"PartyRarityBonusPerAdditionalPlayerHardMode",0,100
