0,"BasicWavesVaal","Defeat waves of enemies",[],"",0,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/KillMechanicIcon",49888,-30
1,"BasicWavesVaalWeak","Defeat waves of enemies",[],"",0,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/KillMechanicIcon",59503,-30
2,"BasicWavesApes","Defeat waves of enemies",[],"",0,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/KillMechanicIcon",58345,-30
3,"BasicWavesGolems","Defeat waves of enemies",[],"",0,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/KillMechanicIcon",48908,-30
4,"BasicWavesSpooky","Defeat waves of enemies",[],"",0,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/KillMechanicIcon",51796,-30
5,"BasicWavesApesVaal","Defeat waves of enemies",[],"",0,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/KillMechanicIcon",771,-30
6,"BasicWavesGolemsVaal","Defeat waves of enemies",[],"",0,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/KillMechanicIcon",23433,-30
7,"BasicWavesSpookyVaal","Defeat waves of enemies",[],"",0,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/KillMechanicIcon",35422,-30
8,"BasicWavesSpookyApes","Defeat waves of enemies",[],"",0,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/KillMechanicIcon",49497,-30
9,"BasicWavesChaos","Defeat waves of enemies",[],"",0,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/KillMechanicIcon",45321,-30
10,"TimedSurvivalWavesVaal","Survive
Monsters Enrage after a time",[],"",1,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/SurviveMechanicIcons",37295,-20
11,"TimedSurvivalWavesVaalWeak","Survive
Monsters Enrage after a time",[],"",1,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/SurviveMechanicIcons",38861,-20
12,"TimedSurvivalWavesGolems","Survive
Monsters Enrage after a time",[],"",1,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/SurviveMechanicIcons",26681,-20
13,"TimedSurvivalWavesApes","Survive
Monsters Enrage after a time",[],"",1,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/SurviveMechanicIcons",45924,-20
14,"TimedSurvivalWavesSpooky","Survive
Monsters Enrage after a time",[],"",1,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/SurviveMechanicIcons",6559,-20
15,"TimedSurvivalWavesApesVaal","Survive
Monsters Enrage after a time",[],"",1,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/SurviveMechanicIcons",16944,-20
16,"TimedSurvivalWavesGolemsVaal","Survive
Monsters Enrage after a time",[],"",1,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/SurviveMechanicIcons",26272,-20
17,"TimedSurvivalWavesSpookyVaal","Survive
Monsters Enrage after a time",[],"",1,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/SurviveMechanicIcons",51096,-20
18,"TimedSurvivalWavesSpookyApes","Survive
Monsters Enrage after a time",[],"",1,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/SurviveMechanicIcons",36433,-20
19,"TimedSurvivalWavesChaos","Survive
Monsters Enrage after a time",[],"",1,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/SurviveMechanicIcons",61826,-20
20,"BossTemplate","Defeat the Trialmaster","[5,4]","Metadata/Terrain/Leagues/Ultimatum/UltimatumArena/Rooms/Arenas/boss_arena_1.arm",4,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/BossMechanicIcons",23937,0
21,"CaptureVaal","Stand in the Stone Circles",[11],"",3,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/ConquerMechanicIcons",17761,0
22,"CaptureApes","Stand in the Stone Circles",[11],"",3,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/ConquerMechanicIcons",9274,0
23,"CaptureGolems","Stand in the Stone Circles",[11],"",3,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/ConquerMechanicIcons",29292,0
24,"CaptureSpooky","Stand in the Stone Circles",[11],"",3,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/ConquerMechanicIcons",50648,0
25,"CaptureApesVaal","Stand in the Stone Circles",[11],"",3,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/ConquerMechanicIcons",58539,0
26,"CaptureGolemsVaal","Stand in the Stone Circles",[11],"",3,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/ConquerMechanicIcons",60675,0
27,"CaptureSpookyVaal","Stand in the Stone Circles",[11],"",3,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/ConquerMechanicIcons",21372,0
28,"CaptureSpookyApes","Stand in the Stone Circles",[11],"",3,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/ConquerMechanicIcons",27458,0
29,"CaptureChaos","Stand in the Stone Circles",[11],"",3,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/ConquerMechanicIcons",43750,0
30,"DefenseVaal","Protect the Altar",[],"",2,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/ProtectMechanicIcon",7717,-20
31,"DefenseApes","Protect the Altar",[],"",2,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/ProtectMechanicIcon",59054,-20
32,"DefenseGolems","Protect the Altar",[],"",2,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/ProtectMechanicIcon",41408,-20
33,"DefenseSpooky","Protect the Altar",[],"",2,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/ProtectMechanicIcon",53279,-20
34,"DefenseApesVaal","Protect the Altar",[],"",2,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/ProtectMechanicIcon",41588,-20
35,"DefenseGolemsVaal","Protect the Altar",[],"",2,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/ProtectMechanicIcon",31141,-20
36,"DefenseSpookyVaal","Protect the Altar",[],"",2,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/ProtectMechanicIcon",40130,-20
37,"DefenseSpookyApes","Protect the Altar",[],"",2,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/ProtectMechanicIcon",42376,-20
38,"DefenseChaos","Protect the Altar",[],"",2,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/ProtectMechanicIcon",8457,-20
39,"UniqueMapBoss","Defeat the Trialmaster","[5,4]","Metadata/Terrain/Leagues/Ultimatum/UltimatumArena/Rooms/Arenas/boss_arena_1.arm",4,"Art/2DArt/UIImages/InGame/Ultimatum/Icons/BossMechanicIcons",9419,0
