0,8,1,[533],0,"","","","SeraphBootsCerulean"
1,8,2,[532],0,"","","","SeraphBodyCerulean"
2,8,3,[534],0,"","","","SeraphGlovesCerulean"
3,8,4,[535],0,"","","","SeraphHelmetCerulean"
4,9,1,[545],0,"","","","SeraphBootsSanguine"
5,9,2,[544],0,"","","","SeraphBodySanguine"
6,9,3,[546],0,"","","","SeraphGlovesSanguine"
7,9,4,[547],0,"","","","SeraphHelmetSanguine"
8,7,1,[7795],1,"","","","HideoutTotemPole1"
9,10,1,[7797],1,"","","","HideoutTotemPole2"
10,11,5,[537],0,"","","","SeraphBootsGolden"
11,11,10,[538],0,"","","","SeraphGlovesGolden"
12,11,15,[536],0,"","","","SeraphBodyGolden"
13,11,20,[539],0,"","","","SeraphHelmetGolden"
14,12,7,[684],0,"","","","RigwaldBoots"
15,12,14,[685],0,"","","","RigwaldGloves"
16,12,21,[686],0,"","","","RigwaldBody"
17,12,28,[683],0,"","","","RigwaldHelmet"
18,12,18,[7799],2,"","","","HideoutTotemPole3"
19,13,12,[719],0,"","","","PerandusFootprints"
20,13,24,[720],0,"","","","PerandusWeapon"
21,13,36,[721],0,"","","","PerandusPortal"
22,13,19,[7801],3,"","","","HideoutTotemPole4"
23,14,12,[742],0,"","","","ProphecyFootprints"
24,14,24,[743],0,"","","","ProphecyWeapon"
25,14,36,[4506],0,"","","","NavaliMonkey"
26,14,19,[7803],3,"","","","HideoutTotemPole5"
27,15,12,[810],0,"","","","EssenceFootprints"
28,15,24,[808],0,"","","","EssenceWings"
29,15,36,[809],0,"","","","EssencePortal"
30,15,19,[7805],3,"","","","HideoutTotemPole6"
31,16,12,[867],0,"","","","BreachFootprints"
32,16,24,[848],0,"","","","BreachPortal"
33,16,36,[838],0,"","","","DemonicWings"
34,16,19,[7807],3,"","","","HideoutTotemPole7"
35,17,12,[925],0,"","","","LegacyFootprintsEffect"
36,17,24,[931],0,"","","","LegacyWeaponEffect"
37,17,36,[880],0,"","","","LegacyPortalEffect"
38,17,19,[7809],3,"","","","HideoutTotemPole8"
39,18,12,[1031],0,"","","","HarbingerEyes"
40,18,24,"[1032,1033]",0,"","","","HarbingerCrownBundle"
41,18,36,[1034],0,"","","","HarbingerCharacterEffect"
42,18,19,[7811],3,"","","","HideoutTotemPole9"
43,19,12,[1231],0,"","","","AbyssHelmet"
44,19,24,[1107],0,"","","","AbyssWings"
45,19,36,[1234],0,"","","","AbyssPortalEffect"
46,19,19,[7813],3,"","","","HideoutTotemPole10"
47,20,12,[1619],0,"","","","BestiaryHelmet"
48,20,24,[1599],0,"","","","BestiaryWings"
49,20,36,[1620],0,"","","","BestiaryPortalEffect"
50,20,19,[7815],3,"","","","HideoutTotemPole11"
51,21,1,[],0,"Congratulations!\nYou earned a Sin and Innocence Mystery Box!","Art/2DItems/Effects/MysteryChest/SinInnocenceMysteryBox.dds","Sin and Innocence Mystery Box","MysteryPackSinAndInnocenceBox"
52,22,12,[1656],0,"","","","IncursionBandana"
53,22,24,[1658],0,"","","","IncursionCloak"
54,22,36,[1659],0,"","","","IncursionPortalEffect"
55,22,19,[7817],3,"","","","HideoutTotemPole12"
56,23,1,[],0,"Congratulations!\nYou earned an Apocalypse Mystery Box!","Art/2DItems/Effects/MysteryChest/ApocalypseMysteryBox.dds","Apocalypse Mystery Box","MysteryPackApocalypseBox"
57,24,12,[4570],0,"","","","DelvePet"
58,24,24,[1834],0,"","","","DelveBackAttachment"
59,24,36,[1824],0,"","","","DelvePortalEffect"
60,24,19,[7819],3,"","","","HideoutTotemPole13"
61,25,12,[1890],0,"","","","BetrayalHelmetAttachment"
62,25,24,[1891],0,"","","","BetrayalAuraEffect"
63,25,36,[1892],0,"","","","BetrayalCloak"
64,25,19,[7821],3,"","","","HideoutTotemPole14"
65,26,12,"[2073,2074]",0,"","","","SynthesisHelmetBundle"
66,26,24,[4584],0,"","","","SynthesisPet"
