0,"vaal_keystone_1",1,"Divine Flesh",[4],[9440],1,1,0,0,100,100,0,0,"Give up your flesh unto the gods, and in vulnerability find strength.","Art/2DArt/SkillIcons/passives/DivineFlesh.dds",[]
1,"vaal_keystone_2",1,"Eternal Youth",[4],[9396],1,1,0,0,0,100,0,0,"Burn the spirit to vitalise the flesh.","Art/2DArt/SkillIcons/passives/EternalYouth.dds",[]
2,"vaal_keystone_2_v2",1,"Immortal Ambition",[4],[12040],1,1,0,0,100,100,0,0,"You may live forever, so long as someone remains to be sacrificed.","Art/2DArt/SkillIcons/passives/SoulTetherKeystone.dds",[]
3,"vaal_keystone_3",1,"Corrupted Soul",[4],[9438],1,1,0,0,100,100,0,0,"As true belief fades, the facade of faith grows, leaving you powerful but hollow.","Art/2DArt/SkillIcons/passives/CorruptedDefences.dds",[]
4,"vaal_small_fire_damage",1,"Fire Damage","[1,2]",[42],7,12,0,0,100,75,0,0,"","Art/2DArt/SkillIcons/passives/VaalOffensive.dds",[]
5,"vaal_small_cold_damage",1,"Cold Damage","[1,2]",[49],7,12,0,0,100,75,0,0,"","Art/2DArt/SkillIcons/passives/VaalOffensive.dds",[]
6,"vaal_small_lightning_damage",1,"Lightning Damage","[1,2]",[56],7,12,0,0,100,75,0,0,"","Art/2DArt/SkillIcons/passives/VaalOffensive.dds",[]
7,"vaal_small_physical_damage",1,"Physical Damage","[1,2]",[26],7,12,0,0,100,75,0,0,"","Art/2DArt/SkillIcons/passives/VaalOffensive.dds",[]
8,"vaal_small_chaos_damage",1,"Chaos Damage","[1,2]",[63],7,12,0,0,100,75,0,0,"","Art/2DArt/SkillIcons/passives/VaalOffensive.dds",[]
9,"vaal_small_minion_damage",1,"Minion Damage","[1,2]",[488],8,13,0,0,100,50,0,0,"","Art/2DArt/SkillIcons/passives/VaalOffensive.dds",[]
10,"vaal_small_attack_damage",1,"Attack Damage","[1,2]",[2603],7,12,0,0,100,100,0,0,"","Art/2DArt/SkillIcons/passives/VaalOffensive.dds",[]
11,"vaal_small_spell_damage",1,"Spell Damage","[1,2]",[25],7,12,0,0,100,100,0,0,"","Art/2DArt/SkillIcons/passives/VaalOffensive.dds",[]
12,"vaal_small_area_damage",1,"Area Damage","[1,2]",[619],7,12,0,0,100,50,0,0,"","Art/2DArt/SkillIcons/passives/VaalOffensive.dds",[]
13,"vaal_small_projectile_damage",1,"Projectile Damage","[1,2]",[498],7,12,0,0,100,50,0,0,"","Art/2DArt/SkillIcons/passives/VaalOffensive.dds",[]
14,"vaal_small_damage_over_time",1,"Damage Over Time","[1,2]",[1973],7,12,0,0,100,50,0,0,"","Art/2DArt/SkillIcons/passives/VaalOffensive.dds",[]
15,"vaal_small_area_of_effect",1,"Area of Effect","[1,2]",[434],4,7,0,0,100,50,0,0,"","Art/2DArt/SkillIcons/passives/VaalOffensive.dds",[]
16,"vaal_small_projectile_speed",1,"Projectile Speed","[1,2]",[175],7,12,0,0,100,50,0,0,"","Art/2DArt/SkillIcons/passives/VaalOffensive.dds",[]
17,"vaal_small_critical_strike_chance",1,"Critical Strike Chance","[1,2]",[554],7,14,0,0,100,50,0,0,"","Art/2DArt/SkillIcons/passives/VaalOffensive.dds",[]
18,"vaal_small_critical_strike_multiplier",1,"Critical Strike Multiplier","[1,2]",[95],6,10,0,0,100,50,0,0,"","Art/2DArt/SkillIcons/passives/VaalOffensive.dds",[]
19,"vaal_small_attack_speed",1,"Attack Speed","[1,2]",[70],3,4,0,0,100,75,0,0,"","Art/2DArt/SkillIcons/passives/VaalOffensive.dds",[]
20,"vaal_small_cast_speed",1,"Cast Speed","[1,2]",[216],2,3,0,0,100,75,0,0,"","Art/2DArt/SkillIcons/passives/VaalOffensive.dds",[]
21,"vaal_small_movement_speed",1,"Movement Speed","[1,2]",[177],2,3,0,0,100,75,0,0,"","Art/2DArt/SkillIcons/passives/VaalOffensive.dds",[]
22,"vaal_small_chance_to_ignite",1,"Ignite Chance","[1,2]",[611],3,6,0,0,100,25,0,0,"","Art/2DArt/SkillIcons/passives/VaalOffensive.dds",[]
23,"vaal_small_chance_to_freeze",1,"Freeze Chance","[1,2]",[455],3,6,0,0,100,25,0,0,"","Art/2DArt/SkillIcons/passives/VaalOffensive.dds",[]
