0,0,0,0,[731],"",11921,[]
1,1749,981,797,"[718,732]","",11912,"[8144,8315]"
2,1750,1078,700,"[717,732]","",11911,"[8145,8315]"
3,1751,962,587,"[718,732]","",11912,"[8146,8315]"
4,1752,1273,421,"[719,732]","",11912,"[8147,8315]"
5,1753,1181,611,"[724,732]","",11914,"[8148,8315]"
6,1754,1248,862,"[714,732]","",11913,"[8149,8315]"
7,1755,1020,314,"[720,732]","",11912,"[8150,8315]"
8,1756,857,259,"[721,732]","",11912,"[8151,8315]"
9,1757,938,198,"[722,732]","",11909,"[8152,8315]"
10,1758,1093,501,"[725,732]","",11915,"[8153,8315]"
11,1761,1282,212,"[723,732]","",11909,"[8156,8315]"
12,1759,1132,310,"[715,732]",1,11910,"[8154,8315]"
13,1760,1209,333,"[715,732]",1,11910,"[8155,8315]"
14,1762,1397,229,"[726,732]","",11916,"[8157,8315]"
15,1763,868,922,"[717,732]","",11911,"[8158,8315]"
