0,1,50,"Introduction","",13,3,"",13,"[0,1,2,3,4,5,6]","",""
1,1,50,"The Medicine Chest","",42,5,"",42,[7],"",""
2,1,50,"Medicine Chest Reward","",40,6,1,71,[],"",""
3,1,50,"Medicine Chest Reward 2","",1876,6,2,71,[],"",""
4,1,50,"Tarkleigh","","",3,"",278,[8],"",""
5,1,50,"Lioneye's Watch","",39,5,"",39,[9],"",""
6,1,50,"Lioneye's Watch","","",3,"",39,[10],"",""
7,1,50,"Piety","","",3,"",279,[11],"",""
8,1,50,"Rhoas","","",3,"",281,[12],"",""
9,1,50,"Bestel","","",3,"",282,[13],"",""
10,1,50,"Brutus","",284,5,"",284,[14],"",""
11,1,50,"Prison Reward","",798,6,8,71,[],"",""
12,1,50,"Brutus","",43,3,"",43,[15],"",""
13,1,50,"Prison Reward","",798,6,8,71,[],"",""
14,1,50,"Reopened Passage","","",3,"",285,[16],"",""
15,1,50,"Merveil","",8,5,"",8,[17],"",""
16,1,50,"Merveil's Lair","",73,5,"",73,[18],"",""
17,1,50,"Merveil Reward","",38,6,10,71,[],"",""
18,1,50,"Merveil","",272,3,"",272,[19],"",""
19,1,50,"Merveil Reward","",38,6,10,71,[],"",""
20,1,50,"Purchase Items","","",24,"",71,[],"",""
21,1,50,"Sell Items","","",25,"",71,[],"",""
22,0,50,"Introduction","",14,3,"",14,[20],"",""
23,0,50,"Introduction","","",3,"",14,[21],"",""
24,0,50,"Hillock Reward","",12,6,0,71,[],"",""
25,0,50,"Brutus","",4,5,"",4,[22],"",""
26,0,50,"Brutus","",28,5,"",28,[23],"",""
27,0,50,"Brutus Reward","",15,6,7,71,[],"",""
28,0,50,"Lioneye's Watch","","",3,"",286,[24],"",""
29,0,50,"Drowned Dead","","",3,"",287,[25],"",""
30,0,50,"Merveil","","",3,"",288,[26],"",""
31,0,50,"Rhoas","","",3,"",29,[27],"",""
32,0,50,"Cannibals","","",3,"",290,[28],"",""
33,0,50,"Bestel","","",3,"",291,[29],"",""
34,0,50,"Merveil","",32,3,"",32,[30],"",""
35,0,50,"Nessa","","",3,"",292,[31],"",""
36,0,50,"Glyph Wall","",293,5,"",293,[32],"",""
37,0,50,"Strange Glyphs","",294,5,"",294,[33],"",""
38,0,50,"Dweller of the Deep","",113,5,"",113,[34],"",""
39,0,50,"Glyph Reward","",35,6,3,71,[],"",""
40,0,50,"Glyph Reward 2","",2147,6,4,71,[],"",""
41,0,50,"Dweller of the Deep","",358,5,"",358,[35],"",""
42,0,50,"Dweller Reward","",359,6,6,71,[],"",""
43,0,50,"The Fetid Pool","",224,5,"",224,[36],"",""
44,0,50,"The Fetid Pool","",224,5,"",224,[37],"",""
45,0,50,"The Fetid Pool","",224,5,"",224,[36],"",""
46,0,50,"The Necromancer","",506,5,"",506,[38],"",""
47,0,50,"Necromancer Reward","",508,6,5,71,[],"",""
48,0,50,"The Blocked Road","","",5,"",295,[39],"",""
49,0,50,"Reaching the Forest","",229,5,"",229,[40],"",""
50,0,50,"Reaching the Forest","",229,5,"",229,[40],"",""
51,0,50,"Reopened Passage","","",3,"",296,[41],"",""
52,0,50,"Goatmen","","",3,"",347,[42],"",""
53,0,50,"Letters of Exile","","",3,"",371,[43],"",""
54,0,50,"Medicine Chest","","",3,"",378,[44],"",""
55,0,50,"Purchase Items","","",24,"",71,[],"",""
56,0,50,"Sell Items","","",25,"",71,[],"",""
57,2,50,"Introduction","",31,3,"",31,"[45,46,47,48,49,50,51]","",""
58,2,50,"Merveil","",48,3,"",48,[52],"",""
59,2,50,"Marceus Lioneye","","",3,"",298,[53],"",""
60,2,50,"Nessa","","",3,"",300,[54],"",""
61,2,50,"The Medicine Chest","",44,5,"",44,[55],"",""
62,2,50,"Tarkleigh","","",3,"",301,[56],"",""
63,2,50,"Drowned Dead","","",3,"",302,[57],"",""
64,2,50,"Merveil","","",3,"",303,[58],"",""
65,2,50,"Brutus","","",3,"",304,[59],"",""
66,2,50,"Undead Rhoas","","",3,"",305,[60],"",""
67,2,50,"Captain Fairgraves","",499,5,"",499,[61],"",""
68,2,50,"Captain Fairgraves","","",3,"",68,[62],"",""
69,2,50,"Fairgraves Reward","",65,6,9,71,[],"",""
70,2,50,"Prisoner's Gate","","",3,"",482,[66],"",""
71,2,50,"Inspirational Poem","",268,3,"",268,[63],"",""
72,2,50,"Reopened Passage","",502,5,"",502,[64],"",""
73,2,50,"Road Reward","",66,6,11,71,[],"",""
74,2,50,"Medicine Chest","",117,3,"",117,[65],"",""
75,2,50,"Surviving Wraeclast","","",3,"",299,[67],"",""
76,2,50,"Gamble for Items","","",24,"",71,[],"",""
77,2,50,"Sell Items","","",25,"",71,[],"",""
78,9,50,"Introduction","",75,3,"",75,[75],"",""
79,9,50,"The Azmeri","","",3,"",306,[76],"",""
80,9,50,"Yeena","","",3,"",307,[77],"",""
81,9,50,"Greust","","",3,"",308,[78],"",""
82,9,50,"Silk","","",3,"",309,[79],"",""
83,9,50,"Helena","","",3,"",310,[80],"",""
84,9,50,"Blackguards","","",3,"",311,[81],"",""
85,9,50,"The Bandit Scourge","",53,5,"",53,[82],"",""
86,9,50,"The Bandit Scourge","",53,5,"",53,[83],"",""
87,9,50,"The Bandit Scourge","",53,5,"",53,[84],"",""
88,9,50,"The Bandit Scourge","",53,5,"",53,[85],"",""
89,9,50,"The Bandit Scourge","",53,5,"",53,[86],"",""
90,9,50,"The Bandit Scourge","",53,5,"",53,[87],"",""
91,9,50,"The Bandit Scourge","",53,5,"",53,[88],"",""
92,9,50,"Bandit Lords","",57,3,"",57,[89],"",""
93,9,50,"Bandit Amulets","triggerer.SpawnServerEffect( Metadata/Effects/misc/quest_hand_in/gold.ao );\r\ntriggerer.SetQuestFlag(\""a2q7-QuestRewardTaken\"", \""a2b-DeliveredAmulets\"");",122,5,"",122,[90],"",""
94,9,50,"Bandit Amulets","",260,5,"",260,[91],"",""
95,9,50,"Take the Apex","",69,6,17,71,[],"",""
96,9,50,"Oak","","",3,"",312,[92],"",""
97,9,50,"Alira","","",3,"",312,[93],"",""
98,9,50,"Kraityn","","",3,"",312,[94],"",""
99,9,50,"Oak","","",3,"",315,[95],"",""
100,9,50,"Alira","","",3,"",315,[96],"",""
101,9,50,"Kraityn","","",3,"",315,[97],"",""
102,9,50,"The Darkness","",235,3,"",235,[98],"",""
103,9,50,"The Light","",318,3,"",318,[99],"",""
104,9,50,"The Baleful Gem","","",3,"",319,[100],"",""
105,9,50,"Maligaro's Spike","","",3,"",320,[101],"",""
106,9,50,"Maligaro's Creations","","",3,"",321,[102],"",""
107,9,50,"Ancient Gateway","","",3,"",322,[103],"",""
108,9,50,"Lorrata","","",3,"",323,[104],"",""
109,9,50,"Fellshrine Ruins","","",3,"",324,[105],"",""
110,9,50,"The Dark Altar","",262,5,"",262,[106],"",""
111,9,50,"Yeena's Vision","",254,5,"",254,[107],"",""
112,9,50,"Blocked Passage","","",3,"",325,[108],"",""
113,9,50,"The Chamber of Sins","","",3,"",153,[109],"",""
114,9,50,"Dominus","","",3,"",160,[110],"",""
115,9,50,"Claim Passive Skill Point","triggerer.SpawnServerEffect( Metadata/Effects/misc/quest_hand_in/gold.ao );",122,5,"",71,[],"",""
