0,"Poisoner",[]
1,"VoidTouched",[]
2,"FrostTouched",[]
3,"Freezer",[]
4,"Raider",[]
5,"Deadeye",[]
6,"Bombardier",[]
7,"FlameTouched",[]
8,"Igniter",[]
9,"ArcaneEnchanted",[]
10,"Echoist",[]
11,"StormTouched",[]
12,"Shocker",[]
13,"Bonebreaker",[]
14,"Bloodletter",[]
15,"BloodletterMagic",[]
16,"SteelAttuned",[]
17,"Gargantuan",[]
18,"Berserker",[]
19,"Defender",[]
20,"Juggernaut",[]
21,"Vampiric",[]
22,"ChargeGenerator",[]
23,"SoulConduit",[]
24,"Wealthy",[]
25,"Oppressor",[]
26,"Consecration",[]
27,"Rampage",[]
28,"HeraldOfTheObelisk",[]
29,"UnionOfSouls",[]
30,"Assassin",[]
31,"Trickster",[]
32,"Necromancer",[]
33,"Rejuvenating",[]
34,"Executioner",[]
35,"Hexer",[]
36,"FlaskDrain",[]
37,"GraspingVines",[]
38,"TimeBubble",[]
39,"Saplings",[404]
40,"FrostWalker",[]
41,"GlacialCage",[]
42,"SoulEater",[]
43,"FlameWalker",[]
44,"CorpseExploder",[]
45,"Prismatic",[]
46,"VolatileFlameBlood",[]
47,"MirrorImage",[]
48,"LightningWalker",[]
49,"ManaDonut",[]
50,"Corrupter",[]
51,"DivineTouched",[]
52,"LivingCrystals",[]
53,"CycleOfElements",[]
54,"VoodooDoll",[]
55,"Lunaris",[]
56,"Solaris",[]
57,"Arakaali",[]
58,"BrineKing",[]
59,"Tukohama",[]
60,"Abberath",[]
61,"Shakari",[]
62,"Innocence",[]
63,"Kitava",[]
