0,"EpilogueTown",17,1
1,"Hideout_Small","",""
2,"Hideout_Large",18,1
3,"Maligaro_Quest",16,1
4,"SynthesisBoss1",271,""
5,"SynthesisGuardian1",271,""
6,"SynthesisGuardian2",271,""
7,"SynthesisGuardian3",271,""
8,"SynthesisGuardian4",271,""
9,"MiracleMapDevice",332,1
10,"MiracleMapDevice1",332,1
11,"MiracleMapDevice2",332,1
12,"MiracleMapDevice3",332,1
13,"AstrolabeMapDevice","",""
14,"SyntheticMapDevice",560,1
15,"DemonicMapDevice",576,1
16,"EldritchReaperMapDeviceSmall","",""
17,"EldritchReaperMapDeviceLarge",619,1
18,"MagebloomMapDevice",621,1
19,"SunMapDevice",1164,1
20,"BloodlordMapDevice",1167,1
21,"BellTowerMapDevice",1244,1
22,"StopwatchMapDevice",1253,1
23,"StopwatchMapDeviceSilver",1255,1
24,"StopwatchMapDeviceGold",1254,1
