0,5750,"Small Life Flask",1,70,0,30,"",[],30,[]
1,5751,"Medium Life Flask",1,150,0,35,"",[],35,[]
2,5752,"Large Life Flask",1,250,0,35,"",[],35,[]
3,5753,"Greater Life Flask",1,360,0,35,"",[],35,[]
4,5754,"Grand Life Flask",1,640,0,30,"",[],30,[]
5,5755,"Giant Life Flask",1,830,0,40,"",[],40,[]
6,5756,"Colossal Life Flask",1,1000,0,35,"",[],35,[]
7,5757,"Sacred Life Flask",1,1200,0,30,"",[],30,[]
8,5758,"Hallowed Life Flask",1,1990,0,40,"",[],40,[]
9,5759,"Sanctified Life Flask",1,1460,0,15,"",[],15,[]
10,5760,"Divine Life Flask",1,2400,0,35,"",[],35,[]
11,5761,"Eternal Life Flask",1,2080,0,20,"",[],20,[]
12,5762,"Small Life Flask",1,70,0,40,"",[],40,[]
13,5763,"Medium Life Flask",1,130,0,50,"",[],50,[]
14,5764,"Large Life Flask",1,200,0,60,"",[],60,[]
15,5765,"Small Mana Flask",2,0,50,30,"",[],30,[]
16,5766,"Medium Mana Flask",2,0,70,35,"",[],35,[]
17,5767,"Large Mana Flask",2,0,90,40,"",[],40,[]
18,5768,"Greater Mana Flask",2,0,120,40,"",[],40,[]
19,5769,"Grand Mana Flask",2,0,170,45,"",[],45,[]
20,5770,"Giant Mana Flask",2,0,250,50,"",[],50,[]
21,5771,"Colossal Mana Flask",2,0,350,50,"",[],50,[]
22,5772,"Sacred Mana Flask",2,0,480,55,"",[],55,[]
23,5773,"Hallowed Mana Flask",2,0,700,60,"",[],60,[]
24,5774,"Sanctified Mana Flask",2,0,1100,65,"",[],65,[]
25,5775,"Divine Mana Flask",2,0,1400,50,"",[],50,[]
26,5776,"Eternal Mana Flask",2,0,1800,70,"",[],70,[]
27,5777,"Small Hybrid Flask",3,100,70,50,"",[],50,[]
28,5778,"Medium Hybrid Flask",3,230,100,50,"",[],50,[]
29,5779,"Large Hybrid Flask",3,510,140,50,"",[],50,[]
30,5780,"Colossal Hybrid Flask",3,690,200,50,"",[],50,[]
31,5781,"Sacred Hybrid Flask",3,1440,400,50,"",[],50,[]
32,5782,"Hallowed Hybrid Flask",3,1740,480,50,"",[],50,[]
33,5783,"Diamond Flask",4,0,0,60,114,[100],40,[100]
34,5784,"Ruby Flask",4,0,0,80,115,"[50,-20]",55,"[50,-20]"
35,5785,"Sapphire Flask",4,0,0,80,116,"[50,-20]",55,"[50,-20]"
36,5786,"Topaz Flask",4,0,0,80,117,"[50,-20]",55,"[50,-20]"
37,5787,"Granite Flask",4,0,0,60,118,[1500],40,[1500]
38,5788,"Quicksilver Flask",4,0,0,60,119,[40],20,[40]
39,5789,"Amethyst Flask",4,0,0,65,120,[35],45,[35]
40,5790,"Quartz Flask",4,0,0,60,121,"[1,10]",40,"[1,10]"
41,5791,"Jade Flask",4,0,0,60,122,[1500],40,[1500]
42,5792,"Basalt Flask",4,0,0,80,123,[20],55,[20]
43,5793,"Aquamarine Flask",4,0,0,80,124,[-60],55,[-60]
44,5794,"Stibnite Flask",4,0,0,80,126,[20],55,[20]
45,5795,"Sulphur Flask",4,0,0,80,127,[40],55,[40]
46,5796,"Silver Flask",4,0,0,60,128,[],40,[]
47,5797,"Bismuth Flask",4,0,0,85,125,[35],55,[35]
48,5798,"Gold Flask",4,0,0,50,129,[30],35,[30]
49,5799,"Corundum Flask",4,0,0,75,1840,[30],50,[30]
50,5800,"Iron Flask",4,0,0,50,130,[200],35,[200]
