0,"UltimatumRecoveryDebuff1",1756,"",0,"",[]
1,"UltimatumAreaAndProjectileSpeedDebuff",1757,"",0,"",[]
2,"UltimatumBuffsExpireFaster",1758,"",0,"",[]
3,"UltimatumCooldownSpeedDebuff",1759,"",0,"",[]
4,"UltimatumVulnerabilityDebuff",1752,"",0,"",[]
5,"UltimatumMonsterSpeedBuff",1763,"",0,"",[]
6,"Unhinged",1676,"",0,"",[]
7,"PainSuppression",1768,"",0,"","[13912,13844,13997]"
8,"PlayerDebuffExtraCriticalRolls",1782,"",0,"",[]
9,"PlayerDebuffHinderedMsOnFlaskUse",1783,"",0,"",[]
10,"PlayerDebuffCancelFlaskEffectOnFlaskUse",1784,"",0,"",[]
11,"PlayerDebuffCursesandNonDamagingAilmentsReflectedToSelf",1785,"",0,"",[]
12,"PlayerDebuffSelfLightningDamageOnSkillUseManaSpentOnCost",1786,"",0,"",[]
13,"PlayerDebuffRandomProjectileDirection",1787,"",0,"",[]
14,"UltimatumFrostInfection",344,"",1,1538,[]
15,"PlayerDebuffAurasAlsoAffectEnemies",1789,"",0,"",[]
16,"ScionMovementSpeed",486,"",60,"",[]
17,"OccultistWitherNearbyEnemies",1223,"",0,"",[]
18,"ScionAuguryOfPenitence",567,"",60,"",[]
19,"ScionAuguryOfPenitenceHardMode",567,"",60,"",[]
20,"OccultistPowerChargeOnManaSpent",916,"",0,"",[]
21,"OccultistNearbyEnemiesColdChaosResistLifeRegen",615,"",60,"",[]
22,"OccultistNearbyEnemiesColdChaosResistLifeRegenHardMode",615,"",60,"",[]
23,"ChampionMovementSpeed",485,"",60,"",[]
24,"JuggernautPhysDamagePreventedAsLifeRegen",1057,"",0,"",[]
25,"OccultistFreezeNearbyChilledEnemies",1224,"",0,"",[]
26,"OccultistNearbyEnemiesChilled",1483,"",60,"",[]
27,"ChampionFortify",1895,"",0,"",[]
28,"ChampionFortifyHardMode",1895,"",0,"",[]
29,"PendulumOfDestruction",1038,"",0,"",[]
30,"ChieftanPhysicalAsFireCycle",1044,"",0,"",[]
31,"ChampionDamageAgainstImpaled",1228,"",60,"",[]
32,"SaboteurBlind",1483,"",35,"",[]
33,"AuguryOfPenitence",566,"",60,"",[]
34,"AuguryOfPenitenceHardMode",566,"",60,"",[]
35,"OccultistNearbyChilledEnemiesReducedHitDamage",1226,"",60,"",[]
36,"OccultistNearbyHinderedEnemiesReducedDotDamage",1227,"",60,"",[]
37,"SlayerCritMultiplier",1314,"",60,"",[]
38,"GuardianDamageSpeedAreaIntimidate",1332,"",60,"",[]
39,"AfflictionNearbyEnemiesChilled",1483,"",30,"",[]
40,"AfflictionNearbyEnemiesFireExposure",1483,"",30,"",[]
41,"ReplenishingPresenceLifeRegenAura",1526,"",60,"",[]
42,"DeadeyeTailwind",1065,"",60,"",[]
43,"ScionTailwind",1065,"",60,"",[]
44,"UltimatumDealNoDamageFor2SecondEvery8Seconds",1802,"",0,"",[]
45,"UltimatumLoseChargesEverySecond",1803,"",0,"",[]
46,"UltimatumAltarProtection",1806,"",22,1553,[]
47,"UltimatumRecoveryDebuff2",1756,"",0,"",[]
48,"WitherNearbyEnemiesRoyale",1223,"",0,"",[]
49,"PlayerDebuffSelfLightningDamageOnSkillUseManaSpentOnCostLow",1786,"",0,"",[]
50,"PlayerDebuffSelfLightningDamageOnSkillUseManaSpentOnCostMid",1786,"",0,"",[]
51,"AuguryOfPenitenceRoyale",566,"",30,"",[]
52,"NearbyEnemiesChilledRoyale",1483,"",20,"",[]
53,"MonsterAuraPhysicalThorns1",81,"",36,"",[564]
54,"MonsterAuraElementalThorns1",82,"",36,"",[565]
55,"MonsterAuraMediumDamage1",85,"",50,"",[26]
56,"MonsterAuraLargeDamage1",86,"",50,"",[26]
57,"MonsterAuraLargeDamageUniqueMap",86,"",50,"",[26]
58,"MonsterAuraSpeed1",87,"",50,"","[70,216,177]"
59,"StrIntMissionAuraSpeed1",87,"",30,"","[70,216,177]"
60,"MonsterAuraSpeedUniqueMap1",87,"",50,"","[70,216,177]"
61,"MonsterAuraLifeRegen1",88,"",50,"",[451]
62,"MonsterAuraResists1",89,"",50,"",[141]
63,"MonsterAuraEnergyShield1",90,"",50,"",[563]
64,"StrIntMissionAuraEnergyShield1",90,"",30,"",[563]
65,"MonsterAuraAccuracyAndCrits1",92,"",50,"","[84,554]"
66,"MonsterImplicitAuraAccuracyAndCrits",92,"",50,"","[84,554]"
67,"MonsterImplicitAuraAccuracyAndCritsSextant",92,"",140,"","[84,554]"
68,"MonsterAuraEnemyLifeDegen1",93,"",50,"",[452]
69,"MonsterAuraEnemyLifeDegen2_",93,"",50,"",[452]
70,"MonsterAuraEssenceEnemyLifeDegen1",98,"",50,"",[452]
71,"MonsterAuraEnemyLifeDegenDexMission",93,"",50,"",[452]
72,"MonsterAuraEnemyLifeDegenCold",585,"",10,"",[3862]
73,"MonsterAuraEnemyLifeDegenFire",584,"",10,"",[2529]
74,"MonsterAuraEnemyLifeDegenLightning",586,"",10,"",[3863]
75,"MonsterAuraElementalDamage1",97,"",50,"",[486]
76,"MonsterThornsPhysical1",984,"",0,788,[]
77,"MonsterThornsElemental1",985,"",0,789,[]
78,"MonsterThornsPhysical1Large",984,"",0,790,[]
79,"MonsterThornsElemental1Large",985,"",0,791,[]
80,"StrIntMissionAuraElementalDamage1",97,"",30,"",[486]
81,"MonsterImplicitAuraSpeed1",87,"",45,"","[70,216,177]"
82,"MonsterImplicitAuraSpeedSextant_",87,"",140,"","[70,216,177]"
83,"MonsterImplicitAuraLifeRegen1",88,"",50,"",[451]
