0,2,9230,[9790]
1,0,9231,[9791]
2,0,9232,[9792]
3,0,9233,[]
4,2,9234,[9793]
5,1,9235,[9794]
6,1,9236,[9795]
7,0,9237,[]
8,0,9238,[9796]
9,1,9228,[9797]
10,2,9239,[9798]
11,1,9240,[9799]
12,1,9241,[9800]
13,1,9243,[9801]
14,0,9244,[9802]
15,1,9245,[9803]
16,2,9246,[9804]
17,2,9247,[9805]
18,0,9248,[9806]
19,0,9249,[9807]
20,3,9227,[]
21,0,9250,[9808]
22,1,9251,[9809]
23,2,9252,[9810]
24,2,9253,[9811]
25,2,9255,[9812]
26,0,9256,[9813]
27,2,9258,[9814]
28,0,9259,[9815]
29,1,9260,[9816]
30,2,9261,[9817]
31,1,9262,[9818]
32,1,9263,[9819]
33,0,9265,[9820]
34,3,9274,[]
35,3,9276,[]
36,0,9278,[]
37,3,9279,[]
38,3,9281,[9821]
39,0,9283,[]
40,0,9284,[]
41,3,9291,[]
42,3,9293,[]
43,3,9295,[]
44,3,9297,[]
45,3,9299,[]
46,3,9301,[9822]
