0,"RegularMonster","Metadata/Terrain/Doodads/Leagues/Expedition/monstermarker_set.ao"
1,"EliteMonster","Metadata/Terrain/Doodads/Leagues/Expedition/elitemarker_set.ao"
2,"ArmourChest","Metadata/Terrain/Doodads/Leagues/Expedition/ChestMarkers/ChestArmour.ao"
3,"BlightChest","Metadata/Terrain/Doodads/Leagues/Expedition/ChestMarkers/ChestBlight.ao"
4,"BreachChest","Metadata/Terrain/Doodads/Leagues/Expedition/ChestMarkers/ChestBreach.ao"
5,"CurrencyChest","Metadata/Terrain/Doodads/Leagues/Expedition/ChestMarkers/ChestCurrency.ao"
6,"DeliriumChest","Metadata/Terrain/Doodads/Leagues/Expedition/ChestMarkers/ChestDelirium.ao"
7,"DivCardChest","Metadata/Terrain/Doodads/Leagues/Expedition/ChestMarkers/ChestDivinationCards.ao"
8,"EssenceChest","Metadata/Terrain/Doodads/Leagues/Expedition/ChestMarkers/ChestEssence.ao"
9,"FossilChest","Metadata/Terrain/Doodads/Leagues/Expedition/ChestMarkers/ChestFossils.ao"
10,"FragmentChest","Metadata/Terrain/Doodads/Leagues/Expedition/ChestMarkers/ChestFragments.ao"
11,"GemChest","Metadata/Terrain/Doodads/Leagues/Expedition/ChestMarkers/ChestGems.ao"
12,"HarbingerChest","Metadata/Terrain/Doodads/Leagues/Expedition/ChestMarkers/ChestHarbinger.ao"
13,"HeistChest","Metadata/Terrain/Doodads/Leagues/Expedition/ChestMarkers/ChestHeist.ao"
14,"LeagueChest","Metadata/Terrain/Doodads/Leagues/Expedition/ChestMarkers/ChestLeague.ao"
15,"LegionChest","Metadata/Terrain/Doodads/Leagues/Expedition/ChestMarkers/ChestLegion.ao"
16,"MapChest","Metadata/Terrain/Doodads/Leagues/Expedition/ChestMarkers/ChestMaps.ao"
17,"MetamorphChest","Metadata/Terrain/Doodads/Leagues/Expedition/ChestMarkers/ChestMetamorph.ao"
18,"RitualChest","Metadata/Terrain/Doodads/Leagues/Expedition/ChestMarkers/ChestRitual.ao"
19,"TrinketChest","Metadata/Terrain/Doodads/Leagues/Expedition/ChestMarkers/ChestTrinkets.ao"
20,"UniqueChest","Metadata/Terrain/Doodads/Leagues/Expedition/ChestMarkers/ChestUniques.ao"
21,"WeaponChest","Metadata/Terrain/Doodads/Leagues/Expedition/ChestMarkers/ChestWeapon.ao"
22,"GenericChest2","Metadata/Terrain/Doodads/Leagues/Expedition/chestmarker2_set.ao"
23,"GenericChest3","Metadata/Terrain/Doodads/Leagues/Expedition/chestmarker3_set.ao"
24,"GenericChest1","Metadata/Terrain/Doodads/Leagues/Expedition/chestmarker_signpost_set.ao"
