0,"ChargeEndurance",2,0
1,"ChargeFrenzy",4,0
2,"ChargePower",3,0
3,"ChargeEnduranceElder",1774,0
4,"ChargeFrenzyElder",1775,0
5,"ChargePowerElder",1773,0
6,"ChargePowerAlternate",672,0
7,"ChargeFrenzyBloodDance",4117,0
8,"ChargeFrenzySuper",850,0
9,"ChargeSpirit",1677,0
10,"ChargeSiphoning",1815,0
11,"ChargeVoid",1818,0
12,"ChargeDivine",2881,0
13,"ChargeInspiration",3459,0
14,"ChargeBrutal",5067,0
15,"ChargeAffliction",5068,0
16,"ChargeAbsorption",5069,0
17,"BloodlinesChargeZeal",473,0
18,"BloodlinesChargeVigor",474,0
19,"CurseTemporalChains",34,0
20,"CurseTemporalChainsNew",4530,0
21,"IzaroTemporalChains",847,0
22,"IzaroDeathTemporalChains",870,0
23,"CurseEnfeeble",41,0
24,"CurseVulnerability",44,0
25,"IzaroVulnerabilityOrb",849,0
26,"IzaroDeathVulnerabilityOrb",872,0
27,"CurseElementalWeakness",35,0
28,"IzaroElementalWeaknessOrb",848,0
29,"IzaroDeathElementalWeaknessOrb",871,0
30,"CurseFireWeakness",36,0
31,"CurseColdWeakness",37,0
32,"CurseLightningWeakness",38,0
33,"CurseChaosWeakness",1762,0
34,"CursePunishment",40,0
35,"CurseSilence",270,0
36,"CurseWarlordsMark",39,0
37,"CurseAssassinsMark",42,0
38,"CurseSnipersMark",43,0
39,"CursePoachersMark",45,0
40,"CurseAlchemistsMark",46,0
41,"FlaskCurseImmunity",149,0
42,"DoedreRedOrb",1401,0
43,"DoedreGreenOrb",1400,0
44,"DoedrePurpleOrb",1399,0
45,"ShrinePlus",252,0
46,"ShrineFist",251,0
47,"ShrineSword",254,0
48,"ShrineWing",250,0
49,"ShrineThorns",308,0
50,"ShrineFire",255,0
51,"ShrineLightning",257,0
52,"ShrineArc",259,0
53,"ShrineCold",256,0
54,"ShrineSmoke",309,0
55,"ShrineMassive",318,0
56,"ShrineShield",253,0
57,"ShrineResistance",306,0
58,"ShrineGodMode",320,0
59,"ShrineEchoing",319,0
60,"ShrineCurse",307,0
61,"ShrineSkeletons",258,0
62,"ShrineResonating",2988,0
63,"Blind",120,0
64,"BlindOrbSand",3032,0
65,"CorruptedBloodNonPlayer",3497,0
66,"CorruptedBloodHeritageNonPlayer",6421,0
67,"CorruptedBloodPlayer",3498,0
68,"CorruptedBloodHeritagePlayer",6422,0
69,"Stun",418,0
70,"Debilitate",4371,0
71,"DebilitateCelestial",4436,0
72,"Maleditction",4372,0
73,"TormentTouched",478,0
74,"PietysRage",577,0
75,"Bonespire",792,0
76,"AtlasAdjudicatorCharges",3735,0
77,"SeaWitchScreechOrb",330,0
78,"RighteousFireOrb",103,0
79,"ViperStrikeOrb",27,0
80,"Deathmark",3460,0
81,"WintertideBrandOrb",4194,0
82,"HackyInvisibleSymbol",2233,0
83,"CurseEnfeebleNew",4599,0
84,"CursePunishmentNew",4600,0
85,"CurseFlammabilityNew",4601,0
86,"CurseFrostbiteNew",4602,0
87,"CurseConductivityNew",4603,0
88,"CurseElementalWeaknessNew",4604,0
89,"CurseVulnerabilityNew",4605,0
90,"CurseDespairNew",4606,0
91,"SteelOrb",4717,0
92,"HeistConversionOrb",4771,0
93,"SteelOrbTemple",4808,0
94,"FanatacismCharge",4996,0
95,"BloodScytheCharge",5275,0
96,"UltimatumFrostInfection",5303,0
97,"UltimatumPhysBuff",5351,0
98,"UltimatumEleBuff",5352,0
99,"WintertideBrandCelestialOrb",5808,0
100,"SkadiDebuff",6124,0
101,"ShrineGreed",6259,0
102,"TangleTentacleZapped",6286,0
103,"CleansingFirePhantasmPossessionOrb",6316,0
104,"ChargePowerCrystalStygian",6425,0
105,"ChargeEnduranceCrystalStygian",6426,0
106,"ChargeFrenzyCrystalStygian",6427,0
107,"ChargeEnduranceCrystalDemonic",6459,0
108,"ChargePowerCrystalDemonic",6460,0
109,"ChargeFrenzyCrystalDemonic",6461,0
110,"ChargeEnduranceCrystalGhostflame",6462,0
111,"ChargePowerCrystalGhostflame",6463,0
112,"ChargeFrenzyCrystalGhostflame",6464,0
113,"ChargePowerEldritchVoidBattery",6471,0
114,"ChargePowerFrenzyScalingHelmet1",6492,0
115,"ChargePowerFrenzyScalingHelmet2",6493,0
116,"ChargePowerFrenzyScalingHelmet3",6494,0
117,"ChargePowerFrenzyScalingHelmet4",6495,0
118,"ChargePowerFrenzyScalingHelmet5",6496,0
119,"ChargePowerFrenzyScalingHelmet6",6497,0
120,"ChargePowerFrenzyScalingHelmet7",6498,0
121,"ShrineBrineKing",6574,0
122,"ShrineLunaris",6575,0
123,"ShrineSolaris",6576,0
124,"ShrineArakaali",6577,0
125,"TricksterHeartstopperHit",6578,0
126,"TricksterHeartstopperDot",6579,0
127,"ChargeEndurancePredatorFarruls",6581,0
128,"ChargePowerPredatorFarruls",6582,0
129,"ChargeFrenzyPredatorFarruls",6583,0
130,"MarkSunprismAlchemistsMark",6596,0
131,"StarfallBloodScytheCharge",6682,0
132,"ChargeFireChargeHelmet",6702,0
133,"MTXGullHarpyShrineSymbolWing",6835,0
134,"MTXGullHarpyShrineSymbolFist",6836,0
135,"MTXGullHarpyShrineSymbolPlus",6837,0
136,"MTXGullHarpyShrineSymbolResistance",6838,0
137,"MTXGullHarpyShrineSymbolMassive",6839,0
138,"MTXGullHarpyShrineSymbolShield",6840,0
139,"MTXDruidGloveChargeEndurance",6945,0
140,"MTXDruidGloveChargePower",6946,0
141,"MTXDruidGloveChargeFrenzy",6947,0
142,"MTXPlanetaryOrbEndurance",6984,0
143,"MTXPlanetaryOrbPower",6985,0
144,"MTXPlanetaryOrbFrenzy",6986,0
145,"MTXEldritchPlanetaryOrbEndurance",6987,0
146,"MTXEldritchPlanetaryOrbPower",6988,0
147,"MTXEldritchPlanetaryOrbFrenzy",6989,0
148,"MTXVoidEmperorPlanetaryOrbEndurance",6990,0
149,"MTXVoidEmperorPlanetaryOrbPower",6991,0
150,"MTXVoidEmperorPlanetaryOrbFrenzy",6992,0
151,"MTXDarkrayAltFrenzy",7012,0
152,"MTXSkullChargeEndurance",7020,3
153,"MTXSkullChargePower",7021,3
154,"MTXSkullChargeFrenzy",7022,3
155,"VineBloodScytheCharge",7027,0
156,"MTXSentinelChargeEndurance",7038,0
157,"MTXSentinelChargePower",7039,0
158,"MTXSentinelChargeFrenzy",7040,0
159,"MTXCurrencyChargeChaos",7098,0
