0,9523,"",0
1,9524,"",0
2,9525,"",0
3,9526,"",0
4,9561,"",2
5,9562,"",3
6,9563,"",4
7,9564,"",5
8,9565,"",2
9,9566,"",3
10,9567,"",4
11,9568,"",5
12,9569,0,2
13,9570,0,3
14,9571,0,4
15,9572,0,5
16,9573,1,2
17,9574,1,3
18,9575,1,4
19,9576,1,5
20,9577,2,2
21,9578,2,3
22,9579,2,4
23,9580,2,5
24,9581,3,2
25,9582,3,3
26,9583,3,4
27,9584,3,5
28,9585,4,2
29,9586,4,3
30,9587,4,4
31,9588,4,5
32,9589,5,2
33,9590,5,3
34,9591,5,4
35,9592,5,5
36,9593,6,2
37,9594,6,3
38,9595,6,4
39,9596,6,5
40,9597,7,2
41,9598,7,3
42,9599,7,4
43,9600,7,5
44,9601,8,2
45,9602,8,3
46,9603,8,4
47,9604,8,5
48,9605,"",2
49,9606,"",3
50,9607,"",4
51,9608,"",5
52,9609,"",2
53,9610,"",3
54,9611,"",4
55,9612,"",5
56,9613,"",2
57,9614,"",3
58,9615,"",4
59,9616,"",5
