0,"MyPlayer",1,1,10,250
1,"PartyMember",1,1,9,250
2,"OtherPlayer",1,1,11,250
3,"NPC",1,1,8,250
4,"Portal",2,2,0,250
5,"QuestObject",3,2,0,250
6,"QuestItem",3,2,0,250
7,"Shrine",2,2,0,150
8,"StoryGlyph",2,2,0,250
9,"Waypoint",2,2,0,250
10,"RedFlag",2,2,0,250
11,"BlueFlag",2,2,0,250
12,"GreenFlag",2,2,0,250
13,"Abyss",3,2,0,250
14,"AbyssCrack",3,2,0,250
15,"MissionTarget",3,2,0,250
16,"MissionAlly",3,2,0,250
17,"PartyLeader",1,1,0,250
18,"Entrance",2,2,0,250
19,"Labyrinth",3,3,0,250
20,"StoneCircle",3,3,0,250
21,"LabyrinthLever",2,2,0,250
22,"LabyrinthDoor",2,2,0,250
23,"VaalSideArea",2,2,0,250
24,"LabyrinthEnchant",3,3,0,250
25,"LabyrinthGoldKey",2,2,0,250
26,"LabyrinthSilverKey",2,2,0,250
27,"Essence",2,2,0,150
28,"EntrancePortal",2,2,0,250
29,"Breach",2,2,0,150
30,"ConsoleMapArrowL",2,2,0,250
31,"ConsoleMapArrowR",2,2,0,250
32,"PCMapArrow",2,2,0,250
33,"BestiaryBloodAlter",3,2,0,250
34,"BestiaryRareMonster",3,2,0,250
35,"BestiaryLegendaryBeast",3,2,0,250
36,"BestiaryDeadMonster",3,2,0,250
37,"IncursionArchitectUpgrade",2,2,0,250
38,"IncursionArchitectReplace",2,2,0,250
39,"IncursionDoorLocked",2,2,0,250
40,"IncursionDoorOpen",2,2,0,250
41,"IncursionCraftingBench",2,2,0,250
42,"IncursionCraftingBenchSacrifice",2,2,0,250
43,"IncursionCraftingBenchGem",2,2,0,250
44,"DelveMapViewer",2,2,0,250
45,"DelveMineralVein",2,2,0,250
46,"LootFilterLargeBlueCircle",2,2,0,250
47,"LootFilterMediumBlueCircle",2,2,0,250
48,"LootFilterSmallBlueCircle",2,2,0,250
49,"LootFilterLargeGreenCircle",2,2,0,250
50,"LootFilterMediumGreenCircle",2,2,0,250
51,"LootFilterSmallGreenCircle",2,2,0,250
52,"LootFilterLargeBrownCircle",2,2,0,250
53,"LootFilterMediumBrownCircle",2,2,0,250
54,"LootFilterSmallBrownCircle",2,2,0,250
55,"LootFilterLargeRedCircle",2,2,0,250
56,"LootFilterMediumRedCircle",2,2,0,250
57,"LootFilterSmallRedCircle",2,2,0,250
58,"LootFilterLargeWhiteCircle",2,2,0,250
59,"LootFilterMediumWhiteCircle",2,2,0,250
60,"LootFilterSmallWhiteCircle",2,2,0,250
61,"LootFilterLargeYellowCircle",2,2,0,250
62,"LootFilterMediumYellowCircle",2,2,0,250
63,"LootFilterSmallYellowCircle",2,2,0,250
64,"LootFilterLargeBlueDiamond",2,2,0,250
65,"LootFilterMediumBlueDiamond",2,2,0,250
66,"LootFilterSmallBlueDiamond",2,2,0,250
67,"LootFilterLargeGreenDiamond",2,2,0,250
68,"LootFilterMediumGreenDiamond",2,2,0,250
69,"LootFilterSmallGreenDiamond",2,2,0,250
70,"LootFilterLargeBrownDiamond",2,2,0,250
71,"LootFilterMediumBrownDiamond",2,2,0,250
72,"LootFilterSmallBrownDiamond",2,2,0,250
73,"LootFilterLargeRedDiamond",2,2,0,250
74,"LootFilterMediumRedDiamond",2,2,0,250
75,"LootFilterSmallRedDiamond",2,2,0,250
76,"LootFilterLargeWhiteDiamond",2,2,0,250
