0,"Metadata/Pet/Kiwi/Basic",4445,37988,-398558118,27
1,"Metadata/Pet/Kiwi/Bronze",4446,44438,774276016,27
2,"Metadata/Pet/Kiwi/Silver",4447,42132,-80846918,27
3,"Metadata/Pet/Kiwi/Gold",4448,60474,1808500721,27
4,"Metadata/Pet/Kiwi/Diamond",4449,18975,235029533,27
5,"Metadata/Pet/Basilisk/Green",4422,61895,-1091154127,86
6,"Metadata/Pet/Basilisk/Infernal",4423,36008,237863557,75
7,"Metadata/Pet/Basilisk/Spectral",4424,17172,1286475706,86
8,"Metadata/Pet/Frog/Blue",4425,37577,1910039313,86
9,"Metadata/Pet/Frog/BlueCrown",4426,48394,1576132859,86
10,"Metadata/Pet/Frog/Green",4427,58853,1150919036,86
11,"Metadata/Pet/Frog/GreenCrown",4428,38190,-1138087676,86
12,"Metadata/Pet/Frog/Red",4429,47577,-1986187196,86
13,"Metadata/Pet/Frog/RedCrown",4430,46175,1589963419,86
14,"Metadata/Pet/Frog/Mysterious",4431,45262,-943687922,86
15,"Metadata/Pet/Scorpion/Black",4432,37381,-296518570,60
16,"Metadata/Pet/Scorpion/Chrome",4433,20859,386156159,86
17,"Metadata/Pet/Scorpion/Purple",4434,13085,1481075546,86
18,"Metadata/Pet/Scorpion/Red",4435,29389,-2141064532,86
19,"Metadata/Pet/Scorpion/White",4436,41999,784698058,86
20,"Metadata/Pet/Scorpion/Yellow",4437,20903,465717861,86
21,"Metadata/Pet/Weta/Basic",4441,33343,1722344599,86
22,"Metadata/Pet/Weta/Colossal",4442,12979,1519151167,86
23,"Metadata/Pet/Weta/Giant",4443,29172,1896349948,86
24,"Metadata/Pet/Scorpion/fire_upgrade",4438,30851,493774317,75
25,"Metadata/Pet/Scorpion/acid_upgrade",4439,37150,501714169,1
26,"Metadata/Pet/Scorpion/Light_upgrade",4440,5815,-902046580,82
27,"Metadata/Pet/Weta/Blood",4444,58150,-1362539025,63
28,"Metadata/Pet/Kiwi/Albino",4450,27785,495546624,27
29,"Metadata/Pet/BabyRhoa/babyrhoa",4451,26930,-1705315480,89
30,"Metadata/Pet/BabyRhoa/babyrhoa_attach1",4452,17929,55199043,89
31,"Metadata/Pet/BabyRhoa/babyrhoa_attach2",4453,25177,-1157441189,89
32,"Metadata/Pet/BabyRhoa/babyrhoa_attach3",4454,14091,-1647793469,89
33,"Metadata/Pet/BabyRhoaFlying/babyrhoaflying",4455,27061,-1667107564,89
34,"Metadata/Pet/Ferret/Ferret",4456,23993,-1027825915,86
35,"Metadata/Pet/Cat/Black",4457,45791,424651664,60
36,"Metadata/Pet/DemonHand/Basic",4458,44454,-915315497,38
37,"Metadata/Pet/Fox/infernal_fox/Infernal",4459,28741,-177240790,75
38,"Metadata/Pet/Bat/Vampire_Bat/Lightning",4460,63077,1760403080,82
39,"Metadata/Pet/Garena/Garena",4461,21065,1776958371,86
40,"Metadata/Pet/BellLizard/BellLizard",4462,38215,-1052814216,86
41,"Metadata/Pet/Lion/Demon/DemonLion",4463,61331,2043582045,86
42,"Metadata/Pet/Lion/Gem/GemLion",4464,51436,92786027,86
43,"Metadata/Pet/Cobra/Cobra",4465,37676,2142825620,86
44,"Metadata/Pet/Cockroach/Cockroach",4466,61480,-184875821,86
45,"Metadata/Pet/FormosanBear/FormosanBear",4467,51230,-33606175,86
46,"Metadata/Pet/SpiderLizard/SpiderLizard",4468,179,1059602331,86
47,"Metadata/Pet/BlueLandCrab/BlueLandCrab",4469,32372,2015692369,86
48,"Metadata/Pet/CaneToad/CaneToad1/CaneToad1",4470,37890,1447674443,86
49,"Metadata/Pet/CaneToad/CaneToad2/CaneToad2",4471,236,-1925083731,86
50,"Metadata/Pet/CaneToad/CaneToad3/CaneToad3",4472,32726,107313587,86
51,"Metadata/Pet/CaneToad/CaneToad4/CaneToad4",4473,38988,-170234474,86
52,"Metadata/Pet/CaneToad/CaneToad5/CaneToad5",4474,35988,561753583,86
53,"Metadata/Pet/CaneToad/CaneToad6/CaneToad6",4475,52732,1611509233,86
54,"Metadata/Pet/Spider/spider",4476,55525,-1498775985,86
55,"Metadata/Pet/FormosanDeer/FormosanDeer",4477,24612,-519143126,86
56,"Metadata/Pet/FlySwarm/FlySwarm",4478,21094,323895592,86
57,"Metadata/Pet/DropBear/DropBear",4481,53741,-1624813878,86
58,"Metadata/Pet/BloodWorm/BloodWorm",4482,22385,250173848,63
59,"Metadata/Pet/Rat_Black/Rat_Black",4483,12421,1561226635,94
60,"Metadata/Pet/RollingHead/RollingHead",4484,39587,525305324,86
61,"Metadata/Pet/FlySwarm/FlySwarmGreen",4479,54607,-1460765279,58
62,"Metadata/Pet/FlySwarm/FlySwarmOrange",4480,45808,65843484,86
63,"Metadata/Pet/BabyBlackDeath/BabyBlackDeath",4485,61684,736025386,86
64,"Metadata/Pet/Chicken/Chicken",4486,56633,-52944415,86
65,"Metadata/Pet/WildTurkey/WildTurkey",4487,35129,-894811245,86
66,"Metadata/Pet/Hedgehog/Hedgehog",4488,33648,-9012218,86
67,"Metadata/Pet/Lemur/Lemur",4489,35010,-128290664,86
68,"Metadata/Pet/PeacockMale/PeacockMale",4490,9926,466304269,86
69,"Metadata/Pet/PeacockFemale/PeacockFemale",4491,33779,-1989866858,86
70,"Metadata/Pet/Pukeko/Pukeko",4492,42772,-910397784,86
71,"Metadata/Pet/RockElemental/RockElemental",4493,4109,264118195,86
72,"Metadata/Pet/DesertTortoise/DesertTortoise",4494,30319,1227767617,86
73,"Metadata/Pet/Koala/KoalaBear",4495,1954,-1443058082,86
