0,10643,[658],1
1,10644,[34],1
2,10645,[319],1
3,10646,[317],1
4,10647,[660],1
5,10648,[633],1
6,10649,[634],1
7,10650,"[659,706]",1
8,10651,[324],1
9,10652,[625],1
10,2465,[319],""
11,2464,[34],""
12,12446,[313],""
13,12447,[309],""
14,12448,[311],""
15,12449,[310],""
16,12450,[312],""
17,12451,[661],""
18,12452,[323],""
19,12453,[324],""
20,12454,[625],""
21,12455,[634],""
22,12456,[636],""
23,12457,[632],""
24,12507,[316],""
25,12550,[317],""
26,12551,[633],""
27,12852,[],""
28,14009,[712],""
29,18163,[320],""
30,18164,[658],""
31,18165,"[659,706]",""
32,3851,[],1
