0,7202,0,0,[1],[3046],""
1,7203,0,0,[1],[3047],""
2,7204,0,0,[1],[3046],""
3,7205,0,0,[1],[3047],""
4,7206,0,0,[],[],""
5,7214,0,1,[1],[3046],""
6,7216,0,1,[1],[3050],""
7,7218,0,1,[],[],""
8,7222,0,2,[],[],""
9,7224,0,2,[],[],""
10,7228,0,3,[],[],""
11,7229,2,0,[1],[3051],""
12,7232,2,1,[1],[3054],""
13,7234,2,1,[1],[3053],""
14,7238,2,2,[],[],""
15,7240,2,2,[],[],""
16,7242,2,3,[],[],""
17,7247,3,0,[1],[3059],""
18,7249,3,0,[1],[3059],""
19,7254,3,1,[],[],""
20,7255,3,1,[],[],""
21,7257,3,1,[],[],""
22,7262,3,2,[],[],""
23,7264,3,2,[],[],""
24,7267,3,3,[],[],7266
25,7270,4,0,[1],[3057],""
26,7271,4,0,[1],[3057],""
27,7272,4,0,[],[],""
28,7279,4,1,[],[],""
29,7280,4,1,[],[],""
30,7285,4,2,[],[],""
31,7287,4,2,[],[],""
32,7289,4,3,[],[],""
33,7291,1,0,[1],[3061],""
34,7292,1,0,[1],[3061],""
35,7293,1,0,[],[],""
36,7300,1,1,[],[],""
37,7303,1,0,[],[],""
38,7306,1,1,[],[],""
39,7308,1,1,[],[],""
40,7311,1,2,[],[],""
41,7313,1,2,[],[],""
42,7315,1,3,[],[],""
43,7207,0,57,[],[],""
44,7208,0,57,[],[],""
45,7209,0,57,[],[],""
46,7210,0,57,[],[],""
47,7211,0,57,[],[],""
48,7219,0,57,[],[],""
49,7220,0,57,[],[],""
50,7221,0,57,[],[],""
51,7230,2,57,[],[],""
52,7236,2,57,[],[],""
53,7237,2,57,[],[],""
54,7251,3,57,[],[],""
55,7252,3,57,[],[],""
56,7259,3,57,[],[],""
57,7260,3,57,[],[],""
58,7261,3,57,[],[],""
59,7273,4,57,[],[],""
60,7274,4,57,[],[],""
61,7275,4,57,[],[],""
62,7281,4,57,[],[],""
63,7282,4,57,[],[],""
64,7294,1,57,[],[],""
65,7295,1,57,[],[],""
66,7296,1,57,[],[],""
67,7301,1,57,[],[],""
68,7304,1,57,[],[],""
69,7309,1,57,[],[],""
70,7310,1,57,[],[],""
