0,"InverseWeighting3","[2,2,2]",0,0
1,"InverseWeighting4","[2,2,3]",1,0
2,"InverseWeighting5","[2,3,3]",2,0
3,"InverseWeighting6","[2,2,4]",3,0
4,"InverseWeighting6_2","[3,3,3]",4,0
5,"InverseWeighting7","[2,3,4]",5,0
6,"InverseWeighting8","[2,2,5]",6,0
7,"InverseWeighting8_2","[3,3,4]",7,0
8,"InverseWeighting9","[2,3,5]",8,0
9,"InverseWeighting9_2","[2,4,4]",9,0
10,"InverseWeighting10","[3,3,5]",10,0
11,"InverseWeighting10_2","[3,4,4]",11,0
12,"InverseWeighting11","[2,2,6]",12,0
13,"InverseWeighting11_2","[2,4,5]",13,0
14,"InverseWeighting12","[2,3,6]",14,0
15,"InverseWeighting12_2","[3,4,5]",15,0
16,"InverseWeighting12_3","[4,4,4]",16,0
17,"InverseWeighting13","[2,5,5]",17,0
18,"InverseWeighting13_2","[3,3,6]",18,0
19,"InverseWeighting14","[2,4,6]",19,0
20,"InverseWeighting14_2","[3,5,5]",20,0
21,"InverseWeighting14_3","[4,4,5]",21,0
22,"InverseWeighting15","[3,4,6]",22,0
23,"InverseWeighting16","[2,2,7]",23,0
24,"InverseWeighting16_2","[2,5,6]",24,0
25,"InverseWeighting16_3","[4,5,5]",25,0
26,"InverseWeighting17","[2,3,7]",26,0
27,"InverseWeighting17_2","[3,5,6]",27,0
28,"InverseWeighting17_3","[4,4,6]",28,0
29,"InverseWeighting18","[3,3,7]",29,0
30,"InverseWeighting18_2","[5,5,5]",30,0
31,"InverseWeighting19","[2,4,7]",31,0
32,"InverseWeighting19_2","[2,6,6]",32,0
33,"InverseWeighting19_3","[4,5,6]",33,0
34,"InverseWeighting20","[3,4,7]",34,0
35,"InverseWeighting20_2","[3,6,6]",35,0
36,"InverseWeighting21","[2,5,7]",36,0
37,"InverseWeighting21_2","[5,5,6]",37,0
38,"InverseWeighting22","[3,5,7]",38,0
39,"InverseWeighting22_2","[4,4,7]",39,0
40,"InverseWeighting22_3","[4,6,6]",40,0
41,"InverseWeighting22_4","[3,3,8]",41,0
42,"InverseWeighting23","[2,4,8]",42,0
43,"InverseWeighting24","[2,2,9]",43,0
44,"InverseWeighting24_2","[2,6,7]",44,0
45,"InverseWeighting24_3","[4,5,7]",45,0
46,"InverseWeighting24_4","[5,6,6]",46,0
47,"InverseWeighting24_5","[3,4,8]",47,0
48,"InverseWeighting25","[2,3,9]",48,0
49,"InverseWeighting25_2","[3,6,7]",49,0
50,"InverseWeighting25_3","[2,5,8]",50,0
51,"InverseWeighting26","[3,3,9]",51,0
52,"InverseWeighting26_2","[5,5,7]",52,0
53,"InverseWeighting26_3","[3,5,8]",53,0
54,"InverseWeighting27","[2,4,9]",54,0
55,"InverseWeighting27_2","[4,6,7]",55,0
56,"InverseWeighting27_3","[6,6,6]",56,0
57,"InverseWeighting28","[3,4,9]",57,0
58,"InverseWeighting28_2","[2,6,8]",58,0
59,"InverseWeighting29","[2,5,9]",59,0
60,"InverseWeighting29_2","[2,7,7]",60,0
61,"InverseWeighting29_3","[5,6,7]",61,0
62,"InverseWeighting29_4","[3,6,8]",62,0
63,"InverseWeighting30","[3,5,9]",63,0
64,"InverseWeighting30_2","[3,7,7]",64,0
65,"InverseWeighting30_3","[4,4,9]",65,0
66,"InverseWeighting30_4","[5,5,8]",66,0
67,"InverseWeighting31","[4,6,8]",67,0
68,"InverseWeighting32","[2,6,9]",68,0
69,"InverseWeighting32_2","[4,5,9]",69,0
70,"InverseWeighting32_3","[4,7,7]",70,0
71,"InverseWeighting32_4","[6,6,7]",71,0
72,"InverseWeighting33","[3,6,9]",72,0
73,"InverseWeighting33_2","[5,6,8]",73,0
74,"InverseWeighting34","[5,5,9]",74,0
75,"InverseWeighting34_2","[5,7,7]",75,0
76,"InverseWeighting35","[4,6,9]",76,0
77,"InverseWeighting37","[2,7,9]",77,0
78,"InverseWeighting37_2","[5,6,9]",78,0
79,"InverseWeighting37_3","[6,7,7]",79,0
80,"InverseWeighting37_4","[2,8,8]",80,0
81,"InverseWeighting38","[3,7,9]",81,0
82,"InverseWeighting38_2","[3,8,8]",82,0
83,"InverseWeighting40","[4,7,9]",83,0
84,"InverseWeighting40_2","[6,6,9]",84,0
85,"InverseWeighting40_3","[4,8,8]",85,0
86,"InverseWeighting42","[2,2,10]",86,0
87,"InverseWeighting42_2","[5,7,9]",87,0
88,"InverseWeighting42_3","[7,7,7]",88,0
89,"InverseWeighting42_4","[5,8,8]",89,0
90,"InverseWeighting41","[2,8,9]",90,0
91,"InverseWeighting43","[2,3,10]",94,0
