0,533,-245757592,"Sends a wave of ice out in a circle, Freezing all enemies within 50 units",[9744]
1,533,1521726936,"Forms a volcano that erupts molten projectiles, sinking back into the earth after 20 seconds",[9745]
2,533,769958569,"Launches hooks at all enemies within 60 units, stunning them and pulling them in",[9746]
3,533,-360582733,"Revives all Ancestral Totems within 50 units",[9747]
4,533,1883173745,"Revives the nearest Ancestral Totem",[9748]
5,533,466918693,"Bursts healing pulses in a circle for 20 seconds",[9749]
6,533,1576526681,"Fully heals all Teammates",[9750]
7,533,820769034,"Drains the Life from nearby Enemy Corpses, preventing them from respawning for 10 seconds",[9751]
8,533,1309506545,"Encases all enemies within 50 units in jade for 10 seconds",[9752]
9,533,-1878223103,"Buffs all Teammates within 60 units for 20 seconds, making them invulnerable to damage and unable to be interrupted when banishing totems",[9753]
10,533,56948661,"Constructs a very long wall",[9754]
11,533,1395727638,"Casts a Tidal Wave which rolls forwards, crashing on the first Enemy it hits",[9755]
12,533,-1388200263,"Charges a beam of lightning, unleashing it after a short time. This beam can shock Enemies.",[9756]
13,533,-68480526,"Pulls all Teammate totems within 40 units inwards",[9757]
14,533,1002101423,"Provides more Attack Damage to all Teammates in an area",[9758]
15,533,738583123,"Provides more Spell Damage to all Teammates in an area",[9759]
16,533,283605583,"Creates shocked ground in a radius of 60 for 30 seconds.",[9760]
17,533,-539398206,"Repeatedly Stuns all enemies in within 40 units for 20 seconds",[9761]
18,533,1857174536,"All Ancestral Totems within 60 units are immune to banishing for 20 seconds",[9762]
19,533,1612667464,"Adds a buff to all Teammates that creates a highly damaging explosion of fire when they die",[9763]
20,533,957430105,"Returns all Teammates to a location near their Ancestral Totems",[9764]
21,533,-207180052,"Creates a proximity shield for 20 seconds",[9765]
22,533,1989562287,"Removes all ailments from Teammates within 60 units and gives them ailment immunity for 20 seconds",[9766]
23,533,-1472810117,"Summons multiple stampedes of spiritual boars that charge forwards",[9767]
24,533,1140691734,"All Teammates leech 100% of damage they deal as life to their Ancestal Totems for 20 seconds",[]
25,533,983355690,"All enemies within 60 units banish totems at a slower rate for 30 seconds",[]
26,533,-1545199319,"Creates a whirlwind of air that moves forward, giving all Teammates inside it Tailwind",[]
