0,1,0.10000000149011612,"[10611,10615,10619]","[400,20,25]","[800,25,25]","[400,20,5]","[800,25,5]"
1,8,0.20000000298023224,"[10611,10615,10619]","[400,20,25]","[800,25,25]","[400,20,5]","[800,25,5]"
2,15,0.30000001192092896,"[10611,10615,10619]","[400,20,25]","[800,25,25]","[400,20,5]","[800,25,5]"
3,22,0.4000000059604645,"[10611,10615,10619]","[400,20,25]","[800,25,25]","[400,20,5]","[800,25,5]"
4,29,0.5,"[10611,10615,10619]","[400,20,25]","[800,25,25]","[400,20,5]","[800,25,5]"
5,36,0.6000000238418579,"[10611,10615,10619]","[400,20,25]","[800,25,25]","[400,20,5]","[800,25,5]"
6,43,0.699999988079071,"[10611,10615,10619]","[400,20,25]","[800,25,25]","[400,20,5]","[800,25,5]"
7,50,0.800000011920929,"[10611,10615,10619]","[400,20,25]","[800,25,25]","[400,20,5]","[800,25,5]"
8,57,0.8999999761581421,"[10611,10615,10619]","[400,20,25]","[800,25,25]","[400,20,5]","[800,25,5]"
9,68,1,"[10611,10615,10619]","[400,20,25]","[800,25,25]","[400,20,5]","[800,25,5]"
10,69,1.0299999713897705,"[10611,10615,10619]","[400,20,25]","[800,25,25]","[400,20,5]","[800,25,5]"
11,70,1.059999942779541,"[10611,10615,10619]","[400,20,25]","[800,25,25]","[400,20,5]","[800,25,5]"
12,71,1.090000033378601,"[10611,10615,10619]","[400,20,25]","[800,25,25]","[400,20,5]","[800,25,5]"
13,72,1.1200000047683716,"[10611,10615,10619]","[400,20,25]","[800,25,25]","[400,20,5]","[800,25,5]"
14,73,1.149999976158142,"[10611,10615,10619]","[400,20,25]","[800,25,25]","[400,20,5]","[800,25,5]"
15,74,1.1799999475479126,"[10611,10615,10619]","[400,20,25]","[800,25,25]","[400,20,5]","[800,25,5]"
16,75,1.2100000381469727,"[10611,10615,10619]","[400,20,25]","[800,25,25]","[400,20,5]","[800,25,5]"
17,76,1.2400000095367432,"[10611,10615,10619]","[400,20,25]","[800,25,25]","[400,20,5]","[800,25,5]"
18,77,1.2699999809265137,"[10611,10615,10619]","[400,20,25]","[800,25,25]","[400,20,5]","[800,25,5]"
19,78,1.2999999523162842,"[10611,10615,10619]","[400,20,25]","[800,25,25]","[400,20,5]","[800,25,5]"
20,79,1.3300000429153442,"[10611,10615,10619]","[400,20,25]","[800,25,25]","[400,20,5]","[800,25,5]"
21,80,1.3600000143051147,"[10611,10615,10619]","[400,20,25]","[800,25,25]","[400,20,5]","[800,25,5]"
22,81,1.3899999856948853,"[10611,10615,10619]","[400,20,25]","[800,25,25]","[400,20,5]","[800,25,5]"
23,82,1.4199999570846558,"[10611,10615,10619]","[400,20,25]","[800,25,25]","[400,20,5]","[800,25,5]"
24,83,1.4500000476837158,"[10611,10615,10619]","[400,20,25]","[800,25,25]","[400,20,5]","[800,25,5]"
