0,"SkillGemTutorial","",58,"",0
1,"LifeFlaskTutorial","",58,"",0
2,"ManaFlaskTutorial","",58,"",0
3,"SupportGemTutorial","",58,"",0
4,"PassivePointTutorial","",58,"",0
5,"SecondPassivePointTutorial","",58,"",0
6,"StashTutorial","",58,"",0
7,"OverlapMapTutorial","",58,"",0
8,"AttackInPlaceTutorial","",58,"",0
9,"WaypointTutorial","",58,"",0
10,"ItemComparisonTutorial","",58,"",0
11,"WisdomScrollTutorial","",58,"",0
12,"GemLevelUpTutorial","",58,"",0
13,"PortalScrollTutorial","",58,"",0
14,"ReturnToCoastTutorial","",58,"",0
15,"ShopOrCosmeticsTabOpened","",58,"",0
16,"XboxDelveBindingTutorial","",58,"",0
17,"AllTutorials","",58,"",0
18,"WatchstoneTutorial","",58,"",0
19,"Example","Metadata/UI/InGameState/Tutorials/example_tutorial.ui",62,"",0
20,"LongText","Metadata/UI/InGameState/Tutorials/longtext.ui",111,"",0
21,"DisabledTutorialExample","Metadata/UI/InGameState/Tutorials/fplaceholder.ui",94,"",0
22,"HeapsOfPictures","Metadata/UI/InGameState/Tutorials/heapsofpictures.ui",170,"",0
23,"HelpPanelIntro","Metadata/UI/InGameState/TutorialPanel/TheHelpPanel.ui",3514,1,0
24,"SkillGemBasics","Metadata/UI/InGameState/TutorialPanel/SkillGemBasics.ui",2943,1,0
25,"SupportGemRequirements","Metadata/UI/InGameState/TutorialPanel/SupportGems.ui",2919,1,0
26,"PassiveTree","Metadata/UI/InGameState/TutorialPanel/PassiveSkillTree.ui",2952,1,0
27,"Rarities","Metadata/UI/InGameState/TutorialPanel/Rarity.ui",2912,1,0
28,"StatsAndMods1","Metadata/UI/InGameState/TutorialPanel/StatsAndModsCalculations.ui",2913,1,0
29,"StatsAndMods2","Metadata/UI/InGameState/TutorialPanel/StatsAndModsWhatsImportant.ui",2914,1,0
30,"Flasks","Metadata/UI/InGameState/TutorialPanel/Flasks.ui",3021,1,0
31,"Stash","Metadata/UI/InGameState/TutorialPanel/Stash.ui",2916,1,0
32,"Navigation","Metadata/UI/InGameState/TutorialPanel/Navigation.ui",2917,1,0
33,"StatusAilments","Metadata/UI/InGameState/TutorialPanel/StatusAilments.ui",2915,1,0
34,"Strongboxes","Metadata/UI/InGameState/TutorialPanel/Strongboxes.ui",3018,1,0
35,"CraftingAndCurrency","Metadata/UI/InGameState/TutorialPanel/CraftingAndCurrency.ui",2920,1,0
36,"AurasAndHeralds","Metadata/UI/InGameState/TutorialPanel/AurasAndHeralds.ui",2923,1,0
37,"Jewels","Metadata/UI/InGameState/TutorialPanel/Jewels.ui",2924,1,0
38,"Essences","Metadata/UI/InGameState/TutorialPanel/Essences.ui",3630,1,0
39,"ForsakenMasters","Metadata/UI/InGameState/TutorialPanel/ForsakenMasters.ui",2925,"",0
40,"Hideouts","Metadata/UI/InGameState/TutorialPanel/Hideouts.ui",2926,"",0
41,"TheLabyrinth","Metadata/UI/InGameState/TutorialPanel/Labyrinth.ui",2985,1,0
42,"Ascendancies","Metadata/UI/InGameState/TutorialPanel/Ascendancies.ui",2928,1,0
43,"Delve","Metadata/UI/InGameState/TutorialPanel/Delve.ui",4144,1,0
44,"Incursion","Metadata/UI/InGameState/TutorialPanel/Incursion.ui",3975,1,0
45,"Bestiary","Metadata/UI/InGameState/TutorialPanel/Bestiary.ui",3857,"",0
46,"Pantheon","Metadata/UI/InGameState/TutorialPanel/Pantheon.ui",2933,1,1
47,"Harbinger","Metadata/UI/InGameState/TutorialPanel/Harbinger.ui",3563,"",0
48,"Abyss","Metadata/UI/InGameState/TutorialPanel/Abyss.ui",3681,1,0
49,"VeiledItems","Metadata/UI/InGameState/TutorialPanel/VeiledItems.ui",4651,1,1
50,"VendorRecipes","Metadata/UI/InGameState/TutorialPanel/VendorRecipes.ui",2973,1,1
51,"ParentLeaguesAndSSF","Metadata/UI/InGameState/TutorialPanel/ParentLeaguesAndSSF.ui",2929,1,0
52,"ChallengeLeagues","Metadata/UI/InGameState/TutorialPanel/ChallengeLeagues.ui",2930,1,0
53,"HelpfulTips","Metadata/UI/InGameState/TutorialPanel/HelpfulTipsPC.ui",2922,1,0
54,"SocialPanel","Metadata/UI/InGameState/TutorialPanel/Social.ui",2889,1,0
55,"DivinationCards","Metadata/UI/InGameState/TutorialPanel/DivinationCards.ui",2931,1,1
56,"Microtransactions","Metadata/UI/InGameState/TutorialPanel/ShopMicrotransactions.ui",2932,1,0
57,"Mapping","Metadata/UI/InGameState/TutorialPanel/Mapping.ui",2934,"",0
58,"AtlasObjectives","Metadata/UI/InGameState/TutorialPanel/AtlasObjectives.ui",4650,"",0
59,"Ladders","Metadata/UI/InGameState/TutorialPanel/Ladders.ui",2935,"",0
60,"Races","Metadata/UI/InGameState/TutorialPanel/Races.ui",2936,"",0
61,"PvP","Metadata/UI/InGameState/TutorialPanel/PvP.ui",2937,"",1
62,"Atziri","Metadata/UI/InGameState/TutorialPanel/Atziri.ui",2938,"",0
63,"Curses","Metadata/UI/InGameState/TutorialPanel/Curses.ui",2939,"",0
64,"Warcries","Metadata/UI/InGameState/TutorialPanel/Warcries.ui",2940,"",0
65,"Minions","Metadata/UI/InGameState/TutorialPanel/Minions.ui",2941,"",0
66,"Glossary","Metadata/UI/InGameState/TutorialPanel/Glossary.ui",2942,1,0
67,"CustomerSupport","Metadata/UI/InGameState/TutorialPanel/CustomerSupport.ui",2927,1,0
68,"TrapsAndMines","Metadata/UI/InGameState/TutorialPanel/TrapsMinesTotems.ui",3013,"",0
69,"UpcomingContent","Metadata/UI/InGameState/Tutorials/example_tutorial.ui",3014,"",0
70,"DamageTypesAndConversion","Metadata/UI/InGameState/TutorialPanel/Damage.ui",3015,"",0
71,"Defenses","Metadata/UI/InGameState/TutorialPanel/Defenses.ui",3016,"",0
72,"Corruption","Metadata/UI/InGameState/TutorialPanel/Corruption.ui",3017,"",0
73,"OtherCombatMechanics","Metadata/UI/InGameState/TutorialPanel/OtherCombatMechanics.ui",3019,"",0
74,"TormentedSpirits","Metadata/UI/InGameState/TutorialPanel/TormentedSpirits.ui",3020,"",0
75,"Breaches","Metadata/UI/InGameState/TutorialPanel/Breaches.ui",3631,"",0
76,"CurrentLeague","Metadata/UI/InGameState/Tutorials/example_tutorial.ui",3022,"",0
77,"HidePopups","",58,"",0
