0,3,16,1,"Pilfering Torment Scarabs"
1,3,16,2,"Pilfering Torment Scarabs"
2,3,16,3,"Pilfering Torment Scarabs"
3,1,16,1,"Guarding Veiled Equipment"
4,1,16,2,"Guarding Veiled Equipment"
5,1,16,3,"Guarding Veiled Equipment"
6,2,16,1,"Smuggling Attuned Equipment (Trapped Chests!)"
7,2,16,2,"Smuggling Attuned Equipment (Trapped Chests!)"
8,2,16,3,"Smuggling Attuned Equipment (Trapped Chests!)"
9,4,16,1,"Imbuing Veiled Magic"
10,4,16,2,"Imbuing Veiled Magic"
11,4,16,3,"Imbuing Veiled Magic"
12,3,10,1,"Looting Breach Scarabs"
13,3,10,2,"Looting Breach Scarabs"
14,3,10,3,"Looting Breach Scarabs"
15,1,10,1,"Mapping Breaches (Go home, freak!)"
16,1,10,2,"Mapping Breaches (Go home, freak!)"
17,1,10,3,"Mapping Breaches (Go home, freak!)"
18,2,10,1,"Transporting Breach Splinters"
19,2,10,2,"Transporting Breach Splinters"
20,2,10,3,"Transporting Breach Splinters"
21,4,10,1,"Enriching Breachstones"
22,4,10,2,"Enriching Breachstones"
23,4,10,3,"Enriching Breachstones"
24,3,15,1,"Pillaging Sulphite Scarabs"
25,3,15,2,"Pillaging Sulphite Scarabs"
26,3,15,3,"Pillaging Sulphite Scarabs"
27,1,15,1,"Sheltering Harbinger Orbs"
28,1,15,2,"Sheltering Harbinger Orbs"
29,1,15,3,"Sheltering Harbinger Orbs"
30,2,15,1,"Smuggling Timeworn Uniques"
31,2,15,2,"Smuggling Timeworn Uniques"
32,2,15,3,"Smuggling Timeworn Uniques"
33,4,15,1,"Fabricating Unmaking Orbs"
34,4,15,2,"Fabricating Unmaking Orbs"
35,4,15,3,"Fabricating Unmaking Orbs"
36,3,2,1,"\""Reappropriating\"" Reliquary Scarabs"
37,3,2,2,"\""Reappropriating\"" Reliquary Scarabs"
38,3,2,3,"\""Reappropriating\"" Reliquary Scarabs"
39,1,2,1,"Safeguarding Unique Armour"
40,1,2,2,"Safeguarding Unique Armour"
41,1,2,3,"Safeguarding Unique Armour"
42,2,2,1,"Escorting Unique Weaponry"
43,2,2,2,"Escorting Unique Weaponry"
44,2,2,3,"Escorting Unique Weaponry"
45,4,2,1,"Manufacturing Unique Forgeries"
46,4,2,2,"Manufacturing Unique Forgeries"
47,4,2,3,"Manufacturing Unique Forgeries"
48,3,11,1,"Acquiring Divination Scarab \""Donations\"""
49,3,11,2,"Acquiring Divination Scarab \""Donations\"""
50,3,11,3,"Acquiring Divination Scarab \""Donations\"""
51,1,11,1,"Amassing Divination Cards"
52,1,11,2,"Amassing Divination Cards"
53,1,11,3,"Amassing Divination Cards"
54,2,11,1,"Laundering Divination Card Collections"
55,2,11,2,"Laundering Divination Card Collections"
56,2,11,3,"Laundering Divination Card Collections"
57,4,11,1,"Trialing Divination Card Metamorphosis"
58,4,11,2,"Trialing Divination Card Metamorphosis"
59,4,11,3,"Trialing Divination Card Metamorphosis"
60,3,8,1,"Gambling with Item Properties"
61,3,8,2,"Gambling with Item Properties"
62,3,8,3,"Gambling with Item Properties"
63,1,8,1,"Betting on Item Outcomes"
64,1,8,2,"Betting on Item Outcomes"
65,1,8,3,"Betting on Item Outcomes"
66,2,8,1,"Wagering on Item Worth"
67,2,8,2,"Wagering on Item Worth"
68,2,8,3,"Wagering on Item Worth"
69,4,8,1,"Investigating Item Odds"
70,4,8,2,"Investigating Item Odds"
71,4,8,3,"Investigating Item Odds"
72,3,1,1,"Stealing Strongbox Scarabs"
73,3,1,2,"Stealing Strongbox Scarabs"
74,3,1,3,"Stealing Strongbox Scarabs"
75,1,1,1,"Guarding Unique Strongbox"
76,1,1,2,"Guarding Unique Strongbox"
77,1,1,3,"Guarding Unique Strongbox"
78,2,1,1,"Transporting Rare Equipment"
79,2,1,2,"Transporting Rare Equipment"
80,2,1,3,"Transporting Rare Equipment"
81,4,1,1,"Forging Powerful Equipment"
82,4,1,2,"Forging Powerful Equipment"
83,4,1,3,"Forging Powerful Equipment"
84,3,6,1,"Collecting 'Shiny Things' (Abyss Scarabs?)"
85,3,6,2,"Collecting 'Shiny Things' (Abyss Scarabs?)"
86,3,6,3,"Collecting 'Shiny Things' (Abyss Scarabs?)"
87,1,6,1,"Guarding Fine Armoursmithing Equipment"
88,1,6,2,"Guarding Fine Armoursmithing Equipment"
89,1,6,3,"Guarding Fine Armoursmithing Equipment"
90,2,6,1,"Escorting Personal Weaponsmithing Equipment"
91,2,6,2,"Escorting Personal Weaponsmithing Equipment"
92,2,6,3,"Escorting Personal Weaponsmithing Equipment"
93,4,6,1,"Glassblowing (Impressive Lung Capacity!)"
94,4,6,2,"Glassblowing (Impressive Lung Capacity!)"
95,4,6,3,"Glassblowing (Impressive Lung Capacity!)"
96,3,9,1,"\""Finding\"" Expedition Scarabs"
97,3,9,2,"\""Finding\"" Expedition Scarabs"
98,3,9,3,"\""Finding\"" Expedition Scarabs"
99,1,9,1,"Accumulating Currency Shards (Pathetic!)"
100,1,9,2,"Accumulating Currency Shards (Pathetic!)"
101,1,9,3,"Accumulating Currency Shards (Pathetic!)"
102,2,9,1,"Transporting Quality-Modifying Currency"
103,2,9,2,"Transporting Quality-Modifying Currency"
104,2,9,3,"Transporting Quality-Modifying Currency"
105,4,9,1,"Securing Kalguuran Currencies (Fool!)"
106,4,9,2,"Securing Kalguuran Currencies (Fool!)"
107,4,9,3,"Securing Kalguuran Currencies (Fool!)"
108,3,13,1,"Snatching Elder Scarabs"
109,3,13,2,"Snatching Elder Scarabs"
110,3,13,3,"Snatching Elder Scarabs"
111,1,13,1,"Assembling Fragments"
112,1,13,2,"Assembling Fragments"
113,1,13,3,"Assembling Fragments"
114,2,13,1,"Smuggling Essences"
115,2,13,2,"Smuggling Essences"
116,2,13,3,"Smuggling Essences"
117,4,13,1,"Examining Fossils"
118,4,13,2,"Examining Fossils"
119,4,13,3,"Examining Fossils"
120,3,7,1,"Claiming Metamorph Scarabs"
121,3,7,2,"Claiming Metamorph Scarabs"
122,3,7,3,"Claiming Metamorph Scarabs"
123,1,7,1,"Banking Currency (Winnings?)"
124,1,7,2,"Banking Currency (Winnings?)"
125,1,7,3,"Banking Currency (Winnings?)"
126,2,7,1,"Stockpiling Catalysts"
127,2,7,2,"Stockpiling Catalysts"
128,2,7,3,"Stockpiling Catalysts"
129,4,7,1,"Fabricating Unusual Socket Colours"
130,4,7,2,"Testing Item Socket Limits"
131,4,7,3,"Testing Item Link Limits"
132,3,17,1,"Investigating Blight Scarabs"
133,3,17,2,"Investigating Blight Scarabs"
134,3,17,3,"Investigating Blight Scarabs"
135,1,17,1,"Protecting Items from Theft (Paranoid?)"
136,1,17,2,"Protecting Items from Theft (Paranoid?)"
137,1,17,3,"Protecting Items from Theft (Paranoid?)"
138,2,17,1,"Rigging Item Selections (Likes Contraptions!)"
139,2,17,2,"Rigging Item Selections (Likes Contraptions!)"
140,2,17,3,"Rigging Item Selections (Likes Contraptions!)"
141,4,17,1,"Studying Anomalous Materials"
142,4,17,2,"Studying Anomalous Materials"
143,4,17,3,"Studying Anomalous Materials"
144,3,14,1,"Swiping Cartography Scarabs"
145,3,14,2,"Swiping Cartography Scarabs"
146,3,14,3,"Swiping Cartography Scarabs"
147,1,14,1,"Securing Rare Maps"
148,1,14,2,"Securing Rare Maps"
149,1,14,3,"Securing Rare Maps"
150,2,14,1,"Guiding Maps Between Locations"
151,2,14,2,"Guiding Maps Between Locations"
152,2,14,3,"Guiding Maps Between Locations"
153,4,14,1,"Cataloguing Unique Maps"
154,4,14,2,"Cataloguing Unique Maps"
155,4,14,3,"Cataloguing Unique Maps"
156,3,12,1,"Seizing Bestiary Scarabs"
157,3,12,2,"Seizing Bestiary Scarabs"
158,3,12,3,"Seizing Bestiary Scarabs"
159,1,12,1,"Channeling the First Ones"
160,1,12,2,"Channeling the First Ones"
161,1,12,3,"Channeling the First Ones"
162,2,12,1,"Carrying Talismans on Pilgrimage"
163,2,12,2,"Carrying Talismans on Pilgrimage"
164,2,12,3,"Carrying Talismans on Pilgrimage"
165,4,12,1,"Imbuing Amulets with Talismanic Power"
166,4,12,2,"Imbuing Amulets with Talismanic Power"
167,4,12,3,"Imbuing Amulets with Talismanic Power"
168,3,3,1,"Hunting for Harbinger Scarabs"
169,3,3,2,"Hunting for Harbinger Scarabs"
170,3,3,3,"Hunting for Harbinger Scarabs"
171,1,3,1,"Enchanting Gloves"
172,1,3,2,"Enchanting Boots"
173,1,3,3,"Enchanting Helmets"
174,2,3,1,"Creating Timed Item Traps (Careful!)"
175,2,3,2,"Creating Timed Item Traps (Careful!)"
176,2,3,3,"Creating Timed Item Traps (Careful!)"
177,4,3,1,"Exposing Gems to Combat"
178,4,3,2,"Exposing Gems to Combat"
179,4,3,3,"Exposing Gems to Combat"
180,3,4,1,"Selectively Stealing Legion Scarabs"
181,3,4,2,"Selectively Stealing Legion Scarabs"
182,3,4,3,"Selectively Stealing Legion Scarabs"
183,1,4,1,"Patrolling Legion Cache"
184,1,4,2,"Patrolling Legion Cache"
185,1,4,3,"Patrolling Legion Cache"
186,2,4,1,"Relocating Timeless Splinters"
187,2,4,2,"Relocating Timeless Splinters"
188,2,4,3,"Relocating Timeless Splinters"
189,4,4,1,"Stashing Incubators"
190,4,4,2,"Stashing Incubators"
191,4,4,3,"Stashing Incubators"
192,3,5,1,"Thieving Shaper Scarabs"
193,3,5,2,"Thieving Shaper Scarabs"
194,3,5,3,"Thieving Shaper Scarabs"
195,1,5,1,"Stowing Socket-Modifying Orbs"
196,1,5,2,"Stowing Socket-Modifying Orbs"
197,1,5,3,"Stowing Socket-Modifying Orbs"
198,2,5,1,"Smuggling High-quality Gems"
199,2,5,2,"Smuggling High-quality Gems"
200,2,5,3,"Smuggling High-quality Gems"
201,4,5,1,"Forging Gem-Agnostic Sockets"
202,4,5,2,"Forging Gem-Agnostic Sockets"
203,4,5,3,"Forging Gem-Agnostic Sockets"
