0,"BestiaryOpenBookUI",0,"Art/2DArt/UIImages/InGame/Console/LeagueActionIcons/GamepadBestiaryBook"
1,"IncursionOpenTempleMap",0,"Art/2DArt/UIImages/InGame/Console/LeagueActionIcons/GamepadIncursionMap"
2,"DelveThrowDynamite",0,""
3,"DelveThrowFlare",0,""
4,"DelveOpenUpgradeUI",0,"Art/2DArt/UIImages/InGame/Console/LeagueActionIcons/GamepadDelveUpgrade"
5,"DelveOpenMapUI",0,"Art/2DArt/UIImages/InGame/Console/LeagueActionIcons/GamepadDelveMap"
6,"BetrayalOpenTraitorsUI",0,""
7,"SynthesisOpenMapUI",0,""
8,"MetamorphSummonVial",0,""
9,"DeliriumSkipEncounter",0,"Art/2DArt/UIImages/InGame/Console/LeagueActionIcons/GamepadEndDelirium"
10,"HeistActivateNearbyJob",0,"Art/2DArt/UIImages/InGame/Console/LeagueActionIcons/GamepadHeistNPCJob"
11,"HeistOpenNPCsUI",0,"Art/2DArt/UIImages/InGame/Console/LeagueActionIcons/GamepadHeistNPCInventory"
12,"RitualOpenRewardsUI",0,""
13,"UltimatumToggleWorldDescriptionVisibility",0,""
14,"ExpeditionToggleExplosivePlacement",90,""
15,"ScourgeUseBloodCrucible",100,""
16,"BlightSkipDelay",0,"Art/2DArt/UIImages/InGame/Console/LeagueActionIcons/GamepadSkipBlight"
17,"ArchnemesisOpenInventoryUI",0,"Art/2DArt/UIImages/InGame/Console/LeagueActionIcons/GamepadArchnemesisInventory"
18,"LakeOpenMap",0,"Art/2DArt/UIImages/InGame/Console/LeagueActionIcons/GamepadKalandraMap"
19,"SanctumOpenMap",0,"Art/2DArt/UIImages/InGame/Console/LeagueActionIcons/GamepadSanctumBook"
20,"AncestralOpenPanels",0,"Art/2DArt/UIImages/InGame/Console/LeagueActionIcons/AncestralOpenRoster"
21,"AncestralActivateFieldItem",0,"Art/2DArt/UIImages/InGame/Console/LeagueActionIcons/AncestralActivateFieldItem"
