0,0,0,7402,0
1,1,0,7403,100
2,2,0,7404,150
3,3,0,7405,300
4,4,0,7406,500
5,5,0,7407,500
6,6,0,7408,100
7,7,0,7409,150
8,8,0,7410,300
9,9,0,7411,500
10,10,0,7412,500
11,11,0,7413,100
12,12,0,7414,150
13,13,0,7415,300
14,14,0,7416,500
15,15,0,7417,500
16,16,0,7418,100
17,17,0,7419,150
18,18,0,7420,300
19,19,0,7421,500
20,20,0,7422,500
21,21,0,7423,100
22,22,0,7424,150
23,23,0,7425,300
24,24,0,7426,500
25,25,0,7427,500
26,26,0,7428,100
27,27,0,7429,150
28,28,0,7430,300
29,29,0,7431,500
30,30,0,7432,500
