0,10273,0,"",1770,8669
1,10274,0,"",1760,8670
2,10275,0,"",1758,8671
3,10276,0,"",1766,8672
4,10277,0,"",1759,8673
5,10278,0,"",1771,8674
6,10279,0,1,1761,8675
7,10280,0,1,1764,8676
8,10281,0,1,1765,8677
9,10282,1,"",1760,8678
10,10283,1,"",1758,8679
11,10284,1,"",1766,8680
12,10285,1,"",1759,8681
13,10286,1,"",1771,8682
14,10287,1,1,1761,8683
15,10288,1,1,1764,8684
16,10289,1,1,1765,8685
17,10290,2,"",1760,8686
18,10291,2,"",1774,8687
19,10292,2,"",1766,8688
20,10293,2,"",1759,8689
21,10294,2,"",1771,8690
22,10295,2,1,1761,8691
23,10296,2,1,1764,8692
24,10297,2,1,1765,8693
25,10298,2,"",1762,8694
