0,"FinalBoss","labyrinth_final_boss",[]
1,"FinalBossEasy","labyrinth_final_boss",[]
2,"AirlockEntry","entrance_main",[]
3,"Boss1_Sec1","boss_entrance1",[]
4,"Boss2_Sec1","boss_entrance2",[]
5,"Boss3_Sec1","boss_entrance3",[]
6,"Boss1_Sec2","boss_entrance1",[]
7,"Boss2_Sec2","boss_entrance2",[]
8,"Boss3_Sec2","boss_entrance3",[]
9,"Weylin01","override_blank",[]
10,"Weylin02","override_blank",[]
11,"Weylin03","override_blank",[]
12,"Weylin04","override_blank",[]
13,"BottleneckOverride","override_blank",[]
