0,7256,[8057],"[1583,7005]",20,1
1,7257,[8057],"[1583,7005]",20,1
2,7258,[8057],"[1583,7005]",20,1
3,7259,[8057],"[1583,7005]",20,1
4,7261,[8058],[1583],20,1
5,7262,[8058],[1583],20,1
6,7263,[8058],[1583],20,1
7,7264,[8058],[1583],20,1
8,7271,[8061],[],20,1
9,7272,[8061],[],20,1
10,7273,[8061],[],20,1
11,7274,[8061],[],20,1
12,7276,[8062],[],20,1
13,7277,[8062],[],20,1
14,7278,[8062],[],20,1
15,7279,[8062],[],20,1
16,7281,[8063],[],20,1
17,7282,[8063],[],20,1
18,7283,[8063],[],20,1
19,7284,[8063],[],20,1
20,7286,[8064],[],20,1
21,7287,[8064],[],20,1
22,7288,[8064],[],20,1
23,7289,[8064],[],20,1
24,7291,[8065],[],20,""
25,9373,[18163],[7006],1,""
26,9374,[18164],[7006],1,""
27,9375,[18165],[7006],1,""
28,9376,[18166],"[7006,7144]",1,""
29,9377,[18167],[7006],2,""
30,9378,[18168],[7006],2,""
31,9379,[18169],[7006],2,""
32,9380,[18170],"[7006,7145]",2,""
33,9381,[18171],[7006],3,""
34,9382,[18172],[7006],3,""
35,9383,[18173],[7006],3,""
36,9384,[18174],"[7006,7146]",3,""
37,9385,[18175],[7006],0,""
38,9386,[18176],[7006],0,""
39,9387,[18177],[7006],0,""
40,9388,[18178],"[7006,7147]",0,""
41,9389,[18179],[7006],0,""
42,9390,[18180],[7006],0,""
43,9391,[18181],[7006],0,""
44,9392,[18182],[7006],0,""
45,9393,[18183],[7006],4,""
46,9394,[18184],[7006],4,""
47,9395,[18185],[7006],4,""
48,9396,[18186],"[7006,7148]",4,""
49,9397,[18187],[7006],5,""
50,9398,[18188],[7006],5,""
51,9399,[18189],[7006],5,""
52,9400,[18190],"[7006,7149]",5,""
53,9401,[18191],[7006],0,""
54,9402,[18192],[7006],0,""
55,9403,[18193],[7006],0,""
56,9404,[18194],"[7006,7150]",0,""
57,9405,[18195],[7006],6,""
58,9406,[18196],[7006],6,""
59,9407,[18197],[7006],6,""
60,9408,[18198],"[7006,7151]",6,""
61,9409,[18199],[7006],7,""
62,9410,[18200],[7006],7,""
63,9411,[18201],[7006],7,""
64,9412,[18202],"[7006,7152]",7,""
65,9413,[18203],[7006],8,""
66,9414,[18204],[7006],8,""
67,9415,[18205],[7006],8,""
68,9416,[18206],"[7006,7153]",8,""
69,9417,[18207],[7006],9,""
70,9418,[18208],[7006],9,""
71,9419,[18209],[7006],9,""
72,9420,[18210],"[7006,7154]",9,""
73,9421,[18211],[7006],10,""
74,9422,[18212],[7006],10,""
75,9423,[18213],[7006],10,""
76,9424,[18214],"[7006,7155]",10,""
77,9425,[18215],[7006],11,""
78,9426,[18216],[7006],11,""
79,9427,[18217],[7006],11,""
80,9428,[18218],"[7006,7156]",11,""
81,9429,[18219],[7006],12,""
82,9430,[18220],[7006],12,""
83,9431,[18221],[7006],12,""
84,9432,[18222],"[7006,7157]",12,""
85,9433,[18223],[],13,""
86,9434,[18224],[],13,""
87,9435,[18225],[],13,""
88,9436,[18226],[],13,""
89,9437,[18227],[],14,""
90,9438,[18228],[],14,""
91,9439,[18229],[],14,""
92,9440,[18230],[],14,""
93,7317,"[20066,20071]",[],15,""
94,7318,"[20067,20072]",[],16,""
95,7319,"[20068,20073]",[],17,""
96,7320,"[20069,20074]",[],18,""
97,7321,"[20070,20075]",[],19,""
98,7322,"[20076,20081]",[],15,""
99,7323,"[20077,20082]",[],16,""
100,7324,"[20078,20083]",[],17,""
101,7325,"[20079,20084]",[],18,""
102,7326,"[20080,20085]",[],19,""
103,9443,[20427],[],20,""
104,9444,[20428],[],20,""
105,9445,[20429],[],20,""
106,9446,[20430],[],20,""
107,9447,[20431],[],20,""
108,9448,[20432],[],20,""
109,9449,[20434],[],20,""
110,9450,[20435],[],20,""
111,9451,[20436],[],20,""
112,9452,[20438],[],20,""
113,9453,[20439],[],20,""
114,9454,[20441],[],20,""
115,9455,[20442],[],20,""
116,7327,[8059],[],20,""
117,7344,[23814],[9592],20,""
