0,"HeistTemplarMelee2HSlash",400,"Metadata/Effects/Spells/monsters_effects/League_Heist/military/chokepoint_weapon/chokePoint_poleArm.epk"
1,"HeistTemplarCasterChannelledBlast",800,""
2,"HeistTemplarShieldBash",200,""
3,"HeistTemplarSpearThrust",400,"Metadata/Effects/Spells/monsters_effects/League_Heist/military/chokepoint_weapon/chokePoint_weapon.epk"
4,"GPHeistTemplarRangedSnipe",0,""
5,"TEMPGSHeistNilesMineControlChannelled",0,""
6,"HeistTemplarShieldBashElite",200,""
7,"HeistThugRangedExplosiveArrow",0,""
8,"HeistTemplarShieldBashMiniboss",200,""
9,"HeistThugSpearThrust",400,"Metadata/Effects/Spells/monsters_effects/League_Heist/thugs/weapon_effects/chokepoint_weapon_fire.epk"
10,"HeistThugGroundSlam",400,"Metadata/Effects/Spells/monsters_effects/League_Heist/thugs/weapon_effects/chokepoint_weapon_phys.epk"
11,"HeistThugCleaveWave",400,"Metadata/Effects/Spells/monsters_effects/League_Heist/thugs/weapon_effects/chokepoint_weapon_fire.epk"
12,"HeistThugRangedShotgun",400,""
13,"HeistThugGroundslamMiniboss",400,"Metadata/Effects/Spells/monsters_effects/League_Heist/thugs/weapon_effects/chokepoint_weapon_fire.epk"
14,"HeistTemplarBallLightning",0,""
15,"HeistScienceMinionPortal",0,""
16,"HeistRobotMegaBeam",400,""
17,"GCThaumaturgyAddBuff",0,""
18,"GSExpeditionMedvedHealBeam",0,""
19,"GSDoomBossVomit",0,""
20,"GSConsumeBossPizzaSpin",0,""
21,"SanctumDamageZoneHazard",0,""
