0,"Catacombs1","Metadata/Terrain/Missions/Tiles/catacombs_entrance_transition_v01_01.tdt",27
1,"Catacombs2","Metadata/Terrain/Missions/Tiles/catacombs_entrance_transition_inside_v01_01.tdt",27
2,"Church1","Metadata/Terrain/Missions/Tiles/church_dungeon_entrance_v01_01.tdt",17
3,"Church2","Metadata/Terrain/Missions/Tiles/church_dungeon_entrance_inside_v01_01.tdt",17
4,"IncaDungeon","Metadata/Terrain/Missions/Tiles/dungeon_stairs_down_outdoor_v01_01.tdt",20
5,"Crematorium1","Metadata/Terrain/Missions/Tiles/jail_entrance_01_01.tdt",25
6,"Crematorium2","Metadata/Terrain/Missions/Tiles/jail_entrance_inside_01_01.tdt",25
7,"ShipCave","Metadata/Terrain/Missions/Tiles/ship_entrance_mission_v01_01.tdt",11
8,"Sewers","Metadata/Terrain/Missions/Tiles/slum_sewer_entrance_v04_01.tdt",26
9,"SpiderGrove","Metadata/Terrain/Missions/Tiles/spider_hole_entrance_v01_01.tdt",18
10,"Sins","Metadata/Terrain/Missions/Tiles/templeruinforest_stairs_mission_v01_01.tdt",15
11,"Cave","Metadata/Terrain/Missions/Tiles/watery_depth_entrance_v01_02.tdt",1
12,"ForestCave1","Metadata/Terrain/Missions/Tiles/forestcave_entrance_hole_inside_v01_01.tdt",14
13,"ForestCave2","Metadata/Terrain/Missions/Tiles/forestcave_entrance_hole_mission_v01_01.tdt",14
14,"Lunaris","Metadata/Terrain/Missions/Tiles/lunaris_stairs_mission_v01_01.tdt",29
15,"Solaris","Metadata/Terrain/Missions/Tiles/solaris_stairs_mission_v01_01.tdt",27
16,"Warehouses","Metadata/Terrain/Missions/Tiles/warehouse_entrance_01_01.tdt",26
17,"Sceptre","Metadata/Terrain/Missions/Tiles/scepter_entrance_01_01.tdt",32
18,"Library","Metadata/Terrain/Missions/Tiles/library_entrance_01_01.tdt",30
19,"Prison","Metadata/Terrain/Missions/Tiles/prison_entrance_inside_01_01.tdt",8
20,"Basement","Metadata/Terrain/Missions/Tiles/Oriath_generic_mission_01_01.tdt",41
21,"Basement2","Metadata/Terrain/Missions/Tiles/Oriath_generic_mission_shadow_01_01.tdt",42
22,"SlaveDens","Metadata/Terrain/Missions/Tiles/Slave_Pens_mission_01_01.tdt",41
