0,326,1,4,4,2,5,2,2,1,2,4,15,14,13,7,0,10,0
1,327,1,4,4,4,5,1,1,2,2,14,1,0,3,14,0,0,11
2,328,1,3,5,7,8,2,2,3,3,3,2,0,11,0,0,16,0
3,329,1,2,2,7,9,11,11,12,2,9,15,1,16,2,4,8,14
4,330,0,0,0,0,0,0,0,0,0,15,16,3,0,12,9,15,10
5,331,2,5,1,2,2,2,2,14,5,8,12,16,0,14,11,2,1
6,332,2,2,5,3,3,3,3,3,3,1,4,0,0,0,13,0,0
7,333,2,3,3,1,3,2,2,1,11,4,5,5,0,8,9,9,0
8,334,2,2,3,3,4,5,5,5,5,3,2,2,6,1,16,0,13
9,335,2,1,4,3,4,9,9,11,11,11,12,4,2,0,0,0,8
10,336,2,4,5,5,5,5,5,5,4,4,2,0,9,10,12,0,5
11,337,3,2,1,8,10,9,9,15,3,4,2,0,11,0,0,6,0
12,338,3,3,5,4,2,3,3,16,5,4,2,0,5,11,0,2,0
13,339,3,3,1,5,3,2,2,14,14,11,4,9,0,14,7,0,11
14,340,3,3,2,4,2,6,6,4,4,14,9,0,0,0,2,0,2
15,341,3,10,3,3,4,3,3,5,14,4,15,5,0,0,10,8,13
16,342,3,3,2,5,5,2,2,4,14,2,4,0,12,2,11,6,0
17,343,3,5,4,9,7,6,6,5,5,11,7,3,16,12,12,3,4
18,344,3,11,6,5,4,6,7,15,15,16,15,0,14,16,0,7,0
19,345,3,7,9,6,8,10,10,10,10,5,16,13,5,15,3,0,10
20,346,3,7,4,5,1,3,3,9,13,1,15,12,7,5,15,9,5
21,347,4,5,4,4,5,11,11,11,7,14,5,0,6,7,0,11,5
22,348,4,9,10,3,5,3,3,9,9,9,11,9,0,0,0,0,7
23,349,4,14,12,14,12,9,9,4,4,4,4,0,0,0,0,12,0
24,350,4,4,2,4,3,2,2,2,3,3,4,2,14,14,1,1,3
25,351,4,11,10,8,7,5,5,5,5,5,5,3,0,0,4,0,7
26,352,4,3,5,4,5,15,15,4,3,2,8,4,8,9,15,15,2
27,353,4,4,4,2,5,2,2,1,2,3,14,5,10,9,0,0,0
28,354,4,6,8,10,8,3,3,4,1,2,5,0,9,3,0,6,16
29,355,4,4,8,9,6,10,10,7,7,5,4,3,0,0,0,0,4
30,356,4,6,9,12,15,5,5,7,12,3,3,2,7,10,8,14,7
31,357,0,0,0,0,0,0,0,0,0,2,3,0,13,2,1,7,11
32,358,0,0,0,0,0,0,0,0,0,11,9,5,10,11,16,10,0
33,359,0,0,0,0,0,0,0,0,0,12,6,10,6,6,5,8,11
34,360,0,0,0,0,0,0,0,0,0,3,11,11,2,0,15,2,0
35,361,0,0,0,0,0,0,0,0,0,11,15,0,2,1,10,12,9
36,362,0,0,0,0,0,0,0,0,0,10,10,3,10,0,0,10,7
37,363,5,7,8,7,7,4,4,2,2,11,14,8,4,0,0,0,12
38,364,5,6,5,1,2,2,2,2,14,3,14,15,0,0,13,6,7
39,365,5,6,2,1,5,2,2,2,2,5,2,1,14,0,0,6,0
40,366,5,5,3,6,6,9,9,9,13,13,3,5,14,5,8,14,14
41,367,5,1,3,4,4,13,13,4,4,4,1,0,6,0,0,13,0
42,368,5,7,8,8,10,3,3,3,4,3,4,9,3,5,0,16,6
43,369,5,9,5,6,7,3,3,3,8,3,3,3,9,0,8,16,0
44,370,5,12,14,1,3,14,14,2,4,11,3,0,15,7,0,5,0
45,371,5,4,3,5,3,14,14,14,14,9,4,3,0,0,0,4,0
46,372,5,4,3,2,4,4,4,11,11,14,3,7,0,15,8,0,14
47,373,6,5,4,3,3,2,2,2,1,9,13,4,4,10,7,1,0
48,374,6,6,7,4,4,2,2,2,2,2,2,16,9,14,0,0,3
49,375,6,5,3,5,1,1,1,2,4,1,4,0,6,10,6,0,12
50,376,6,6,8,6,8,4,4,14,2,10,12,0,8,0,4,3,6
51,377,6,6,7,10,10,4,4,4,4,4,3,0,0,0,0,8,0
52,378,6,2,5,2,5,4,4,14,3,14,8,14,4,7,2,4,13
53,379,6,6,10,3,1,1,1,5,5,2,3,4,0,11,5,0,12
54,380,6,6,3,3,3,2,2,2,15,3,4,12,16,4,14,15,0
55,381,6,1,3,6,8,5,5,5,5,5,5,3,6,6,4,4,5
56,382,6,9,8,12,12,3,3,3,3,3,2,4,4,4,12,12,4
57,383,6,5,4,9,7,2,2,2,2,2,16,13,1,1,14,14,10
58,384,7,4,5,4,4,11,11,11,3,2,14,0,0,0,5,7,13
59,385,7,10,9,10,9,15,15,2,2,12,11,0,15,13,5,4,7
60,386,7,7,8,10,10,4,4,4,2,3,14,0,3,9,6,0,0
61,387,7,5,6,7,6,10,10,14,2,14,14,0,0,16,9,4,5
62,388,7,1,2,5,3,2,2,3,4,4,3,0,0,3,16,0,9
63,389,7,7,8,8,10,3,3,3,4,4,4,2,10,10,15,15,2
64,390,7,3,7,8,6,4,4,4,4,4,4,3,7,7,3,3,1
65,391,7,7,9,9,8,13,13,13,2,2,9,2,12,12,10,10,15
66,392,7,5,13,11,11,9,9,3,3,2,15,2,13,8,10,10,0
67,393,7,8,10,9,8,12,12,12,12,16,5,16,2,0,7,4,10
68,394,7,7,7,10,7,3,3,3,3,15,4,0,5,4,0,9,0
69,395,8,8,9,7,9,2,2,14,5,3,12,2,7,13,4,5,4
70,396,8,8,11,11,13,14,14,3,5,2,3,0,7,3,0,11,3
71,397,8,8,10,6,10,3,3,15,15,3,15,4,5,9,1,15,9
72,398,8,5,9,12,11,3,3,3,3,3,2,4,12,12,4,4,4
73,399,8,7,6,10,6,4,4,13,9,3,2,0,0,0,0,0,11
74,400,8,2,4,2,2,2,2,12,11,5,2,11,9,4,14,0,8
75,401,8,4,5,6,9,4,4,4,3,3,13,3,5,7,0,5,5
76,402,8,8,7,6,9,3,3,3,3,3,5,3,0,5,5,0,0
77,403,8,8,7,9,8,4,4,4,3,3,13,14,5,5,4,4,6
78,404,8,9,9,5,3,5,5,1,4,2,2,3,0,5,0,0,15
79,405,8,8,7,9,9,14,14,10,10,9,14,4,3,12,0,7,5
80,406,9,9,10,9,10,3,3,3,2,2,3,6,3,3,2,2,4
81,407,9,8,6,10,8,11,11,6,6,14,3,12,0,7,0,3,0
82,408,9,15,13,13,11,5,5,15,1,2,14,3,4,2,0,0,4
83,409,9,9,15,6,7,4,4,3,9,5,14,3,2,10,16,0,6
84,410,9,10,10,10,10,13,13,3,3,13,9,15,0,0,6,3,5
85,411,9,10,7,8,6,4,4,14,3,15,2,1,3,0,0,8,0
86,412,9,9,6,7,6,3,3,3,15,15,9,4,1,0,15,0,0
87,413,9,6,9,10,8,3,3,3,3,3,3,11,4,4,5,5,14
88,414,9,9,11,7,9,3,3,4,3,2,2,0,0,5,11,0,0
89,415,9,9,9,11,13,3,3,3,4,4,3,3,2,2,3,3,12
90,416,9,9,10,8,9,5,5,5,6,10,10,0,0,0,0,0,1
91,417,10,11,13,11,15,8,8,13,4,12,8,5,0,0,0,0,9
92,418,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,11
93,419,10,3,13,12,12,9,9,9,3,12,3,0,8,0,0,12,8
94,420,10,10,14,13,12,3,3,5,14,3,4,0,8,0,11,0,2
95,421,10,11,8,3,4,4,4,4,16,15,3,0,0,0,6,2,8
96,422,10,8,11,14,13,3,3,2,2,4,4,3,12,13,8,11,9
97,423,10,6,12,11,13,7,7,10,4,4,9,0,9,11,11,7,2
98,424,10,11,11,10,10,3,3,3,3,15,3,13,0,2,8,5,0
99,425,10,10,7,3,1,1,1,2,2,3,14,0,0,0,9,5,9
100,426,10,3,1,4,4,2,2,2,13,13,3,3,15,15,12,12,7
101,427,10,8,8,14,13,2,2,3,3,3,3,4,10,6,13,13,4
102,428,11,8,6,6,9,16,16,16,15,2,4,5,5,9,12,6,6
103,429,11,11,6,11,11,8,8,4,13,2,2,4,11,6,7,13,3
104,430,11,12,13,11,15,4,4,2,2,15,11,0,0,8,7,12,1
105,431,11,7,6,6,10,3,3,3,14,4,11,0,14,6,4,9,3
106,432,11,10,7,7,7,14,14,12,12,2,5,4,11,1,6,2,0
107,433,11,10,11,13,15,3,3,2,2,1,13,0,5,0,0,3,16
108,434,11,9,8,7,9,3,3,2,14,7,5,2,0,0,3,0,0
109,435,11,11,10,8,7,9,9,9,9,3,15,0,0,13,3,7,10
110,436,11,11,10,5,2,3,3,3,3,14,1,0,1,8,14,11,0
111,437,11,10,6,8,8,4,4,9,15,16,4,2,0,12,0,0,6
112,438,0,0,0,0,0,0,0,0,0,8,2,2,15,5,6,11,2
113,439,12,12,15,13,14,4,4,4,4,2,3,14,8,0,3,10,13
114,440,12,15,13,15,14,16,16,2,16,15,3,16,15,6,7,0,0
115,441,12,12,6,7,6,13,13,13,9,9,2,9,4,4,6,6,3
116,442,12,12,9,9,9,5,5,5,5,15,9,0,0,0,11,2,6
117,443,12,11,12,14,12,4,4,3,12,4,16,0,0,9,0,0,8
118,444,12,12,9,9,7,2,2,2,3,15,10,0,0,11,9,11,0
