0,38,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockVaal",146
1,39,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockVaal",161
2,51,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockGravestone",158
3,44,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockDecayed",187
4,49,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockGoldenBookstand",170
5,54,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockGoldenBookstand",176
6,63,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockDecayed",244
7,65,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockDecayed",173
8,67,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockKaruiPillar",239
9,69,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockBoundBook",234
10,73,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockBoundBook",194
11,62,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockBoundBook",168
12,71,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockBeast",133
13,81,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockTemplarBook",147
14,82,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockTemplarBook",159
15,83,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockTemplarBook",183
16,95,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockDecayed",141
17,100,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockGravestone",149
18,93,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockDecayed",162
19,90,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockKaruiPillar",188
20,113,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockRunestone",171
21,114,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockVaal",174
22,107,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockDecayed",178
23,117,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockVaal",180
24,121,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockGravestone",135
25,127,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockGoldenBookstand",228
26,133,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockGoldenBookstand",230
27,143,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockGravestone",160
28,141,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockGravestone",163
29,138,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockGravestone",169
30,151,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockTemplarBook",185
31,156,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockTemplarBook",181
32,153,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockKaruiPillar",150
33,157,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockTemplarBookNoHelena",148
34,165,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockKaruiRackNoHelena",148
35,528,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockLabyrinth",139
36,529,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockLabyrinth",139
37,530,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockLabyrinth",139
38,600,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockLabyrinth",137
39,601,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockLabyrinth",137
40,602,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockLabyrinth",137
41,672,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockLabyrinth",138
42,673,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockLabyrinth",138
43,674,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockLabyrinth",138
44,744,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockLabyrinth",140
45,745,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockLabyrinth",140
46,746,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockLabyrinth",140
47,46,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockLabyrinth",166
