0,"NormalDoor",0,"","",""
1,"LockpickDoorIn",0,0,"",""
2,"LockpickDoorOut",0,"",0,""
3,"BruteForceDoorIn",0,1,"",""
4,"BruteForceDoorOut",0,"",1,""
5,"PerceptionDoorIn",0,2,"",""
6,"PerceptionDoorOut",0,"",2,""
7,"DemolitionDoorIn",0,3,"",""
8,"DemolitionDoorOut",0,"",3,""
9,"CounterThaumaturgeDoorIn",0,4,"",""
10,"CounterThaumaturgeDoorIn",1,4,"",5
11,"CounterThaumaturgeDoorOut",0,"",4,""
12,"TrapDisarmamentDoorIn",0,5,"",""
13,"TrapDisarmamentDoorOut",0,"",5,""
14,"AgilityDoorIn",0,6,"",""
15,"AgilityDoorOut",0,"","",""
16,"DeceptionDoorIn",0,7,"",""
17,"DeceptionDoorOut",0,"","",""
18,"EngineeringDoorIn",0,8,"",""
19,"EngineeringDoorOut",0,"",8,""
