0,"ProxyKey168",1,80,2659
1,"ProxyKey170",1,20,2696
2,"ProxyKey942",2,8,2699
3,"ProxyKey943",2,40,2696
4,"ProxyKey3336",2,40,2659
5,"ProxyKey3333",2,8,2664
6,"ProxyKey3340",2,4,2722
7,"ProxyKey1025",3,20,2699
8,"ProxyKey1026",3,20,2664
9,"ProxyKey1027",3,30,2659
10,"ProxyKey1028",3,30,2696
11,"ProxyKey177",4,60,432
12,"ProxyKey338",0,50,2664
13,"ProxyKey341",0,50,2699
14,"ProxyKey58",5,85,416
15,"ProxyKey165",5,15,424
16,"ProxyKey166",6,100,416
17,"ProxyKey1503",7,25,6029
18,"4265",7,25,6026
19,"4266",7,25,6027
20,"4267",7,25,6028
21,"ProxyKey452",8,50,2696
22,"ProxyKey394",8,50,2659
23,"ProxyKey259",9,45,2696
24,"ProxyKey254",9,45,2659
25,"ProxyKey3346",9,10,2722
26,"ProxyKey662",11,100,532
27,"ProxyKey660",12,50,649
28,"ProxyKey661",12,50,539
29,"ProxyKey658",13,50,649
30,"ProxyKey659",13,50,623
31,"ProxyKey3343",14,100,677
32,"ProxyKey1",15,25,267
33,"ProxyKey2",15,75,229
34,"ProxyKey21",16,100,313
35,"ProxyKey104",17,12,908
36,"ProxyKey151",18,12,908
37,"ProxyKey1489",19,1,3452
38,"ProxyKey1490",19,1,3453
39,"ProxyKey212",20,30,105
40,"ProxyKey264",20,70,954
41,"ProxyKey4",21,100,370
42,"ProxyKey218",22,70,57
43,"ProxyKey220",22,30,6
44,"ProxyKey63",23,100,57
45,"ProxyKey64",24,100,118
46,"ProxyKey66",25,100,54
47,"ProxyKey231",26,33,614
48,"ProxyKey232",26,33,586
49,"ProxyKey233",26,34,631
50,"ProxyKey223",27,40,951
51,"ProxyKey1401",27,60,955
52,"ProxyKey45",28,40,638
53,"ProxyKey100",28,60,777
54,"ProxyKey235",32,100,873
55,"ProxyKey49",30,30,51
56,"ProxyKey9",30,70,58
57,"ProxyKey1500",31,100,873
58,"ProxyKey236",29,20,3
59,"ProxyKey237",29,30,11
60,"ProxyKey238",29,50,52
61,"ProxyKey1501",33,50,11
62,"ProxyKey1502",33,50,52
63,"ProxyKey3",34,100,944
64,"ProxyKey496",35,100,1341
65,"ProxyKey242",36,30,279
66,"ProxyKey246",36,35,795
67,"ProxyKey916",36,35,791
68,"ProxyKey130",37,100,59
69,"ProxyKey229",38,33,1177
70,"ProxyKey1405",38,33,1180
71,"ProxyKey1406",38,34,1183
72,"ProxyKeyX486",39,100,1338
73,"ProxyKeyX619",40,2,1565
74,"ProxyKeyX599",41,100,1317
75,"ProxyKeyX583",44,100,1501
76,"ProxyKeyX57",45,100,1501
77,"ProxyKeyX548",46,100,1893
78,"ProxyKeyX596",47,100,1893
79,"ProxyKeyX525",48,100,1501
80,"ProxyKeyX597",49,100,1556
81,"ProxyKey1494",50,100,1456
82,"ProxyKeyX646",51,100,1320
83,"ProxyKeyX524",52,100,1314
84,"ProxyKeyX581",53,75,1405
85,"ProxyKeyX201",53,25,1435
86,"ProxyKey20",54,100,1631
87,"ProxyKey388_",55,3,1920
88,"ProxyKey458_",55,4,1992
89,"ProxyKey178",56,20,1970
90,"ProxyKey180",56,80,1974
91,"ProxyKey181",57,100,1467
92,"ProxyKey211",58,3,1306
93,"ProxyKey222",59,1,1428
94,"ProxyKey216",59,1,1446
95,"ProxyKey228",59,5,1383
96,"ProxyKey8",60,100,3821
97,"ProxyKey25",61,100,3821
98,"ProxyKey14",63,100,3898
99,"ProxyKey15",64,100,3907
100,"ProxyKey16",65,100,3907
101,"ProxyKey17",66,100,3907
102,"ProxyKey7",62,50,4029
103,"ProxyKey6",62,1,4041
104,"ProxyKey27",67,1,4036
105,"ProxyKey28",68,1,4049
106,"ProxyKey29",69,1,4049
107,"ProxyKey30",69,2,4052
108,"ProxyKey702",76,100,3762
109,"ProxyKey1285",77,100,1103
110,"ProxyKey1300",78,100,932
111,"ProxyKey2533",80,30,1201
112,"ProxyKey2534",80,30,1203
113,"ProxyKey2535",80,40,1205
114,"ProxyKey7800",81,100,3762
115,"ProxyKey11055",82,3,5619
116,"ProxyKey11066",82,2,5621
117,"ProxyKey1109",82,3,5623
118,"ProxyKey1110",87,25,699
119,"ProxyKey1111",87,25,701
120,"ProxyKey2341",87,25,705
121,"ProxyKey2342",87,25,707
122,"ProxyKey2347",88,1,1498
123,"ProxyKey2348",88,1,1495
124,"ProxyKey2349",88,100,1501
125,"ProxyKey2352",89,100,1849
126,"ProxyKey2353",89,2,1853
127,"ProxyKey486",102,1,1428
128,"ProxyKey488",102,1,1446
129,"ProxyKey489",102,3,1383
130,"ProxyKey499",103,1,1428
131,"ProxyKey500",103,1,1446
132,"ProxyKey501",103,6,1382
133,"ProxyKey495",104,3,1306
134,"ProxyKey194",107,40,4
135,"ProxyKey195",107,40,59
136,"ProxyKey5001",107,20,60
137,"ProxyKey198",108,20,6
138,"ProxyKey241",108,60,55
139,"ProxyKey1784",108,20,7
140,"ProxyKey244",109,20,9
141,"ProxyKey312",109,60,51
142,"ProxyKey1783",109,20,7
143,"ProxyKey245",110,30,10
144,"ProxyKey196",110,20,58
145,"ProxyKey987",110,50,50
146,"ProxyKey288",111,30,4
147,"ProxyKey295",111,30,52
148,"ProxyKey289",111,40,43
149,"ProxyKey2183",112,50,85
150,"ProxyKey2184",112,50,89
151,"ProxyKey2185",113,50,85
152,"ProxyKey2186",113,50,80
153,"ProxyKey2187",114,50,89
154,"ProxyKey2188",114,50,80
155,"ProxyKey982",303,40,50
156,"ProxyKey983",303,30,10
157,"ProxyKey984",303,30,9
158,"ProxyKey985",304,40,52
159,"ProxyKey986",304,40,6
160,"ProxyKey1786",304,20,60
161,"ProxyKey296",115,70,105
162,"ProxyKey2355",115,30,137
163,"ProxyKey297",116,100,118
164,"ProxyKey298",117,30,119
165,"ProxyKey299",117,70,954
166,"ProxyKey300",118,30,120
167,"ProxyKey301",118,70,955
168,"ProxyKey302",119,30,121
169,"ProxyKey303",119,70,339
170,"ProxyKey2190",120,80,106
171,"ProxyKey2191",120,20,107
172,"ProxyKey304",121,30,136
173,"ProxyKey306",121,30,344
174,"ProxyKey308",121,40,342
175,"ProxyKey182",122,100,122
176,"ProxyKey309",123,70,274
177,"ProxyKey310",123,30,278
178,"ProxyKey311",124,60,170
179,"ProxyKey317",124,40,177
180,"ProxyKey318",125,80,155
181,"ProxyKey1802",125,1,157
182,"ProxyKey1787",125,20,163
183,"ProxyKey323",126,60,173
184,"ProxyKey325",126,40,180
185,"ProxyKey1803",126,1,157
186,"ProxyKey2644",127,50,155
187,"ProxyKey2645",127,50,193
188,"ProxyKey326",128,80,215
189,"ProxyKey328",128,10,256
190,"ProxyKey1788",128,10,266
191,"ProxyKey329",129,60,232
192,"ProxyKey331",129,20,267
193,"ProxyKey1805",129,20,268
194,"ProxyKey258",130,25,256
195,"ProxyKey260",130,25,267
196,"ProxyKey1792",130,25,215
197,"ProxyKey1793",130,25,232
198,"ProxyKey262",131,100,215
199,"ProxyKey282",132,100,232
200,"ProxyKey2192",133,70,230
201,"ProxyKey2193",133,30,269
202,"ProxyKey2450",134,80,271
203,"ProxyKey2451",134,20,272
204,"ProxyKey335",135,100,317
205,"ProxyKey336",136,100,313
206,"ProxyKey2194",137,80,321
207,"ProxyKey2195",137,20,323
208,"ProxyKey2196",138,80,325
209,"ProxyKey2197",138,20,327
210,"ProxyKey337",139,50,313
211,"ProxyKey990",139,50,317
212,"ProxyKey343",140,10,342
213,"ProxyKey1811",140,90,343
214,"ProxyKey344",141,60,339
215,"ProxyKey346",141,40,344
216,"ProxyKey347",142,60,364
217,"ProxyKey348",142,40,366
218,"ProxyKey353",143,1,352
219,"ProxyKey354",143,100,339
220,"ProxyKey355",144,1,356
221,"ProxyKey356",144,100,342
222,"ProxyKey2198",145,1,361
223,"ProxyKey2199",145,1,362
224,"ProxyKey2200",145,80,350
225,"ProxyKey2201",145,20,351
226,"ProxyKey357",146,100,369
227,"ProxyKey358",147,80,378
228,"ProxyKey1804",147,20,380
