0,455,8237,"[0,2,6]","Art/2DArt/UIImages/InGame/Heist/CharacterPortraits/KarstCharacterPortrait",[113],[-15],45,"[5,3,2]","Karst, the Lockpick","Art/2DArt/UIImages/InGame/Heist/CharacterPortraits/KarstCharacterSilhouette","",[-5],442,"Art/2DArt/UIImages/InGame/Heist/ActiveNPCs/KarstIcon",0,[7325],"Metadata/NPC/League/Heist/Karst/Karst.ao"
1,456,8238,"[4,7]","Art/2DArt/UIImages/InGame/Heist/CharacterPortraits/NilesCharacterPortrait","[57,106]","[1,1]",46,"[5,4]","Niles, the Interrogator","Art/2DArt/UIImages/InGame/Heist/CharacterPortraits/NilesCharacterSilhouette",2,"[0,0]",443,"Art/2DArt/UIImages/InGame/Heist/ActiveNPCs/NilesIcon",4,[7326],"Metadata/NPC/League/Heist/Niles/Niles.ao"
2,457,8239,"[0,1,3,8]","Art/2DArt/UIImages/InGame/Heist/CharacterPortraits/HuckCharacterPortrait","[108,134]","[1,5]",47,"[3,3,3,3]","Huck, the Soldier","Art/2DArt/UIImages/InGame/Heist/CharacterPortraits/HuckCharacterSilhouette",0,"[0,5]",444,"Art/2DArt/UIImages/InGame/Heist/ActiveNPCs/HuckIcon","",[7327],"Metadata/NPC/League/Heist/Huck/Huck.ao"
3,458,8241,"[1,3]","Art/2DArt/UIImages/InGame/Heist/CharacterPortraits/TibbsCharacterPortrait",[58],[1],48,"[5,4]","Tibbs, the Giant","Art/2DArt/UIImages/InGame/Heist/CharacterPortraits/TibbsCharacterSilhouette","",[0.20000000298023224],445,"Art/2DArt/UIImages/InGame/Heist/ActiveNPCs/TibbsIcon",1,[7328],"Metadata/NPC/League/Heist/Tibbs/Tibbs.ao"
4,459,8243,"[2,4]","Art/2DArt/UIImages/InGame/Heist/CharacterPortraits/NenetCharacterPortrait","[109,114]","[1,-5]",49,"[5,4]","Nenet, the Scout","Art/2DArt/UIImages/InGame/Heist/CharacterPortraits/NenetCharacterSilhouette",6,"[0,-3]",446,"Art/2DArt/UIImages/InGame/Heist/ActiveNPCs/NenetIcon",2,[7329],"Metadata/NPC/League/Heist/Nenet/Nenet.ao"
5,460,8244,"[3,5,8]","Art/2DArt/UIImages/InGame/Heist/CharacterPortraits/VinderiCharacterPortrait","[115,56]","[10,4]",50,"[5,5,2]","Vinderi, the Dismantler","Art/2DArt/UIImages/InGame/Heist/CharacterPortraits/VinderiCharacterSilhouette",1,"[4,2]",447,"Art/2DArt/UIImages/InGame/Heist/ActiveNPCs/VinderiIcon",3,[7330],"Metadata/NPC/League/Heist/Vinderi/Vinderi.ao"
6,461,8245,"[6,0,5]","Art/2DArt/UIImages/InGame/Heist/CharacterPortraits/TullinaCharacterPortrait","[110,116]","[6,-4]",51,"[5,3,2]","Tullina, the Catburglar","Art/2DArt/UIImages/InGame/Heist/CharacterPortraits/TullinaCharacterSilhouette",3,"[4,-2]",448,"Art/2DArt/UIImages/InGame/Heist/ActiveNPCs/TullinaIcon",6,[7331],"Metadata/NPC/League/Heist/Tullina/Tullina.ao"
7,462,8246,"[7,2,4]","Art/2DArt/UIImages/InGame/Heist/CharacterPortraits/GiannaCharacterPortrait","[107,111]","[1,-5]",52,"[5,2,3]","Gianna, the Master of Disguise","Art/2DArt/UIImages/InGame/Heist/CharacterPortraits/GiannaCharacterSilhouette",5,"[0,-5]",449,"Art/2DArt/UIImages/InGame/Heist/ActiveNPCs/GiannaIcon",7,[7332],"Metadata/NPC/League/Heist/Gianna/Gianna.ao"
8,463,8248,"[8,5]","Art/2DArt/UIImages/InGame/Heist/CharacterPortraits/IslaCharacterPortrait","[16,117]","[25,25]",53,"[5,4]","Isla, the Engineer","Art/2DArt/UIImages/InGame/Heist/CharacterPortraits/IslaCharacterSilhouette","","[5,5]",450,"Art/2DArt/UIImages/InGame/Heist/ActiveNPCs/IslaIcon",8,[7333],"Metadata/NPC/League/Heist/Isla/Isla.ao"
9,453,8250,[2],"Art/2DArt/UIImages/InGame/Heist/CharacterPortraits/AdiyahCharacterPortrait",[],[],"",[5],"Adiyah, the Wayfinder","Art/2DArt/UIImages/InGame/Heist/CharacterPortraits/AdiyahCharacterSilhouette","",[],471,"Art/2DArt/UIImages/InGame/Heist/ActiveNPCs/AdiyahIcon",2,[],"Metadata/NPC/League/Heist/Adiyah/Adiyah.ao"
10,451,8251,[0],"Art/2DArt/UIImages/InGame/Heist/CharacterPortraits/KuraCharacterPortrait",[],[],"",[5],"Kurai, the Administrator","Art/2DArt/UIImages/InGame/Heist/CharacterPortraits/KuraCharacterSilhouette","",[],472,"Art/2DArt/UIImages/InGame/Heist/ActiveNPCs/KuraiIcon",0,[],"Metadata/NPC/League/Heist/Kura/Kura.ao"
