0,"MissionFish","[""Metadata/Terrain/Missions/Fish/mission_room.arm""]","[""Metadata/Terrain/Cave/Features/Water/cave_abysswater_v01_01.tdt""]",45,""
1,"MissionZana","[""Metadata/Terrain/Missions/Scion/mission_room.arm""]",[],45,""
2,"StoneCircle","[""Metadata/Terrain/StoneCircles/stonecircle_01.arm""]","[""Metadata/Terrain/StoneCircles/stonecircle_v01_01.tdt""]",45,""
3,"Shrine","[""Metadata/Terrain/generic_shrine.arm""]",[],45,""
4,"VaalSideArea","[""Metadata/Terrain/vaal_side_area.arm""]",[],45,""
5,"LabyrinthTrial","[""Metadata/Terrain/Labyrinth/RoomSets/LabyrinthTrial.arm""]",[],45,""
6,"ProphecyCrystalBoss","[""Metadata/Terrain/Mountain/Mines/Rooms_Level3/Unique/prophecy_boss.arm"",""Metadata/Terrain/Mountain/Mines/Rooms_Level3/Unique/prophecy_boss_alt.arm""]",[],45,""
7,"ProphecyDarkTome","[""Metadata/Terrain/RuinedCity/Library/Rooms/Unique/book_prophecy.arm""]",[],45,""
8,"IncursionPast","[""Metadata/Terrain/Leagues/Incursion/Rooms/treasure_hunter.arm""]",[],45,""
9,"DelveMineralVein","[""Metadata/Terrain/Leagues/Delve/Rooms/mineral_vein1.arm"",""Metadata/Terrain/Leagues/Delve/Rooms/mineral_vein2.arm""]",[],45,""
10,"DelveMineralChest","[""Metadata/Terrain/Leagues/Delve/Rooms/resource_chest.arm""]",[],45,""
11,"BetrayalLaboratory","[""Metadata/Terrain/Leagues/Betrayal/Rooms/betrayal_feature_laboratory.arm""]","[""Metadata/Terrain/Leagues/Betrayal/Tiles/Laboratory/laboratory_entrance_v01_01.tdt""]",45,407
12,"BetrayalFortFallback","[""Metadata/Terrain/Leagues/Betrayal/Fortress/Rooms/Forts/fortress_fallback.arm""]","[""Metadata/Terrain/Leagues/Betrayal/Fortress/tiles.tst""]",45,""
13,"BetrayalFortSmall1","[""Metadata/Terrain/Leagues/Betrayal/Fortress/Rooms/Forts/fortress_small_ritual.arm""]","[""Metadata/Terrain/Leagues/Betrayal/Fortress/tiles.tst""]",45,""
14,"BetrayalFortMed1","[""Metadata/Terrain/Leagues/Betrayal/Fortress/Rooms/Forts/fortress_med_outpost.arm""]","[""Metadata/Terrain/Leagues/Betrayal/Fortress/tiles.tst""]",45,""
15,"BetrayalFortLarge1","[""Metadata/Terrain/Leagues/Betrayal/Fortress/Rooms/Forts/fortress_large_ritual.arm""]","[""Metadata/Terrain/Leagues/Betrayal/Fortress/tiles.tst""]",45,""
16,"SynthesisEncounter","[""Metadata/Terrain/Leagues/Synthesis/Rooms/feature.arm""]",[],30,""
17,"SynthesisReward","[""Metadata/Terrain/Leagues/Synthesis/Rooms/reward.arm""]","[""Metadata/Terrain/Leagues/Synthesis/Tiles/Synthesis_RewardPlatform.tdt""]",45,""
18,"LegionMonolith","[""Metadata/Terrain/Leagues/Legion/legion_monolith.arm""]",[],45,""
19,"BlightEncounter","[""Metadata/Terrain/Leagues/Blight/blight_encounter.arm""]",[],45,""
20,"HarvestEncounter","[""Metadata/Terrain/Leagues/Harvest/harvest_encounter.arm""]",[],45,1303
21,"HarvestEncounterMemoryLine","[""Metadata/Terrain/Leagues/Harvest/harvest_encounter.arm""]",[],45,1304
22,"UltimatumEncounter","[""Metadata/Terrain/Leagues/Ultimatum/wager_encounter.arm""]","[""Metadata/Terrain/Leagues/Ultimatum/UltimatumArena/Tiles/ultimatum_altar.tdt""]",45,""
23,"ExpeditionEncounter","[""Metadata/Terrain/Leagues/Expedition/encounter.arm""]",[],45,""
24,"ExpeditionBossSideArea","[""Metadata/Terrain/Leagues/Expedition/ExpeditionBossEntrance.arm""]","[""Metadata/Terrain/Leagues/Expedition/Tiles/SubterraneanChamber_01.tdt""]",45,""
25,"ExpeditionSideArea","[""Metadata/Terrain/Leagues/Expedition/ExpeditionChamberEntrance.arm""]","[""Metadata/Terrain/Leagues/Expedition/Tiles/SubterraneanChamber_02.tdt""]",45,""
