0,"Fireball","",[],"",3,[],[],"",[],"",750,52,"",[],"","",[],"",0
1,"FireballRoyale","",[],"",3,[],[],"",[],"",750,52,"",[],"","",[],"",1
2,"MonsterFireball","",[],"",3,[],[],"",[],"",850,52,"",[],"","",[],"",2
3,"MonsterFireballContactPos","",[],"",3,[],[],"",[],"",1330,52,"",[],"","",[],"",3
4,"BlightMonsterFireball","",[],"",3,[],[],"",[],"",850,52,"",[],"","",[],"",4
5,"GemlingFireball1","",[],"",3,[],[],"",[],"",850,52,"",[],"","",[],"",5
6,"GemlingFireball2","",[],"",3,[],[],"",[],"",850,52,"",[],"","",[],"",6
7,"GemlingFireball3","",[],"",3,[],[],"",[],"",3000,52,"",[],"","",[],"",7
8,"FireballSuperNovaCitystalker","",[],"",3,[],[],"",[],"",2300,52,"",[],"","",[],"",8
9,"MonsterFireball3Parallel","",[],"",3,[],[],"",[],"",1200,52,"",[],"","",[],"",9
10,"HolyFireElementalFireball","",[],"",3,[],[],"",[],"",850,52,"",[],"","",[],"",10
11,"LegionTemplarFireball","",[],"",3,[],[],"",[],"",1330,52,"",[],"","",[],"",11
12,"HolyCitystalkerFireball","",[],"",3,[],[],"",[],"",850,52,"",[],"","",[],"",12
13,"AbberathMinionFireball","",[],"",3,[],[],"",[],"",850,52,"",[],"","",[],"",13
14,"AbberathMinionFireballMap","",[],"",3,[],[],"",[],"",850,52,"",[],"","",[],"",14
15,"ExileShadowFireball","",[],"",3,[],[],"",[],"",850,52,"",[],"","",[],"",15
16,"AvariusFireball","",[],"",3,[],[],"",[],"",1200,52,"",[],"","",[],"",16
17,"AvariusWickermanFireball","",[],"",3,[],[],"",[],"",1200,52,"",[],"","",[],"",17
18,"AvariusJudgeFireball","",[],"",3,[],[],"",[],"",850,52,"",[],"","",[],"",18
19,"BlackguardClericBossFireball","",[],"",3,[],[],"",[],"",1200,52,"",[],"","",[],"",19
20,"VaalSideAreaBossHolyFireball","",[],"",3,[],[],"",[],"",850,52,"",[],"","",[],"",20
21,"PhoenixMinionFireball","",[],"",3,[],[],"",[],"",850,52,"",[],"","",[],"",21
22,"IzaroDaemonFireball","",[],"",3,[],[],"",[],"",850,52,"",[],"","",[],"",22
23,"MonsterFireballSideArea","",[],"",3,[],[],"",[],"",850,52,"",[],"","",[],"",23
24,"ProphecyFireballBurst","",[],"",3,[],[],"",[],"",850,52,"",[],"","",[],"",24
25,"EssenceFireballBurst","",[],"",3,[],[],"",[],"",850,52,"",[],"","",[],"",25
26,"ProphecyMultiFireball","",[],"",3,[],[],"",[],"",850,52,"",[],"","",[],"",26
27,"MonsterFireballStrMissionBoss","",[],"",3,[],[],"",[],"",850,52,"",[],"","",[],"",27
28,"MonsterFireballKaomsChest","",[],"",1,[],[],"",[],"",850,52,"",[],"","",[],"",28
29,"MonsterMultiFireball","",[],"",3,[],[],"",[],"",850,52,"",[],"","",[],"",29
30,"MonsterMultiFireballSpectre","",[],"",3,[],[],"",[],"",850,52,"",[],"","",[],"",30
31,"MonsterSplitFireball","",[],"",3,[],[],"",[],"",850,52,"",[],"","",[],"",31
32,"MonsterSplitFireballSpectre","",[],"",3,[],[],"",[],"",850,52,"",[],"","",[],"",32
33,"MonsterLesserMultiFireball","",[],"",3,[],[],"",[],"",850,52,"",[],"","",[],"",33
