0,"MapGeofriNormal",1
1,"MapGeofriMagic",1
2,"MapGeofriRare",1
3,"MapMonkeyNormal",1
4,"MapMonkeyMagic",1
5,"MapMonkeyUnique",""
6,"MapAliraSuperZombie",""
7,"MapAliraZombieZerg",1
8,"MapAliraBanditArcher",1
9,"MapKraitynMagicBandits",1
10,"MapSkeletonLargeBoss",1
11,"MapStatueMaleBoss",""
12,"MapStatueFemaleBoss",""
13,"MapLightningGolemBoss",1
14,"TreeMonkeyParasite",""
15,"AbberathGoats",1
16,"AbberathGoatsPhase2",1
17,"DespairBearProjectiles",1
18,"DoedreStonePillar1",1
19,"DoedreStonePillar2",1
20,"DoedreStonePillar3",1
21,"KitavaKitavaDemons",1
22,"AbberathGoatsMap",1
23,"AbberathGoatsPhase2Map",1
24,"AliraSummonCauldron",1
25,"ElderUnstableSpawner1",1
26,"ElderUnstableSpawner2",1
27,"ElderUnstableSpawner3",1
28,"ElderUnstableSpawner4",1
29,"ElderUnstableSpawner5",1
30,"DelveRogueExileSpawner",1
