0,184,4885,"Atziri",""
1,977,4886,"UberAtziri",""
2,978,4887,"Shaper",""
3,979,4888,"Elder",""
4,980,4889,"UberElder",""
5,1897,6165,"Sirus",""
6,981,4925,"SiriusAL8",""
7,2182,5232,"Oshabi",""
8,2357,5583,"Maven",""
9,2611,6166,"SearingExarch",""
10,2612,6167,"EaterOfWorlds",""
11,2613,6168,"SotABossEvent",""
12,2618,6357,"UberEater",""
13,2619,6358,"UberExarch",""
14,2620,6359,"UberMaven",""
15,2624,6363,"UberShaper",""
16,2621,6360,"UberSirus",""
17,2623,6362,"UberUberElder",""
18,2622,6361,"UberVenarius",""
19,2617,6356,"UberUberBossEvent",""
20,42,"","Nessa",""
21,5,"","Brutus",1
22,47,"","Fairgraves",""
23,115,"","Dweller",""
24,530,"","Fairgraves2",""
25,492,"","Siosa",""
26,222,"","Dominus",1
27,645,"","Descent2Boss1",1
28,646,"","Descent2Boss2",1
29,647,"","Descent2Boss3",1
30,648,"","Descent2Boss4",1
31,653,"","Descent2Boss5",1
32,9,"","Merveil",1
33,85,"","VaalOversoul",1
34,216,"","Piety",1
35,693,"","Kaom",1
36,809,"","Daresso",1
37,664,"","Malachai",1
38,975,"","DescentKilledBoss1",1
39,976,"","Izaro",1
