0,"FireSurgeMultiSpeed","[""slow"",""medium"",""fast""]"
1,"ColdSurgeMultiSpeed","[""slow"",""medium"",""fast""]"
2,"LightningSurgeMultiSpeed","[""slow"",""medium"",""fast""]"
3,"FlameSurge3",[]
4,"ColdSurge1",[]
5,"GemlingColdSurge",[]
6,"LightningSurge1",[]
7,"ChaosSurge1",[]
8,"HolySurge1",[]
9,"PoisonSurge1",[]
10,"AuraSurgeRed1",[]
11,"AuraSurgePurple1",[]
12,"AuraSurgeGreen1",[]
13,"AuraSurgeLightGreen1",[]
14,"AuraSurgeGolden1",[]
15,"AuraSurgeBlue1",[]
16,"FocusSurge",[]
17,"VortexSurge",[]
18,"HuntsmanAuraStart",[]
19,"MadcapPhaseRunStart",[]
20,"MoltenShellCast",[]
21,"StygianMoltenShellCast",[]
22,"MoltenShellCastViper",[]
23,"VaalMoltenShellCast",[]
24,"StygianVaalMoltenShellCast",[]
25,"AuraSurgeOrange1",[]
26,"MinionFocusFireSurge",[]
27,"PolarisBlackAuraStart",[]
28,"PolarisWhiteAuraStart",[]
29,"FrenzyArrowBaseSurge",[]
30,"ArrowBaseSurgeFire",[]
31,"ArrowBaseSurgeIce",[]
32,"ArrowBaseSurgeLightning",[]
33,"ArrowBaseSurgePhys",[]
34,"ArrowBaseSurgePhysRed",[]
35,"ArrowBaseSurgeChaos",[]
36,"BladeBurstSurge",[]
37,"IllusionistBladeBlastSurgeEffect",[]
38,"SawbladeBladeBlastSurgeEffect",[]
39,"AuraSurgeScientist",[]
40,"StygianSurgeNew",[]
41,"DarkSurge",[]
42,"AngelicAuraEffect",[]
43,"DemonicAuraEffect",[]
44,"MicrotransactionDragonHunterSurge",[]
45,"DesecrateStygianSurge",[]
46,"GhostflameSurge",[]
47,"FlameSurgeNew",[]
48,"CelestialSurge",[]
49,"HarbingerSurge",[]
50,"ColdSurgeNew",[]
51,"LightningSurgeNew",[]
52,"DetonateBrandsSurge",[]
53,"SunriseAuraEffect",[]
54,"NightfallAuraEffect",[]
55,"VoidSurge",[]
56,"BladeVortexIllusionist",[]
57,"AutomatonSurge",[]
58,"DeathWishSurge",[]
59,"DarkwoodSurge",[]
60,"ChaoticEthercraftAura",[]
61,"EnragedEthercraftAura",[]
62,"SavageEthercraftAura",[]
63,"TranquilEthercraftAura",[]
64,"BlasphemySurge",[]
65,"SufferingSurge",[]
66,"MiserySurge",[]
67,"BlueDragonSurge",[]
68,"RedDragonSurge",[]
69,"CombinedDragonSurge",[]
70,"MicrotransactionFrostVikingSurge",[]
71,"FirestormCelestialSurge",[]
72,"MicrotransactionLightbringerSurge",[]
73,"MicrotransactionDarkshardSurge",[]
74,"BloodTendrilsSurge",[]
75,"BloodSurgeSurge",[]
76,"ArcPurpleSurge",[]
77,"RadiantSurge",[]
78,"MicrotransactionMerchantSurge",[]
79,"CelestialWaveOfConvictionSurge",[]
80,"StygianWaveOfConvictionSurge",[]
81,"FrenzyArrowSurgeArcane",[]
82,"SummonRavenSurge",[]
83,"SummonBloodRavenSurge",[]
84,"SummonBeesSurge",[]
85,"CelestialSummonRagingSpiritSurge",[]
86,"SummonArcaneEyeSurge",[]
87,"PainSuppressionSurge",[]
88,"SunSurge",[]
89,"BloodreapSurge",[]
90,"IceShotVaalOrbSurge",[]
91,"RighteousFireLightbringerSurge",[]
92,"ArrowSurgeStygianPuncture",[]
93,"AbsolutionBlastSurge","[""slow"",""medium"",""fast""]"
94,"OverseerSurge",[]
95,"ScavengerSurge",[]
96,"BloodTendrilsSurgeTranscendence",[]
97,"VoidEmperorBladeBurstSurgeEffect",[]
98,"ManaSurgeMultiSpeed","[""slow"",""medium"",""fast""]"
99,"ColdSnapOverseerSurge",[]
100,"VortexSurgeMyrmidon",[]
101,"ArrowSurgeFireMystic",[]
102,"StormCultistLightningSurge",[]
103,"EyeOfWinterCelestialSurge",[]
104,"SirenSurge",[]
105,"DeepwaterSurge",[]
106,"DirebladeFireballMultiSurge","[""slow"",""medium"",""fast""]"
107,"SummonRagingSpiritsOblivionSurge",[]
108,"SummonRagingSpiritsOnyxOblivionSurge",[]
109,"CracklingLanceCelestial",[]
110,"HeritageSurge",[]
111,"DivergenceSurge",[]
112,"OblivionFireballSurge","[""slow"",""medium"",""fast""]"
113,"OnyxOblivionFireballSurge","[""slow"",""medium"",""fast""]"
114,"MoltenShellCastDivine",[]
115,"BloodTendrilsSurgeMercurial",[]
116,"XenozakSurge",[]
117,"FirestormMeteorShowerSurge",[]
118,"SummonRagingSpiritsDemonicSurge",[]
119,"ForbiddenRiteCatSurge",[]
120,"DemonicFireballSurge","[""slow"",""medium"",""fast""]"
121,"CelestialNovaSurge",[]
122,"BloodSurgeHeritageSurge",[]
123,"LightningArrowDivineSurge",[]
124,"IceSpearVoidEmperorSurge",[]
125,"MoltenShellCastMercury",[]
126,"VaalMoltenShellCastMercury",[]
127,"GalvanicFieldSurge",[]
128,"CelestialGalvanicFieldSurge",[]
129,"AutomatonGalvanicFieldSurge",[]
130,"RighteousFireTranscendenceSurge",[]
131,"StarfallReapSurge",[]
132,"PolymorphPlayerSurgeMTX",[]
133,"SummonerRingRitual",[]
134,"SummonerRingStygian",[]
135,"SummonerRingNecrotic",[]
136,"SummonerRingDivine",[]
137,"VaalVenomGyreSurge",[]
138,"VaalVenomGyreSurgeIllusionist",[]
139,"EyeOfWinterButterflySurge",[]
140,"ColdSnapBlightedSurge",[]
141,"VortexSurgeDeathly",[]
142,"ColdSnapDelirium",[]
143,"RollingThunderWaveOfConviction",[]
144,"WildlifeGraceSurge",[]
145,"WildlifeDeterminationSurge",[]
146,"WildlifeDisciplineSurge",[]
147,"CorruptionCreepingFrostSurge",[]
148,"VineReapSurge",[]
149,"CandleClaritySurge",[]
150,"BloodwormVitalitySurge",[]
151,"TombstonePrecisionSurge",[]
