0,"crit_storm",423,10000,"[1,0]","",79,612,446,"","",""
1,"crit_storm_normal",423,10000,"[1,0]","",79,612,446,"","",""
2,"uber_crit_storm",424,15000,"[1,1,0]","",79,612,446,"","",""
3,"replenishing_storm",425,2000,"[600,600]","",76,609,443,"","",""
4,"echoing_storm",426,20000,"[50,50,1]","",74,605,441,"","",""
5,"divine_storm",427,5000,[1],"",71,604,416,"","",""
6,"rarity_storm",428,5000,"[600,300,120,30]","",71,604,416,"","",""
7,"uber_rarity_storm",429,5000,"[1200,600,420,70]","",71,604,416,"","",""
8,"massive_storm",430,20000,"[30,-30,50,300]","",73,606,440,"","",""
9,"massive_storm_normal",430,20000,"[30,-30,50,300]","",73,606,440,"","",""
10,"tiny_storm",431,5000,"[-30,30,-50]","",72,607,439,"","",""
11,"tiny_storm_normal",431,5000,"[-30,30,-50]","",72,607,439,"","",""
12,"fire_damage_storm",432,20000,"[50,50,100,0]","",81,614,449,"","",""
13,"fire_damage_storm_normal",432,15000,"[50,50,100,0]","",81,614,449,"","",""
14,"cold_damage_storm",433,20000,"[50,50,100,0,0]","",80,613,448,"","",""
15,"cold_damage_storm_normal",433,15000,"[50,50,100,-50,0]","",80,613,448,"","",""
16,"freezing_storm",2,1000,[-100],"",80,613,448,"","",""
17,"lightning_damage_storm",434,20000,"[50,50,100,0]","",82,615,450,"","",""
18,"lightning_damage_storm_normal",434,15000,"[50,50,100,0]","",82,615,450,"","",""
19,"vaal_grace_storm",156,5000,"[0,25,25,0,0,0,0,0]","",72,607,439,"","",""
20,"vaal_discipline_storm",157,5000,"[0,1000,1,0,0,0,0,0]","",74,605,441,"","",""
21,"vaal_haste_storm",158,10000,"[0,30,30,30,0,0,0,0,0]","",71,604,416,"","",""
22,"gluttony_of_elements_storm",389,5000,"[1,0,1,0,0,0,0,0]","",73,606,440,"","",""
23,"smoke_trail_storm",435,20000,[],4435,72,607,439,4452,"",1
24,"phasing_storm",440,5000,"[1,25]","",78,611,445,"","",""
25,"corpse_devour_storm",436,10000,[],4436,73,606,440,"","",""
26,"proximity_shield_storm",233,20000,[25],2754,71,604,416,"","",""
27,"projectile_nova_storm",437,20000,"[1,4,70]","",78,611,445,"","",""
28,"projectile_nova_storm_normal",437,20000,"[1,4,70]","",78,611,445,"","",""
29,"veil_storm",438,5000,"[1,-40]","",74,605,441,"","",""
30,"voltaxic_storm",439,5000,"[50,50,50,50,0]","",77,610,444,"","",""
31,"soul_eater_storm",267,20000,"[1,5,5,5,1]","",75,608,442,"",453,""
32,"environment_fireskills_storm","",45000,[],"",81,614,449,4441,"",1
33,"environment_uber_fireskills_storm","",45000,[],"",81,614,449,4442,"",1
34,"environment_coldskills_storm","",45000,[],"",80,613,448,4443,"",1
35,"environment_uber_coldskills_storm","",45000,[],"",80,613,448,4444,"",1
36,"environment_lightningskills_storm","",45000,[],"",82,615,450,4445,"",1
37,"environment_uber_lightningskills_storm","",45000,[],"",82,615,450,4446,"",1
38,"environment_necromancyskills_storm","",45000,[],"",78,611,445,4447,"",1
39,"environment_uber_necromancyskills_storm","",45000,[],"",78,611,445,4448,"",1
40,"environment_physicalskills_storm","",45000,[],"",79,612,446,4449,"",1
41,"environment_uber_physicalskills_storm","",45000,[],"",79,612,446,4450,"",1
42,"environment_curses_storm","",45000,[],"",77,610,444,4451,"",1
43,"corrupted_drops_storm",441,5000,"[1,1]","",73,606,440,"","",""
44,"drop_as_sell_price_storm",442,5000,"[1,1,100]","",75,608,442,"","",""
45,"quality_drops_storm",443,8000,"[1,1]","",79,612,446,"","",""
46,"quality_drops_storm_normal",443,10000,"[1,1]","",79,612,446,"","",""
47,"gain_charges_storm","",45000,[],4437,79,612,446,"","",""
48,"identify_items_storm",444,8000,"[1,1]","",73,606,440,"","",""
49,"poison_clouds_storm","",45000,[],"",72,607,439,4453,"",1
50,"arcane_storm",445,15000,"[30,20,10]","",77,610,444,"","",""
51,"status_immunity_storm",446,20000,"[100,100,100,100,20,3]","",79,612,446,"","",""
