0,"KillPaleCouncilNoTomeSpark",0,4874
1,"KillAtziriWithKilling3Clones",0,4876
2,"KillShaper15AnomaliesExplode",0,4877
3,"KillPietyMapNoTransform",0,4879
4,"KillElderWithoutEldritchDecay",0,4880
5,"KillMirageOfBonesWithoutKillingClones",0,4775
6,"KillGorgonAfterBeingPetrified",0,4777
7,"KillWitchWithoutGettingSoulEater",0,4780
8,"KillTitanWith3TitanTotemsActive",0,4782
9,"KillFireAndFuryWithLava",0,4778
10,"KillAvatarOfUndoingWithAllChaosSentinels",0,4776
11,"KillElderAfter5EldritchDecay",0,5112
12,"KillBloodwingAfter100BloodRavensSummon",0,4957
13,"KillRiftWalkerAfter4RiftwalkUse",0,4961
14,"KillShockAndHorrorAfter2LightningBeam",0,5110
15,"KillGoatmenBeforeRektarEmerges",0,4958
16,"KillEaterOfSoulsAfterTriggering15RuneTraps",0,5111
17,"KillInfernalKingWithoutMortarDamage",0,5115
18,"KillStormflayWithoutMartyrDamage",0,4960
19,"KillIncarceratorWithoutBeingHooked",0,4955
20,"KillMinotaurWithoutSlamDamage",0,5117
21,"KillVaalPyramidBossesInReverse",0,4962
22,"KillVaalOmnitectWithoutDamageFromFlameTurrets",0,""
23,"KillVaalOmnitectWithoutDamageFromLightningDefences",0,5062
24,"KillVaalOmnitectAfterKillingExperimentedHatchling",0,5064
25,"KillVaalOmnitectAfterKillingGuards",0,5065
26,"KillVaalOmnitectNoESHealFromPhantasms",0,5066
27,"KillArbiterWithoutDamageFromBookTornado",0,5206
28,"KillTunneltrapWithoutDamageFromProjectile",0,5207
29,"KillForgottenSoliderWithoutDamageFromFireOrbs",0,5208
30,"KillAtziriWithKilling3ClonesSame",0,5208
31,"KillEshWithoutDamageFromShockNova",0,5302
32,"KillHephaeusWhileEnraged",0,5306
33,"KillCursedKingWithoutBleeding",0,5305
34,"KillAhuatotliActivePyramidsCounter",0,""
35,"KillAhuatotliWithNoMoreThan1PyramidActiveTotal",0,5198
36,"KillAhuatotliAllPyramidsActiveWithoutDamage",0,5199
37,"KillAhuatotliLessThan5Darkness",0,5200
38,"KillAhuatotliNoFlares",0,5201
39,"KillCrystalKingWithoutAnyCocoonsOpening",0,9453
40,"KillCrystalKingWithoutAnyCocoonsDestroying",0,5272
41,"KillCrystalKingWithAllCocoonsDestroyed",0,""
42,"KillCrystalKingWithoutAnyFlares",0,5275
43,"KillCrystalKingWithoutDetonatingAnyVolatiles",0,5274
44,"KillKurgalWithoutAnyFlares",0,5211
45,"KillKurgalWithoutDamageFromReflectingBeam",0,5212
46,"KillKurgalWithoutDamageFromObelisks",0,5213
47,"KillKurgalObselisksDetonatedCounter",0,""
48,"KillKurgalWithoutDamageDuringEmpoweredPhase",0,5214
49,"RiddleStoneOfAgilityChecker",0,""
50,"RiddleStoneOfPowerChecker",0,""
51,"KillFireAndFuryWithLavaBetrayal",0,5397
52,"KillGisaleWithoutBeingShocked",0,5399
53,"KillVaalOmnitectNoESHealFromPhantasmsBetrayal",0,5488
54,"KillHighLithomancerWithoutDamageFromBoulders",0,5485
55,"KillCatarinaWithoutDamageFromPillarWave",0,""
56,"KillCatarinaWithoutBlackPhaseOver20Sec",0,5530
57,"KillCatarinaWithoutAnyVolatileSkeletons",0,9110
58,"KillCatarinaWithoutDamageInFinalPhase",0,5532
59,"KillCatarinaWithout3OrMoreTeleports",0,5533
