0,"Metadata/Items/Currency/CurrencyWeaponQuality",0,0
1,"Metadata/Items/Currency/CurrencyIdentification",1,0
2,"Metadata/Items/Currency/CurrencyRerollRare",2,0
3,"Metadata/Items/Currency/CurrencyArmourQuality",4,0
4,"Metadata/Items/Currency/CurrencyDuplicate",5,0
5,"Metadata/Items/Currency/CurrencyUpgradeToRare",6,0
6,"Metadata/Items/Currency/CurrencyUpgradeRandomly",7,0
7,"Metadata/Items/Currency/CurrencyPassiveRefund",8,0
8,"Metadata/Items/Currency/CurrencyUpgradeToMagic",10,0
9,"Metadata/Items/Currency/CurrencyRerollMagic",11,0
10,"Metadata/Items/Currency/CurrencyConvertToNormal",12,0
11,"Metadata/Items/Currency/CurrencyAddModToRare",13,0
12,"Metadata/Items/Currency/CurrencyUpgradeMagicToRare",14,0
13,"Metadata/Items/Currency/CurrencyAddModToMagic",15,0
14,"Metadata/Items/Currency/CurrencyPortal",16,0
15,"Metadata/Items/Currency/CurrencyFlaskQuality",17,0
16,"Metadata/Items/Currency/CurrencyGemQuality",18,0
17,"Metadata/Items/Currency/CurrencyRerollSocketColours",19,0
18,"Metadata/Items/Currency/CurrencyRerollSocketLinks",20,0
19,"Metadata/Items/Currency/CurrencyRerollSocketNumbers",21,0
20,"Metadata/Items/Currency/CurrencyModValues",22,0
21,"Metadata/Items/Currency/CurrencyRerollImplicit",23,0
22,"Metadata/Items/Currency/CurrencyMapQuality",25,0
23,"Metadata/Items/Currency/CurrencyIdentificationShard",26,0
24,"Metadata/Items/Currency/CurrencyUpgradeToMagicShard",27,0
25,"Metadata/Items/Currency/CurrencyRerollMagicShard",28,0
26,"Metadata/Items/Currency/CurrencyUpgradeToRareShard",29,0
27,"Metadata/Items/Currency/CurrencyCorrupt",33,0
28,"CraftingSlot","",2
29,"Generic1","",2
30,"Generic2","",2
31,"Generic3","",2
32,"Generic4","",2
33,"Generic5","",2
34,"Metadata/Items/Currency/CurrencySilverCoin",40,0
35,"Metadata/Items/Currency/CurrencyAddAtlasMod",179,0
36,"Metadata/Items/Currency/CurrencyAddAtlasModMid",180,0
37,"Metadata/Items/Currency/CurrencyAddAtlasModHigh",181,0
38,"Metadata/Items/Currency/CurrencyPerandusCoin",39,0
39,"Generic6","",2
40,"Generic7","",2
41,"Generic8","",2
42,"Generic9","",2
43,"Generic10","",2
44,"Generic11","",2
45,"Generic12","",2
46,"Generic13","",2
47,"Generic14","",2
48,"Metadata/Items/Currency/CurrencyRerollRareShard",217,0
49,"Metadata/Items/Currency/CurrencyDuplicateShard",218,0
50,"Metadata/Items/Currency/CurrencyAddModToRareShard",219,0
51,"Metadata/Items/Currency/CurrencyUpgradeMagicToRareShard",220,0
52,"Metadata/Items/Currency/CurrencyRemoveModShard",211,0
53,"Metadata/Items/Currency/CurrencyRemoveMod",203,0
54,"Metadata/Items/Currency/CurrencyRerollMapType",205,0
55,"Metadata/Items/Currency/CurrencyRerollMapTypeShard",213,0
56,"Metadata/Items/Currency/CurrencyUpgradeMapTier",206,0
57,"Metadata/Items/Currency/CurrencyRerollUnique",209,0
58,"Metadata/Items/Currency/CurrencyUpgradeToRareAndSetSockets",204,0
59,"Metadata/Items/Currency/CurrencyStrongboxQuality",207,0
60,"Metadata/Items/AtlasExiles/ApplyInfluence",9512,1
61,"Metadata/Items/Currency/CurrencyRerollUniqueShard",216,0
62,"Metadata/Items/Currency/CurrencyUpgradeToRareAndSetSocketsShard",212,0
63,"Metadata/Items/Currency/CurrencyUpgradeMapTierShard",214,0
64,"Metadata/Items/Currency/CurrencyStrongboxQualityShard",215,0
65,"Metadata/Items/AtlasExiles/AddModToRareCrusader",9508,1
66,"Metadata/Items/AtlasExiles/AddModToRareRedeemer",9509,1
67,"Metadata/Items/AtlasExiles/AddModToRareHunter",9510,1
68,"Metadata/Items/AtlasExiles/AddModToRareWarlord",9511,1
69,"Metadata/Items/Currency/CurrencyAtlasPassiveRefund",9,0
70,"Metadata/Items/Currency/CurrencyUpgradeInfluenceMod",9708,1
71,"Metadata/Items/Currency/CurrencyAddAtlasModMaven",182,0
72,"Metadata/Items/Currency/CurrencyEnkindlingOrb",9798,0
73,"Metadata/Items/Currency/CurrencyInstillingOrb",9799,0
74,"Metadata/Items/Currency/CurrencyRerollRareVeiled",3,0
75,"Metadata/Items/Currency/CurrencyRerollDefences",24,0
76,"Metadata/Items/Currency/CurrencyCleansingFireOrb1",303,1
77,"Metadata/Items/Currency/CurrencyCleansingFireOrb2",304,1
78,"Metadata/Items/Currency/CurrencyCleansingFireOrb3",305,1
79,"Metadata/Items/Currency/CurrencyCleansingFireOrb4",306,1
80,"Metadata/Items/Currency/CurrencyGreatTangleOrb1",307,1
81,"Metadata/Items/Currency/CurrencyGreatTangleOrb2",308,1
82,"Metadata/Items/Currency/CurrencyGreatTangleOrb3",309,1
83,"Metadata/Items/Currency/CurrencyGreatTangleOrb4",310,1
84,"Metadata/Items/Currency/CurrencyConflictOrb",311,1
85,"Metadata/Items/Currency/CurrencyEldritchRerollRare",10251,1
86,"Metadata/Items/Currency/CurrencyEldritchAddModToRare",10252,1
