0,"Descent1","[5691,5654,5669,1,1]","[5691,5691,1,1]","[5691,5654,5669,1,1]","[5691,5691,1,1]","[5691,5654,5669,1,1]","[5691,5691,1,1]","[5691,5654,5669,1,1]","[5691,5691,1,1]","[5691,5654,5669,1,1]","[5691,5691,1,1]","[5691,5654,5669,1,1]","[5691,5691,1,1]",1319,"[5691,5654,5669,1,1]","[5691,5691,1,1]"
1,"Descent2","[6032,6168,6,5218,6203]","[6032,6168,10,11,11,5217,6203]","[6032,6168,6,5218,6203]","[6032,6168,10,11,11,5217,6203]","[5915,6031,5917,6,5218,6180]","[5915,6031,5917,10,11,11,5217,6180]","[6029,6,5218,6191,6186]","[6029,10,11,11,5217,6191,6186]","[6038,6,5218,6191,6186]","[6038,10,11,11,5217,6191,6186]","[6168,6038,6032,6,5218,6186,6203]","[6168,6038,6032,10,11,11,5217,6186,6203]",1320,"[6032,6038,6168,6,5218,6203,6186]","[6032,6038,6168,10,11,11,5217,6186,6203]"
2,"Descent3","[10,15,10,15,5655,5670,5165,5166,5167,5126,5126,5100,4937,4937,5233]","[10,15,10,15,5655,5670,5165,5166,5167,5126,5127,5128,5100,4937,4937,5233]","[10,15,10,15,5655,5670,5165,5166,5167,5126,5126,4884,4854,5075,5050]","[10,15,10,15,5655,5670,5165,5166,5167,5126,5127,5128,4884,4854,5075,5050]","[10,15,10,15,5655,5670,5165,5166,5167,5126,5126,4884,4884,4993,5709]","[10,15,10,15,5655,5670,5165,5166,5167,5126,5127,5128,4884,4884,4993,5709]","[10,15,10,15,5655,5670,5165,5166,5167,5126,5126,4795,4795,4769,4769]","[10,15,10,15,5655,5670,5165,5166,5167,5126,5127,5128,4795,4795,4769,4769]","[10,15,10,15,5655,5670,5165,5166,5167,5126,5126,4769,4769,4965,4965]","[10,15,10,15,5655,5670,5165,5166,5167,5126,5127,5128,4769,4769,4965,4965]","[10,15,10,15,5655,5670,5165,5166,5167,5126,5126,4965,4965,5022]","[10,15,10,15,5655,5670,5165,5166,5167,5126,5127,5128,4965,4965,5022]",1321,"[10,15,10,15,5655,5670,5165,5166,5167,5126,5126,4965,4965,5075,4854,4854]","[10,15,10,15,5655,5670,5165,5166,5167,5126,5127,5128,4965,4965,5075,4854,4854]"
3,"Descent4","[5164,10,14,1,1,1,6056,5920]","[6,6,6056,5920]","[5164,10,14,1,1,1,6056,5920]","[6,6,6056,5920]","[5164,10,14,1,1,1,5923,5926,5920]","[6,6,5926,5923,5920]","[5164,10,14,1,1,1,5923,5929,5926,6065,6195]","[6,6,5923,5926,5929,6065,6195]","[5164,10,14,1,1,1,5929,5923,5926,6195]","[6,6,5926,5929,5923,6195]","[5164,10,14,1,1,1,5929,5920,6056]","[6,6,5920,5929,6056]",1322,"[5164,10,14,1,1,1,5926,5929,5920]","[6,6,5920,5929,5926]"
4,"Descent5","[5893,0,0,0,0,6,2]","[5893,0,0,0,0,10,11,11,11,11,15,15]","[5893,0,0,0,0,6,2,5907]","[5893,0,0,0,0,10,11,11,11,11,15,15,5907]","[6152,5907,0,0,0,0,6,2]","[6152,5907,0,0,0,0,10,11,11,11,11,15,15]","[5977,0,0,0,0,6,2,6166,6016]","[6166,0,0,0,0,10,11,11,11,11,15,15,5977,6016]","[5977,6166,0,0,0,0,6,2,6016]","[5977,6166,0,0,0,0,10,11,11,11,11,15,15,6016]","[6166,0,0,0,0,6,2,5977,6162,5893]","[5893,6162,0,0,0,0,10,11,11,11,11,15,15,6166,5977]",1323,"[6166,0,0,0,0,6,2,5893,5977]","[5893,0,0,0,0,10,11,11,11,11,15,15,5977,6166]"
5,"Descent6","[5131,5896,5656,5671,6,6,6200]","[5131,5656,5671,5896,11,11,11,11,15,15,6200]","[5131,5896,5656,5671,6062,6,6,6200]","[5131,6062,5656,5671,5896,11,11,11,11,15,15,6200]","[5131,5985,6062,5656,5671,6002,6,6]","[5131,6062,6002,5656,5671,5985,11,11,11,11,15,15]","[5131,6067,5656,5671,6085,6093,6,6,6194,6182]","[5131,5656,5671,6085,6093,6067,11,11,11,11,15,15,6194,6182]","[5131,6003,5656,5671,6093,5996,5892,6,6,6194,6182]","[5131,5892,5656,5671,5996,6093,6003,11,11,11,11,15,15,6194,6182]","[5131,5996,5656,5671,5892,5896,6058,6,6,6200]","[5131,5656,5671,5896,5892,5996,6058,11,11,11,11,15,15,6200]",1324,"[5131,5656,5671,5996,5896,6,6,6200]","[5131,5656,5671,5996,5896,11,11,11,11,15,15,6200]"
6,"Descent7","[0,0,0,0,21,21,21,21,21,20,20,19,19,2,6,4939,4939,5234,5101]","[0,0,0,0,21,21,20,20,20,20,20,19,19,2,6,4939,4939,5234,5101]","[0,0,0,0,21,21,21,21,21,20,20,19,19,2,6,5051,5076,4886,4855]","[0,0,0,0,21,21,20,20,20,20,20,19,19,2,6,5051,5076,4886,4855]","[0,0,0,0,21,21,21,21,21,20,20,19,19,2,6,4995,4886,4886,5709]","[0,0,0,0,21,21,20,20,20,20,20,19,19,2,6,6,4995,4886,4886,5709]","[0,0,0,0,21,21,21,21,21,20,20,19,19,2,6,4770,4770,4797,4797]","[0,0,0,0,21,21,20,20,20,20,20,19,19,2,6,4770,4770,4797,4797]","[0,0,0,0,21,21,21,21,21,20,20,19,19,2,6,4770,4770,4967,4967]","[0,0,0,0,21,21,20,20,20,20,20,19,19,2,6,4770,4770,4967,4967]","[0,0,0,0,21,21,21,21,21,20,20,19,19,2,6,4967,4967,5023]","[0,0,0,0,21,21,20,20,20,20,20,19,19,2,6,4967,4967,5023]",1325,"[0,0,0,0,21,21,21,21,21,20,20,19,19,2,6,4967,4967,4855,4855,5076]","[0,0,0,0,21,21,20,20,20,20,20,19,19,2,6,4967,4967,4855,4855,5076]"
7,"Descent8","[6141,5901,6036,5130,5132,5171,5172,5170,2,6,11]","[6141,5901,6036,5130,5132,5171,5172,5170,12,12,10,10,10,11]","[6141,5901,6036,5130,5132,5171,5172,5170,2,6,11]","[6141,5901,6036,5130,5132,12,12,10,10,10,11,5171,5172,5170]","[6141,6142,5908,6036,5130,5132,5171,5172,5170,2,6,11]","[6141,6142,5908,6036,5130,5132,12,12,10,10,10,11,5171,5172,5170]","[6143,6142,6036,5130,5132,5171,5172,5170,2,6,11]","[6143,6142,6036,5130,5132,12,12,10,10,10,11,5171,5172,5170]","[6143,6142,5130,5132,5171,5172,5170,2,6,11]","[6143,6142,5130,5132,12,12,10,10,10,11,5171,5172,5170]","[6141,6143,5901,5130,5132,5171,5172,5170,2,6,11]","[6141,6143,5901,5130,5132,12,12,10,10,10,11,5171,5172,5170]",1326,"[6142,6143,6141,5130,5132,5171,5172,5170,2,6,11]","[6142,6143,6141,5130,5132,12,12,10,10,10,11,5171,5172,5170]"
8,"Descent9","[4,4,4,6,6,5219,5410,5586,5332,5515,5963,5657,5672,5921,5993,4]","[5217,0,0,0,6,6,5102,4940,5235,5921,5993,5657,5672,5963,4940,0]","[4,4,4,6,6,5219,5462,5622,5363,5552,5963,5657,5672,5921,5993,4]","[5217,0,0,0,6,6,5077,4887,5993,5921,5657,5672,5963,5052,4857,0]","[4,4,4,6,6,5219,5428,5598,5343,5528,6091,5657,5672,5921,5993,5963,4]","[5217,0,0,0,6,6,4996,5709,5993,5921,5657,5672,4887,4887,6091,5963,0]","[4,4,4,6,6,5219,5496,5638,5390,5568,5986,5657,5672,5966,6174,4]","[5217,0,0,0,6,6,5218,4798,4798,5966,6174,5657,5672,5986,4771,4771,0]","[4,4,4,6,6,5219,5445,5610,5353,5540,5966,5657,5672,5986,4]","[5217,0,0,0,6,6,5218,5986,5657,5672,5966,4771,4771,4968,4968,0]","[4,4,4,6,6,5219,5479,5630,5376,5560,5966,5963,5657,5672,5921,5986,5993,4]","[5217,0,0,0,6,6,5218,4968,4968,5986,5993,5657,5672,5921,5963,5966,5024,0]",1327,"[4,4,4,6,6,5219,5462,5622,5363,5552,5966,5963,5657,5672,5986,5921,5993,4]","[5217,0,0,0,6,6,5077,5986,5921,5657,5672,5966,5993,5963,4968,4968,4857,4857,0]"
9,"Descent10","[21,21,20,20,19,19,21,21,20,20,19,19]","[21,21,20,20,19,19,10,11,11,14]","[21,21,20,20,19,19,21,21,20,20,19,19]","[21,21,20,20,19,19,10,11,11,14]","[21,21,20,20,19,19,21,21,20,20,19,19]","[21,21,20,20,19,19,10,11,11,14]","[21,21,20,20,19,19,21,21,20,20,19,19]","[21,21,20,20,19,19,10,11,11,14]","[21,21,20,20,19,19,21,21,20,20,19,19]","[21,21,20,20,19,19,10,11,11,14]","[21,21,20,20,19,19,21,21,20,20,19,19]","[21,21,20,20,19,19,10,11,11,14]",1328,"[21,21,20,20,19,19,21,21,20,20,19,19]","[21,21,20,20,19,19,10,11,11,14]"
10,"Descent11","[5217,5218,6,6,5130,5131,5132,2,14,11,11]","[5219,5220,5691,6,6,5130,5131,5132,2,2]","[5217,5218,6,6,5130,5131,5132,2,14,11,11]","[5219,5220,5691,6,6,5130,5131,5132,2,2]","[5217,5218,6,6,5130,5131,5132,2,14,11,11]","[5219,5220,5691,6,6,5130,5131,5132,2,2]","[5217,5218,6,6,5130,5131,5132,2,14,11,11]","[5219,5220,5691,6,6,5130,5131,5132,2,2]","[5217,5218,6,6,5130,5131,5132,2,14,11,11]","[5219,5220,5691,6,6,5130,5131,5132,2,2]","[5217,5218,6,6,5130,5131,5132,2,14,11,11]","[5219,5220,5691,6,6,5130,5131,5132,2,2]",1329,"[5217,5218,6,6,5130,5131,5132,2,14,11,11]","[5219,5220,5691,6,6,5130,5131,5132,2,2]"
