0,"ProxyKey1",1371,[5089],"R_G_B"
1,"ProxyKey2",1371,[5196],"R_G_B"
2,"ProxyKey3",1371,[4865],"R_G_B"
3,"ProxyKey4",1371,[5368],"R_G_B"
4,"ProxyKey5",1371,[5329],"R_G_B"
5,"ProxyKey6",1371,[5061],"R_G_B"
6,"ProxyKey7",1371,[5033],"R_G_B"
7,"ProxyKey8",1371,[4980],"R_G_B"
8,"ProxyKey9",1371,[4891],"R_G_B"
9,"ProxyKey28",1371,[5765],""
10,"ProxyKey29",1371,[5788],""
11,"ProxyKey30",1371,[5427],"R_G_B"
12,"ProxyKey31",1371,[1],""
13,"ProxyKey32",1371,[1],""
14,"ProxyKey33",1371,[1],""
15,"ProxyKey34",1371,[1],""
16,"ProxyKey35",1371,[1],""
17,"ProxyKey10",1371,[5988],""
18,"ProxyKey11",1371,[5995],""
19,"ProxyKey12",1371,[5996],""
20,"ProxyKey13",1371,[5999],""
21,"ProxyKey14",1371,[6003],""
22,"ProxyKey15",1371,[6007],""
23,"ProxyKey16",1371,[6014],""
24,"ProxyKey17",1371,[6016],""
25,"ProxyKey18",1371,[6052],""
26,"ProxyKey19",1371,[6054],""
27,"ProxyKey20",1371,[6057],""
28,"ProxyKey21",1371,[6080],""
29,"ProxyKey22",1371,[6110],""
30,"ProxyKey23",1371,[6128],""
31,"ProxyKey24",1371,[6131],""
32,"ProxyKey25",1371,[6168],""
33,"ProxyKey26",1371,[6222],""
34,"ProxyKey27",1371,[6244],""
35,"ProxyKey36",1371,[6264],""
36,"ProxyKey37",1371,[6270],""
37,"ProxyKey38",1371,[6274],""
