0,"MainInventory1",0,12,""
1,"BodyArmour1",1,2,""
2,"Weapon1",2,2,""
3,"Offhand1",3,2,""
4,"Helm1",4,2,""
5,"Amulet1",5,1,""
6,"Ring1",6,1,""
7,"Ring2",6,1,""
8,"Gloves1",7,2,""
9,"Boots1",8,2,""
10,"Belt1",9,2,""
11,"Flask1",10,5,""
12,"Cursor1",11,4,""
13,"Map1",12,3,""
14,"Weapon2",2,2,""
15,"Offhand2",3,2,""
16,"StrMasterCrafting",15,2,""
17,"StrDexMasterCrafting",15,2,""
18,"DexMasterCrafting",15,2,""
19,"DexIntMasterCrafting",15,2,""
20,"IntMasterCrafting",15,2,""
21,"StrIntMasterCrafting",15,2,""
22,"PVPMasterCrafting",15,2,""
23,"PassiveJewels1",13,57,""
24,"AnimatedArmour1",14,10,""
25,"GuildTag1",12,6,""
26,"StashInventoryId",17,1,""
27,"DivinationCardTrade",15,4,""
28,"Darkshrine",15,2,""
29,"TalismanTrade",15,5,""
30,"Leaguestone1",16,3,""
31,"BestiaryCrafting",15,2,""
32,"IncursionSacrifice",15,2,""
33,"BetrayalUnveiling",15,2,""
34,"ItemSynthesisInput",15,6,""
35,"ItemSynthesisOutput",15,2,""
36,"BlightCraftingInput",15,4,""
37,"BlightCraftingItem",15,2,""
38,"MetamorphosisGenomeInput",15,5,""
39,"AtlasUpgrades1",28,4,1
40,"AtlasUpgradesStorage",28,4,1
41,"ExpeditionMapMission",15,1,""
42,"ExpeditionDeal1",15,2,""
43,"HarvestCraftingItem",15,2,""
44,"HeistContractMission",15,1,""
45,"HeistNpcEquipment1",34,7,1
46,"HeistNpcEquipment2",34,7,1
47,"HeistNpcEquipment3",34,7,1
48,"HeistNpcEquipment4",34,7,1
49,"HeistNpcEquipment5",34,7,1
50,"HeistNpcEquipment6",34,7,1
51,"HeistNpcEquipment7",34,7,1
52,"HeistNpcEquipment8",34,7,1
53,"HeistNpcEquipment9",34,7,1
54,"Trinket1",35,1,""
55,"HeistBlueprintMission",15,1,""
56,"HeistStorage1",36,107,1
57,"RitualSavedRewards1",37,100,""
58,"DONOTUSE1",12,3,1
59,"DONOTUSE2",12,3,1
60,"DONOTUSE3",12,3,1
61,"DONOTUSE4",12,3,1
62,"RESERVED1",41,11,""
63,"RESERVED2",42,5,""
64,"RESERVED3",43,3,""
65,"RESERVED4",12,64,""
66,"UltimatumCraftingItem",44,2,""
67,"RESERVED5",41,1,""
68,"RESERVED6",41,5,""
69,"ExpeditionStorage1",29,14,1
70,"HellscapeModificationInventory1",45,6,""
71,"LabyrinthCraftingInput",15,1,""
72,"SentinelDroneInventory1",48,6,""
73,"SentinelStorage1",49,37,1
74,"LakeTabletInventory1",50,1,""
75,"MemoryLineMaps",12,5,1
76,"Relics1",52,5,""
77,"RelicStorage1",53,12,1
78,"SanctumSpecialRelic1",54,1,""
79,"RESERVED7",41,2,""
80,"RESERVED8",41,2,""
81,"RESERVED9",41,1,""
