0,"Strongbox","Metadata/Particles/enviro_effects/chests/Strongboxes/strongbox/strongbox_white.epk","Metadata/Effects/Environment/chests/Strongboxes/strongboxwhiteloopfx.ao","Metadata/Effects/Environment/chests/Strongboxes/strongboxwhiteopenfx.ao","Metadata/Particles/enviro_effects/chests/Strongboxes/strongbox/strongbox_blue.epk","Metadata/Particles/enviro_effects/chests/Strongboxes/strongbox/strongbox_brown.epk","Metadata/Particles/enviro_effects/chests/Strongboxes/strongbox/strongbox_gold.epk","Metadata/Effects/Environment/chests/Strongboxes/strongboxblueloopfx.ao","Metadata/Effects/Environment/chests/Strongboxes/strongboxbrownloopfx.ao","Metadata/Effects/Environment/chests/Strongboxes/strongboxgoldloopfx.ao","Metadata/Effects/Environment/chests/Strongboxes/strongboxblueopenfx.ao","Metadata/Effects/Environment/chests/Strongboxes/strongboxbrownopenfx.ao","Metadata/Effects/Environment/chests/Strongboxes/strongboxgoldopenfx.ao"
1,"BigStrongbox","Metadata/Particles/enviro_effects/chests/Strongboxes/bigstrongbox/bigstrongbox_white.epk","Metadata/Effects/Environment/chests/Strongboxes/bigstrongboxwhiteloopfx.ao","Metadata/Effects/Environment/chests/Strongboxes/bigstrongboxwhiteopenfx.ao","Metadata/Particles/enviro_effects/chests/Strongboxes/bigstrongbox/bigstrongbox_blue.epk","Metadata/Particles/enviro_effects/chests/Strongboxes/bigstrongbox/bigstrongbox_brown.epk","Metadata/Particles/enviro_effects/chests/Strongboxes/bigstrongbox/bigstrongbox_gold.epk","Metadata/Effects/Environment/chests/Strongboxes/bigstrongboxblueloopfx.ao","Metadata/Effects/Environment/chests/Strongboxes/bigstrongboxbrownloopfx.ao","Metadata/Effects/Environment/chests/Strongboxes/bigstrongboxgoldloopfx.ao","Metadata/Effects/Environment/chests/Strongboxes/bigstrongboxblueopenfx.ao","Metadata/Effects/Environment/chests/Strongboxes/bigstrongboxbrownopenfx.ao","Metadata/Effects/Environment/chests/Strongboxes/bigstrongboxgoldopenfx.ao"
2,"SmallStrongbox","Metadata/Particles/enviro_effects/chests/Strongboxes/smlstrongbox/smlstrongbox_white.epk","Metadata/Effects/Environment/chests/Strongboxes/smlstrongboxwhiteloopfx.ao","Metadata/Effects/Environment/chests/Strongboxes/smlstrongboxwhiteopenfx.ao","Metadata/Particles/enviro_effects/chests/Strongboxes/smlstrongbox/smlstrongbox_blue.epk","Metadata/Particles/enviro_effects/chests/Strongboxes/smlstrongbox/smlstrongbox_brown.epk","Metadata/Particles/enviro_effects/chests/Strongboxes/smlstrongbox/smlstrongbox_gold.epk","Metadata/Effects/Environment/chests/Strongboxes/smlstrongboxblueloopfx.ao","Metadata/Effects/Environment/chests/Strongboxes/smlstrongboxbrownloopfx.ao","Metadata/Effects/Environment/chests/Strongboxes/smlstrongboxgoldloopfx.ao","Metadata/Effects/Environment/chests/Strongboxes/smlstrongboxblueopenfx.ao","Metadata/Effects/Environment/chests/Strongboxes/smlstrongboxbrownopenfx.ao","Metadata/Effects/Environment/chests/Strongboxes/smlstrongboxgoldopenfx.ao"
3,"ExtraBigStrongbox","Metadata/Particles/enviro_effects/chests/Strongboxes/xtrabigstrongbox/xtrabigstrongbox_white.epk","Metadata/Effects/Environment/chests/Strongboxes/xtrabigstrongboxwhiteloopfx.ao","Metadata/Effects/Environment/chests/Strongboxes/xtrabigstrongboxwhiteopenfx.ao","Metadata/Particles/enviro_effects/chests/Strongboxes/xtrabigstrongbox/xtrabigstrongbox_blue.epk","Metadata/Particles/enviro_effects/chests/Strongboxes/xtrabigstrongbox/xtrabigstrongbox_brown.epk","Metadata/Particles/enviro_effects/chests/Strongboxes/xtrabigstrongbox/xtrabigstrongbox_gold.epk","Metadata/Effects/Environment/chests/Strongboxes/xtrabigstrongboxblueloopfx.ao","Metadata/Effects/Environment/chests/Strongboxes/xtrabigstrongboxbrownloopfx.ao","Metadata/Effects/Environment/chests/Strongboxes/xtrabigstrongboxgoldloopfx.ao","Metadata/Effects/Environment/chests/Strongboxes/xtrabigstrongboxblueopenfx.ao","Metadata/Effects/Environment/chests/Strongboxes/xtrabigstrongboxbrownopenfx.ao","Metadata/Effects/Environment/chests/Strongboxes/xtrabigstrongboxgoldopenfx.ao"
4,"BootyChest","Metadata/Particles/enviro_effects/chests/Strongboxes/strongbox/bootychest_brown.epk","Metadata/Effects/Environment/chests/Strongboxes/bootychestbrownloopfx.ao","Metadata/Effects/Environment/chests/Strongboxes/bootychestbrownopenfx.ao","","","","","","","","",""
5,"VaalChest","","Metadata/Effects/Environment/chests/VaalChests/bloodbubble_idle.ao","Metadata/Effects/Environment/chests/VaalChests/bloodbubble_open.ao","","","","","","","","",""
6,"Reliquary","","","","","","","","","Metadata/Effects/Environment/chests/classicvault/ClassicVaultIdle.ao","","","Metadata/Effects/Environment/chests/classicvault/ClassicVaultOpen.ao"
7,"TutorialChest","Metadata/Particles/enviro_effects/chests/Strongboxes/strongbox/bootychest_brown.epk","","","","","","","","","","",""
8,"IncursionTier1","Metadata/Particles/enviro_effects/chests/incursion_temple/loot1.epk","Metadata/Effects/misc/Incursion_VaalChest_attachments/loot1.ao","Metadata/Effects/misc/Incursion_VaalChest_attachments/OpenGold.ao","","","","","","","","",""
9,"IncursionTier2","Metadata/Particles/enviro_effects/chests/incursion_temple/loot2.epk","Metadata/Effects/misc/Incursion_VaalChest_attachments/loot2.ao","Metadata/Effects/misc/Incursion_VaalChest_attachments/OpenGold.ao","","","","","","","","",""
