0,1,"[0,1]","Fireball","[0,1]","Fireball",0
1,2,"[2,4]","Ice Nova","[2,4]","Ice Nova",1
2,3,[5],"Leap Slam",[9],"Sweep",3
3,4,[9],"Sweep","[13,14]","Ground Slam",4
4,5,"[13,14]","Ground Slam","[15,712]","Cleave",5
5,6,"[15,712]","Cleave",[17],"Enduring Cry",7
6,7,[16],"Shield Charge","[18,19]","Double Strike",8
7,8,[17],"Enduring Cry",[21],"Elemental Hit",9
8,9,"[18,19]","Double Strike",[22],"Immortal Call",10
9,10,[21],"Elemental Hit",[24],"Dual Strike",11
10,11,[22],"Immortal Call",[26],"Frenzy",13
11,12,[24],"Dual Strike","[42,43]","Cold Snap",14
12,13,[25],"Whirling Blades",[44],"Raise Zombie",15
13,14,[26],"Frenzy","[27,28]","Detonate Dead",16
14,15,"[42,43]","Cold Snap","[45,713]","Caustic Arrow",17
15,16,[44],"Raise Zombie",[165],"Creeping Frost",18
16,17,"[27,28]","Detonate Dead","[164,725]","Ice Shot",19
17,18,"[45,713]","Caustic Arrow",[264],"Static Strike",20
18,19,[165],"Creeping Frost",[32],"Split Arrow",21
19,20,"[164,725]","Ice Shot",[47],"Blood Rage",22
20,21,[264],"Static Strike","[49,50]","Righteous Fire",23
21,22,[32],"Split Arrow",[52],"Discharge",24
22,23,[47],"Blood Rage","[63,64]","Flicker Strike",25
23,24,"[49,50]","Righteous Fire","[65,66]","Spark",26
24,25,[52],"Discharge",[69],"Ice Spear",27
25,26,"[63,64]","Flicker Strike",[72],"Raise Spectre",28
26,27,"[65,66]","Spark",[73],"Infernal Blow",29
27,28,[69],"Ice Spear",[74],"Glacial Hammer",30
28,29,[72],"Raise Spectre",[76],"Frost Wall",31
29,30,[73],"Infernal Blow",[77],"Freezing Pulse",32
30,31,[74],"Glacial Hammer",[78],"Shock Nova",33
31,32,[76],"Frost Wall",[80],"Viper Strike",34
32,33,[77],"Freezing Pulse",[87],"Explosive Arrow",36
33,34,[78],"Shock Nova",[88],"Temporal Chains",37
34,35,[80],"Viper Strike",[89],"Elemental Weakness",38
35,36,[82],"Phase Run",[90],"Warlord's Mark",39
36,37,[87],"Explosive Arrow",[91],"Punishment",40
37,38,[88],"Temporal Chains",[93],"Enfeeble",41
38,39,[89],"Elemental Weakness",[94],"Assassin's Mark",42
39,40,[90],"Warlord's Mark",[95],"Sniper's Mark",43
40,41,[91],"Punishment",[96],"Despair",44
41,42,[93],"Enfeeble","[99,100]","Summon Skeletons",46
42,43,[94],"Assassin's Mark",[262],"Riposte",47
